"infant","age","wavFile","x","y"
"54","6","300_187_7879.14_7883.78.wav","1.47140326677318","3.27977046702339"
"204","6","204_189_1846.59_1847.93.wav","-1.44882256097724","3.34880212095419"
"833","18","437_548_15498.71_15500.6.wav","0.948372120245199","-1.97502294856061"
"54","6","340_91_2176.49_2177.35.wav","1.29199775436239","-3.01666402427827"
"196","9","196_272_21266.23_21267.14.wav","-3.31732125490861","-2.02590013658358"
"204","6","204_189_1153.19_1155.63.wav","-0.772217193832493","0.283144166677003"
"857","3","54_183_19386.06_19386.66.wav","0.937587145966713","-1.5749484877497"
"833","18","437_548_26330.75_26333.07.wav","-1.03616977580184","1.11071422382832"
"833","18","344_283_9454.07_9457.79.wav","1.38255823206003","3.02918941054985"
"204","6","204_189_17484.32_17485.42.wav","3.13313384725623","-1.5583496909918"
"857","3","437_548_27135.24_27136.61.wav","-1.80629320880175","-2.98011011263994"
"857","3","437_548_27104.99_27106.65.wav","-1.21694034875617","-3.01397848937518"
"340","3","204_189_12942.3_12942.9.wav","0.225028227494822","0.680443037514369"
"833","18","437_548_29971.81_29972.42.wav","0.770679821432886","3.49938046506882"
"437","18","204_189_90.1_90.78.wav","-1.18277920463378","-1.56694904020554"
"344","9","204_189_36191.7_36195.54.wav","0.781095897599202","2.73940463430908"
"437","18","204_189_44034.81_44035.61.wav","1.45310190382331","2.0047793568036"
"833","18","340_91_31023.32_31023.92.wav","1.10610725928913","-1.08302971361803"
"857","3","437_548_27429.69_27430.38.wav","-0.745477924772151","-3.38712120489753"
"204","6","204_189_2333.34_2335.19.wav","2.40912030980465","-1.18637963124362"
"204","6","196_272_25766.52_25769.14.wav","0.0419577522944426","1.62293122551404"
"437","18","274_81_27646.05_27647.56.wav","1.10765582363596","0.379935499200971"
"54","6","340_91_37407.02_37407.62.wav","2.91803844236082","-0.443824356615066"
"833","18","437_548_26379.79_26381.32.wav","-0.507303757663161","2.73670217542197"
"196","9","196_272_37173.95_37175.22.wav","3.20513383430042","-0.954144430949693"
"54","6","340_91_3865.5_3866.1.wav","-0.124339082456026","0.697307217519671"
"204","6","196_272_36056.77_36057.66.wav","-1.13206881260692","-3.09343705002207"
"196","9","196_272_40112.14_40112.74.wav","0.866880859227764","3.60378605684801"
"857","3","437_548_26595.46_26596.42.wav","-1.51727283182496","-2.61433672670436"
"857","3","437_548_32612.1_32612.72.wav","-3.36199936629217","-2.80127423705135"
"54","6","340_91_34320.09_34320.71.wav","1.19550271776745","-2.79869318419464"
"196","9","196_272_41463.96_41464.58.wav","1.55263807367866","3.05551217973294"
"340","3","204_189_14707.67_14708.58.wav","0.557666600220109","-1.89179463720527"
"54","6","340_91_13686.67_13687.61.wav","1.93248609068129","-2.4888033999094"
"196","9","196_272_20998.97_21000.01.wav","-2.28954198002717","-3.96762855172848"
"857","3","437_548_33295.34_33295.94.wav","-0.101471612288271","-0.17406740785487"
"204","6","196_272_40782.58_40783.37.wav","3.13488471878818","-0.972712376240028"
"54","6","340_91_13679.16_13681.06.wav","2.87606564431362","-0.713858583826214"
"833","18","437_548_42460.06_42460.7.wav","-0.274891960593264","-0.500496252323636"
"204","6","196_272_386.68_387.28.wav","0.797321220867711","-0.00282034516886301"
"437","18","300_187_46550.27_46550.88.wav","0.782413511859527","1.78610355682008"
"833","18","340_91_32959.47_32960.86.wav","1.40726568252726","0.738752258381176"
"340","3","204_189_30466.15_30466.87.wav","-0.927752834317442","-3.11093734744571"
"204","6","196_272_23031.43_23032.25.wav","1.79098852467953","2.55535053461116"
"340","3","204_189_14846.48_14847.53.wav","0.704694927127845","2.97123206343778"
"833","18","340_91_31706.59_31709.35.wav","-1.62837363778147","1.66662303879853"
"204","6","196_272_25374.7_25376.41.wav","-0.218908611543549","4.93585099744186"
"833","18","344_283_36706.65_36707.39.wav","0.968237474130843","4.43103171597993"
"340","3","204_189_14147.22_14148.39.wav","0.0224958691138635","-2.70148777802337"
"196","9","196_272_38404.96_38405.81.wav","1.88737882749889","-0.03819974760872"
"833","18","437_548_16581.52_16584.22.wav","-0.277328647874568","-0.325936810939961"
"344","9","204_189_3631.07_3632.19.wav","2.5174129046026","-0.701084800503911"
"833","18","437_548_29251.91_29253.51.wav","-0.273379280654206","5.08698931333598"
"833","18","344_283_9818.6_9819.83.wav","1.44307115650573","3.82099477745583"
"196","9","196_272_20232.62_20233.22.wav","1.55301022938844","1.43676446523046"
"196","9","196_272_37150.38_37151.6.wav","-0.665797372562225","2.65285642224401"
"340","3","204_189_558.24_559.22.wav","-0.712767823235161","-2.52527775122631"
"857","3","54_183_10467.69_10468.29.wav","-0.271426238603584","0.867483210019727"
"204","6","196_272_25721.42_25722.02.wav","-1.81950420291488","2.52854970810435"
"54","6","340_91_39662.81_39667.28.wav","1.26222933346657","1.50911103091781"
"340","3","204_189_9147.66_9148.46.wav","-0.279041222499268","-2.27227866290227"
"857","3","437_548_41819.71_41820.31.wav","-2.44939354711747","-2.26756358858143"
"857","3","437_548_27188.24_27189.97.wav","-0.0320683730235897","-2.68738508643976"
"833","18","437_548_14501.01_14501.67.wav","1.31706103815025","2.40993981083614"
"437","18","300_187_5779.31_5780.52.wav","-3.69015392493027","-3.21517521328289"
"196","9","196_272_40343.39_40344.37.wav","3.37189459331383","-1.6038698398209"
"340","3","204_189_31159.17_31160.37.wav","-0.486727105710064","-2.79509219346661"
"833","18","437_548_32920.12_32923.21.wav","0.605988240794063","-2.52964277661115"
"54","6","340_91_29526.67_29527.57.wav","1.52038472843411","-2.87273265487048"
"54","6","340_91_31544.38_31547.65.wav","1.26353648448275","-3.0163894369563"
"204","6","196_272_21499.16_21499.96.wav","0.0704547613839929","-1.48782734849819"
"833","18","437_548_15849.92_15850.79.wav","-1.29331007998655","-1.05113268303352"
"54","6","300_187_8536.27_8537.65.wav","2.62489323325975","-1.7695791818564"
"833","18","437_548_27308.45_27309.05.wav","0.794975847002236","4.26256349584768"
"204","6","196_272_21982.63_21984.81.wav","1.60322122894618","1.68032497919269"
"833","18","340_91_35556.64_35557.24.wav","1.33069935796568","2.03167004120913"
"54","6","340_91_36847.08_36848.05.wav","1.35488458640926","-1.85756286049539"
"833","18","344_283_24776.39_24777.26.wav","-2.48610655778939","-1.15313655235496"
"340","3","204_189_31203_31203.85.wav","0.5420376244822","4.78710546915623"
"300","6","204_189_37317.45_37318.19.wav","-3.29971720931325","-3.20677612071604"
"54","6","340_91_13798.79_13799.52.wav","-0.0705090441856735","3.84440969092531"
"54","6","300_187_4938.22_4939.62.wav","0.798778914092461","1.96107266011179"
"340","3","204_189_9582.19_9583.37.wav","-0.24964084598307","-1.70338971890037"
"857","3","54_183_10664.22_10668.77.wav","-1.80248083418387","-1.72443098279322"
"833","18","340_91_3320.85_3321.46.wav","0.470966243326791","-1.76871278188751"
