"infant","age","x","y"
"833","18","-0.175615475759203","-1.2704186743361"
"857","3","-2.69911752316876","-2.87301531361576"
"437","18","1.13974432918293","-1.52555377604076"
"54","6","2.1079486208797","-2.00697703394063"
"833","18","0.562830869864559","1.27532299271642"
"204","6","2.45031267843018","0.144282851735707"
"833","18","2.48767126177602","2.30408532004599"
"274","3","-0.0308564709816537","1.84863951898193"
"204","6","-0.35331635285652","-1.30430953596805"
"437","18","-2.33762703818799","0.214951135856103"
"437","18","-3.54173910511415","-1.3519860673495"
"340","3","2.64676186285401","4.86240553859607"
"833","18","-0.0438913847613637","-1.16004222416113"
"857","3","-2.53489932436091","-2.21596731946593"
"833","18","-2.0390126580687","2.02016099983428"
"54","6","-3.40888885825053","-0.34789751813505"
"833","18","0.165317152822334","-1.93593952965893"
"204","6","0.318360747790224","-3.34187122157088"
"196","9","-2.91179422076096","-1.31387763756856"
"344","9","2.57991322862568","2.14096123296159"
"437","18","-0.577535255820152","-1.2003301183689"
"833","18","-0.521517059077822","-2.29358835940034"
"833","18","1.55841702265833","-0.992062996215714"
"340","3","0.478758770017698","-3.27846703598346"
"54","6","2.26940553420754","-3.04821446625745"
"196","9","-1.80134670930351","-0.0190350442461376"
"833","18","-2.28045703896241","-0.0313033243420869"
"196","9","-2.57287141698026","-1.33502842618932"
"437","18","2.13999530837209","4.27874450689339"
"54","6","2.61861278778972","-0.255055708999672"
"833","18","1.36123109775483","-0.707393798631327"
"344","9","2.20619259098088","5.14837657507251"
"857","3","2.30067072522862","-0.847492160423378"
"833","18","1.9210167174438","4.23832565451856"
"54","6","1.9121215761982","2.14840486193116"
"196","9","-3.57936223239852","-1.35985007052683"
"833","18","-0.400807878282605","-1.37245629576907"
"857","3","1.95317311689348","-0.831336287133125"
"833","18","1.06891361965919","-2.84159858082668"
"340","3","2.26383023801631","5.20532324779404"
"196","9","1.22125631134792","3.54193463558514"
"196","9","1.46334921992507","2.81622265135398"
"857","3","-0.654414245232834","-3.23530486828863"
"204","6","0.949676012749358","-0.165636983678124"
"857","3","-1.61444788384051","-4.09898657403863"
"54","6","2.35074071493403","-0.0875050266877522"
"300","6","2.07374485372281","-0.201733119731149"
"833","18","-0.898948069440977","2.03499657949667"
"857","3","0.0179076074637031","-1.18689158410357"
"857","3","-2.71630794665301","-2.9761101131247"
"437","18","-0.157191689213094","2.59723473306553"
"437","18","2.15749024969135","2.91215062364707"
"437","18","1.62467620822646","1.66579961832978"
"833","18","-1.91418345150158","1.03223180602762"
"857","3","-3.79061768628519","-2.09284726388001"
"274","3","-1.5213189995912","-2.07300724352924"
"437","18","-0.074400555334784","0.955984094284942"
"833","18","1.0766764136326","3.41426125928278"
"300","6","-0.775866109435147","-0.221127818302401"
"833","18","-0.437851196873151","-1.87962139548642"
"340","3","0.843185957594437","-2.37400461605594"
"204","6","-0.965499659005787","-2.3852837919327"
"300","6","2.12487883589432","3.17032249052865"
"833","18","-3.32213208266542","-2.93180677631434"
"196","9","-0.630662978787339","-1.92462139444282"
"344","9","0.782847376980327","4.97831969453901"
"204","6","2.13872841737829","1.11219380455857"
"274","3","1.32384185388277","0.808790148640913"
"344","9","-0.461226245366975","-1.41676892568303"
"54","6","2.42230693890437","-3.00817160176018"
"857","3","-0.909563066884938","-3.69577183434273"
"54","6","2.29962204713585","-2.6034525646439"
"54","6","-0.203191168838315","-3.74149339345386"
"833","18","1.29023045651303","0.931466104838808"
"833","18","-3.35109292963779","-0.0400967154243353"
"833","18","0.294058338159899","-1.68900666099662"
"857","3","0.642177164430339","-2.19608549001304"
"437","18","0.166700935050049","-2.00273985964992"
"833","18","-0.0347082509309128","-1.99723947789512"
"54","6","1.74254975012988","-2.75264932617048"
"833","18","-0.231511372324107","2.13545151861404"
"857","3","-0.448784032216742","-3.67835734963201"
"196","9","0.220732429427241","-0.684756790589566"
"196","9","-1.8792115556116","-3.65294193119613"
"196","9","-1.23981116624863","-2.08013703420844"
"833","18","1.42400546769324","4.27442225762405"
"437","18","1.1665378319353","2.05664892092304"
"340","3","2.011910345069","4.41768434737642"
"833","18","0.159427302554206","0.72092758222668"
"857","3","-0.681990743703399","-3.71295659492941"
"833","18","-0.704926247891696","-1.74594072258897"
"196","9","1.27483905414978","0.614741084976408"
"204","6","0.598560966507258","-3.24637559080922"
"857","3","-1.30304360728211","-2.64300578385148"
"204","6","0.146800246265888","4.85634421447533"
"196","9","2.26469034233247","4.40093129184845"
"54","6","1.18518708836175","2.40044896916012"
"857","3","1.13542400031551","-2.66432563187923"
"833","18","-2.62231760364129","-1.04369985390428"
"54","6","2.70125769608123","-2.3537929184454"
"340","3","2.40938747341709","3.41538481074782"
"300","6","1.86478361128075","2.31100372589342"
"274","3","0.608550275970788","1.75466197303731"
"833","18","-0.686743623524032","-1.73519898427178"
"857","3","-0.625474544279846","-3.37141539413541"
"857","3","1.61517663103646","3.55745212180917"
"437","18","-0.734117935124475","-3.48792439372704"
"340","3","2.55796682254482","4.92712470957131"
"833","18","-0.973146014376741","-1.16249179211561"
"857","3","-2.24153988499623","-3.26173780923919"
"344","9","0.210862419218462","0.357092956723663"
"437","18","0.883059270013982","1.2033026094022"
"857","3","2.54695506220638","4.45341437765018"
"54","6","2.40201538493752","4.1984259817911"
"196","9","-2.88584552081295","-0.0178706085669665"
"437","18","-3.54578241322148","-1.97949836510713"
"300","6","-3.8448518896335","-1.77782486924663"
"204","6","1.58078786552709","-2.72696783563233"
"857","3","-1.3922603663085","-3.1585671189538"
"857","3","0.127618691807668","-3.41285048792377"
"274","3","2.23014947604884","4.35003775836031"
"54","6","2.57538582751638","-2.20589064260988"
"54","6","-0.693065620119475","0.374990565791853"
"54","6","1.89598037267441","-2.40502618153268"
"833","18","-1.40831221357587","-3.61730255228217"
"833","18","0.369221129574767","1.30283249672096"
"300","6","-2.88499713580016","-1.57153155371353"
"833","18","0.131850797588384","0.799611050751472"
"204","6","1.92954542335669","0.566101266947921"
"344","9","1.0730096215785","2.65545124845971"
"833","18","0.122617131522924","0.551963381874867"
"437","18","2.67514859248755","-1.1999803788166"
"196","9","-1.41254457358913","1.14454577135319"
"54","6","1.48384214982753","-3.28646224256282"
"857","3","-0.329885779275888","-3.74234818068782"
"196","9","-1.78714992105045","-1.28958529008689"
"833","18","1.15260794137342","-3.01685657726368"
"54","6","-2.72483422963558","0.236250740217254"
"196","9","2.54594378050433","-0.825896869439213"
"857","3","-0.632238272257354","-2.47288017594588"
"204","6","1.56625004217024","-2.01524403513527"
"857","3","-1.09223075523798","-1.83724538882451"
"54","6","1.71839733933521","-2.49777328348127"
"204","6","1.86078773761255","-1.08669724493908"
"857","3","-1.22157125093613","-1.652981102526"
"204","6","-3.20963711164561","0.168019764878885"
"54","6","-0.534265685996738","-2.65094201027636"
"437","18","2.45094183769818","-1.64181851091994"
"437","18","-2.26823480597694","-0.0617560161225477"
"204","6","0.691752293638052","-1.61491786984407"
"344","9","2.28859423602488","4.9422692091409"
"340","3","2.39482963469046","2.09521865652282"
"300","6","0.55888240005622","2.69075656116529"
"204","6","2.12742460127198","2.08254417886023"
"833","18","0.262994346482561","2.80595616535751"
"340","3","0.50187672564115","-2.7955673324279"
"437","18","0.178892391377107","-1.04605991434645"
"833","18","1.72421384156962","0.892072700023498"
"204","6","1.1331220617084","-0.983613130621538"
"340","3","-1.09280560123295","-0.00534046429811643"
"857","3","-0.967696526973481","-2.78552319133461"
"833","18","-1.91676981748165","2.13591922039474"
"857","3","1.36245445192425","3.58343404899151"
"300","6","-3.12644418279543","-1.19890463697114"
"833","18","1.92196403684542","4.58199584689861"
"833","18","1.56313611658755","0.943576682405621"
"833","18","-2.57998372703944","0.0408352949833754"
"833","18","-1.83299409566425","-0.530731476863809"
"833","18","0.672972925008366","-0.251392453883071"
"300","6","-3.41242192620524","-1.73762719113546"
"204","6","2.63962424275777","0.386901094098397"
"54","6","1.58587158535385","-3.06001032478409"
"204","6","1.84602288427728","3.16953749382432"
"857","3","-0.107189555874035","-3.49867946214668"
"833","18","1.75837895281569","-3.64030085090733"
"833","18","-1.3077609080948","-0.460290464478193"
"833","18","-1.60901701706064","0.216744541429107"
"833","18","1.04368276811092","1.63996075831315"
"833","18","1.60695523290727","1.9683080817569"
"340","3","0.384410940783862","-3.42395194780408"
"857","3","0.00641475235936797","-1.10210462733636"
"340","3","2.40786068849626","3.86156817990812"
"300","6","-2.60160292724178","0.350158863330308"
"204","6","1.85439298811178","1.64664514589017"
"340","3","-1.90517362068036","-3.16234033541235"
"340","3","1.26052934293234","-1.41399901606719"
"204","6","2.04509618717112","-3.15885067616673"
"204","6","1.09525248434237","5.37000657765228"
"833","18","0.35718518469495","1.38981199925046"
"437","18","-2.49839342197676","-3.02046752393354"
"833","18","-2.21029317649894","0.963999487471172"
"833","18","-0.0156363153037297","-1.64643250065677"
"54","6","0.702256619475568","-2.19480598079229"
"54","6","-2.18158426112096","-1.13696562007434"
"204","6","1.9461781726648","-1.17309470532056"
"857","3","-0.675160101760874","-3.59749133668124"
"857","3","-0.913787744226269","-1.90038748749237"
"437","18","2.11056993800962","0.477265957735235"
"196","9","1.35899539354436","4.11645910123279"
"196","9","0.461114719462401","4.95288531807864"
"833","18","-0.118076558341414","0.0129534016080196"
"196","9","0.907792625506363","5.37199175459009"
"340","3","0.701134372628531","3.65976103673044"
"196","9","2.30068341046196","1.96085575624772"
"204","6","1.24992373534588","1.83822566455823"
"54","6","0.430889523072435","-1.94907801165141"
"833","18","2.31547471756567","3.75661822928964"
"833","18","-3.1502954907421","0.103967780408908"
"833","18","-0.547227257204106","-1.66550196963704"
"833","18","-1.1557183341881","-0.903409139728817"
"857","3","-1.97987988521718","-0.592874726359704"
"833","18","-1.06315014040254","-1.62132324574873"
"204","6","1.36102352754531","3.90748517114733"
"857","3","-1.91326082664231","-3.5169069848429"
"204","6","-2.97334541902845","-0.818483455307315"
"204","6","-2.21736710673993","-3.3729486513531"
"833","18","-1.82151170680312","-0.765049455933132"
"54","6","2.78247469250389","4.54282085152561"
"833","18","1.41759780341396","-3.42472252225068"
"204","6","0.775021783057544","3.77408319741454"
"54","6","2.24594435535867","-1.43116950016481"
"204","6","0.129611907567942","0.254071183885238"
"204","6","-0.213779257039142","-3.68439051127491"
"833","18","0.751599837087887","2.72836921881794"
"274","3","2.2892746190704","3.9423963037626"
"857","3","-2.94382492641537","-2.99295855455201"
"833","18","2.27377649282333","-1.99594748063438"
"857","3","-2.542498601282","-3.11622518707895"
"196","9","-2.62113203904417","-1.93186701387517"
"833","18","0.742601243835208","3.03572801790455"
"204","6","-2.6236509698455","0.38789438680396"
"54","6","-0.0529092759257048","-0.871979898232954"
"54","6","2.18221899246525","-2.04137367994472"
"196","9","-3.25560610659681","-2.28355909037309"
"300","6","-2.18644957401862","-0.0421626120461962"
"344","9","-0.895553409886487","1.71313206242235"
"437","18","-3.96392525112622","-1.07592382482549"
"833","18","1.37273268357468","1.17122677856917"
"833","18","0.880652189329046","3.49821978321977"
"54","6","1.85619721406138","-1.83646969076861"
"833","18","-0.274173707578394","0.557741817483984"
"833","18","-1.01900240832221","-0.538751656909541"
"857","3","-2.116186099422","-3.47962869766343"
"204","6","-1.28773831547539","1.6315728209382"
"196","9","0.476954041198044","-2.24098108727049"
"340","3","0.861243346060513","-1.7661505500895"
"340","3","0.494816836903764","-2.14043259476842"
"204","6","1.20455886532184","1.13338375849284"
"204","6","-1.34703844021642","-3.260933130805"
"340","3","1.81336189255923","1.38356860496191"
"833","18","-0.102776460212395","0.958434878114193"
"857","3","-2.10867041446876","-2.10833390156987"
"204","6","2.65424225017168","-2.3330193432145"
"857","3","1.78139893674916","1.62723428235069"
"54","6","2.18002143094893","-2.80269192840593"
"857","3","1.14466958325787","3.36636857253896"
"437","18","0.700041783358977","-1.85164783344549"
"54","6","2.47145288238618","-2.14353772887602"
"833","18","-1.99980673839421","2.38917757808871"
"833","18","1.46089898407241","0.329088062070215"
"833","18","-1.53945055262339","0.954237839813632"
"833","18","-1.52566665559804","0.836370547402837"
"857","3","-3.81014817982191","-1.82584711948791"
"857","3","0.774396244231398","-3.45223721239706"
"437","18","-0.748206236455278","2.23894857468425"
"204","6","1.97781218323551","-3.07120128072117"
"833","18","1.34433445683493","3.77878339823185"
"833","18","-1.26426508486984","-0.808144632063216"
"204","6","2.08599417056407","2.56487442788058"
"300","6","1.77556573094008","0.275954403755657"
"344","9","-1.92490402559059","1.84794659435142"
"857","3","-4.05823139167346","-1.47767095939984"
"54","6","2.31214774921995","2.22222033548455"
"274","3","-0.517018790125592","-3.14340210064237"
"196","9","-1.77774386479193","-1.2003839614359"
"54","6","2.44707537202445","-0.262381616517771"
"833","18","-3.49534467941974","-0.411079192266021"
"833","18","1.39926334049071","2.00144169592563"
"857","3","-0.656167596223734","-3.92109413665905"
"833","18","2.18478775381839","4.28723716911037"
"344","9","-1.47513744538209","2.63041761970439"
"833","18","-2.18672738174408","1.78190031991842"
"833","18","1.19892491185317","4.50625196694854"
"437","18","-2.68930478024436","0.384290244708718"
"196","9","2.59956830652287","-2.0272673377499"
"437","18","-0.104513123868417","0.272765107344373"
"857","3","-0.377027354011501","-2.87863325042963"
"204","6","1.83824009703232","-0.983979394734281"
"54","6","2.13444726475208","-0.338987676001107"
"833","18","1.21065819229968","5.45558904963093"
"857","3","-2.77079304020266","-2.57366072863253"
"833","18","0.00499608647724218","0.850398112010093"
"204","6","0.692321795452105","2.56215156043224"
"54","6","-3.16365281535758","0.0586869277981859"
"274","3","-2.06540452884273","-0.773391742705297"
"300","6","-3.71053675402546","-0.499628492070322"
"54","6","2.1509321477646","-2.8084714575693"
"833","18","-2.21076432171356","0.27509725693218"
"54","6","1.19023263430754","1.95093457024694"
"833","18","1.25429140396233","-2.70883762686735"
"857","3","3.32107538324067","-1.70448437060917"
"437","18","0.0594189273119997","0.503859054623963"
"437","18","2.36149259668825","-1.46602002972198"
"340","3","1.47728115141778","2.80705123920021"
"833","18","0.627428014126107","-3.6923972412539"
"833","18","-0.184435161679246","-1.61526845956905"
"833","18","-1.41534769689599","-0.0489190058563442"
"833","18","0.902407259837714","-1.25656035642335"
"54","6","1.89590801593063","-2.31605668114734"
"437","18","-0.137593629562999","-1.74799799551389"
"196","9","-2.83904478888755","-0.464506314696743"
"54","6","-1.52808192366705","0.938786725665012"
"54","6","1.79409370503952","-1.8029730536221"
"54","6","2.58005143031473","-1.9781071610616"
"300","6","1.82520554364111","1.26621827055339"
"54","6","-3.26296006247359","-0.0174755066487217"
"340","3","1.70579673706444","-3.16041212050139"
"204","6","0.866885782486243","5.45883856053011"
"833","18","0.242254601586503","2.43742933346685"
"54","6","0.688184187460667","-2.2643543619988"
"857","3","2.63340161104362","-2.52221460877721"
"437","18","-1.12527313504068","-2.30739636764367"
"300","6","-3.28089855145869","-2.22325293155873"
"833","18","0.41464026980468","1.13020061477567"
"196","9","1.49305126208353","3.48023820529054"
"340","3","-1.14107519394109","-3.87382866878655"
"833","18","-1.03698851447448","1.53611316313502"
"833","18","0.335764009304582","1.16557672696146"
"833","18","0.220550679748583","1.29409828546923"
"437","18","1.09874263440097","3.39413850359907"
"344","9","1.70706796938901","4.76306309596277"
"833","18","-0.599471924731181","-1.31691971390631"
"340","3","0.164987593924047","-0.561533764842801"
"833","18","-0.494213506464591","0.31263044414783"
"857","3","0.636417579921491","-3.30613678689895"
"857","3","-0.0900708738756468","-3.58036172003583"
"857","3","1.2995159506356","1.99338452485957"
"833","18","-0.77835712169472","-1.30883480377694"
"54","6","-0.288564401057852","-0.363636166086028"
"300","6","2.00565913810993","-3.55632479655377"
"437","18","-2.55616203124786","-2.64098280711226"
"833","18","-0.137636564008383","-1.81399289764867"
"204","6","2.22073131323834","1.86446308169644"
"857","3","1.40538176357177","2.9946244428431"
"54","6","2.44290322509421","-2.54152533293449"
"204","6","0.423883856878504","-3.16253952344441"
"54","6","0.412037490148243","-3.79372541663799"
"857","3","-0.204314562435256","-3.38296565640736"
"54","6","2.51703178597476","0.0187123363441433"
"54","6","1.94715664447438","1.80495534170703"
"340","3","-2.5550210474751","0.913684517330496"
"274","3","1.59039673302228","1.24513990321652"
"344","9","-1.91599027225548","1.99824094017095"
"833","18","-3.3638899817552","-1.55535556086605"
"437","18","1.64264113020616","3.34976363319965"
"833","18","1.97346128540168","-0.527541804785308"
"833","18","-0.774582319481863","1.42349206117858"
"54","6","2.70644114005296","-2.43961242512292"
"300","6","-2.96518930071032","-1.63705599093555"
"54","6","1.1022115210288","-2.8217157254389"
"340","3","2.60865325899307","4.53164467179138"
"833","18","-0.529381168526365","-1.9060974475514"
"204","6","-0.666821570033759","2.2087107436228"
"340","3","0.207598360205384","0.134539615127881"
"857","3","-0.524368235009394","-3.70384737596305"
"204","6","2.37841113196314","-0.0268184847856116"
"833","18","2.41476653971408","3.52905847431762"
"54","6","0.682897991913288","-1.82731450010641"
"857","3","-2.42185946708385","-3.31411884051993"
"857","3","1.56863215423382","-2.99031625702084"
"857","3","-1.21232670928575","-3.38227321822904"
"833","18","2.26396876385214","-0.0640663457188935"
"833","18","0.172357004336111","-2.89422037706843"
"340","3","0.936352143602816","-0.201430276724123"
"833","18","1.22252302309385","-1.86666527164751"
"204","6","-1.06068532424662","-3.67878041561687"
"196","9","0.86452801757921","5.32455090909173"
"204","6","-1.08954033902271","0.993984812036021"
"204","6","1.7336806226465","-2.83061034801689"
"340","3","0.125971038407097","-2.82582087494005"
"300","6","1.92489485879998","1.5659674222905"
"833","18","2.41402483802319","-1.47360002649921"
"54","6","1.86690631754245","1.84795708028127"
"857","3","1.24454736196252","1.56347664953383"
"204","6","1.17299532011251","-1.07399114842262"
"54","6","1.67932059531655","1.26398346807312"
"833","18","-0.768948973862093","-1.28392100288813"
"300","6","0.984987947630445","2.46134663970265"
"196","9","-2.37143369084248","-0.739055317770042"
"857","3","1.558586961498","4.45184546619876"
"204","6","1.91281354311496","1.96971719199459"
"857","3","0.122830332329105","0.739451834466719"
"54","6","2.12608326914193","5.1723338688196"
"340","3","2.59609622612488","4.04022300791231"
"833","18","1.62045265450222","-3.59695698230054"
"833","18","-2.34343583469434","1.17470821085145"
"857","3","-2.14395762854074","-3.40302661254235"
"857","3","-3.64782114366434","-2.10810037129796"
"833","18","-1.4789565052681","-0.174337584328678"
"54","6","2.20297364977231","-0.986703363742328"
"833","18","1.66936280935529","-1.39262330651742"
"196","9","0.432739352148241","0.673616876770565"
"340","3","2.09397010599577","0.128760488196007"
"340","3","-1.31719185612458","-3.06352729226918"
"857","3","-1.5661258143368","-3.83269684989347"
"54","6","2.471762751665","-2.19910763261287"
"437","18","1.41833855797943","3.45864649360665"
"857","3","-2.53595641613399","-3.2111563046178"
"340","3","2.44068342028621","4.01724146105532"
"833","18","-1.09776120102524","-1.42278050012257"
"204","6","2.35177890912775","3.80106563465026"
"340","3","-0.932045674972577","-3.65512773243569"
"857","3","-0.869989327256305","-2.31936878825006"
"833","18","0.931561543449747","3.76791763908875"
"204","6","2.8471172379687","-0.443390390575746"
"274","3","2.04622505907959","1.03372404505382"
"196","9","-2.95568340058749","-1.77259463715342"
"857","3","-0.477511527340643","-1.44470462765657"
"857","3","1.60160987746899","1.75246141637835"
"857","3","0.912330315672551","-2.85356004244761"
"204","6","0.333168469488188","-2.4205580868987"
"344","9","2.25422557525339","5.12493543543005"
"340","3","-0.79741172573407","-2.76458584864138"
"857","3","-1.15011797067847","-3.54271699473007"
"344","9","-1.20739802418491","0.755789014010708"
"437","18","-0.112794415152049","0.325481277579861"
"833","18","-0.867910895646653","-0.985223015112893"
"204","6","1.46469054060123","5.29698551312467"
"857","3","-3.67507758857719","-1.72222311526678"
"54","6","2.35301586860156","-2.72251520704752"
"196","9","2.55707941151688","3.13913877795233"
"340","3","-1.0438076307935","-3.80266928471218"
"833","18","1.07712039754119","-1.46573785700022"
"54","6","2.38165758879516","-0.0573746882512993"
"204","6","2.64156406795795","2.91223988379084"
"833","18","-0.536001053578977","-1.87849020753037"
"857","3","-0.30782123429496","-3.81418030743818"
"857","3","-1.59618973204687","-3.36034558039765"
"833","18","-0.794527993498083","-0.138260690737346"
"857","3","0.566864716577228","-1.85184994968324"
"857","3","-2.94966615988457","-1.43679077871219"
"833","18","1.78121840780944","1.7330637958568"
"204","6","1.81461550956326","1.91669420132018"
"857","3","1.56634208828458","4.48301763377393"
"344","9","-1.40185183378003","1.01246655856946"
"857","3","-2.82876022016861","-3.16013682587551"
"274","3","1.97169701998552","4.28763045674146"
"833","18","-1.00636274557143","1.08420090185623"
"344","9","0.481472607046185","5.11295134431287"
"857","3","-2.33045014324963","-3.05350904421264"
"340","3","0.405905621640261","-3.32972957092494"
"857","3","-1.65460221792921","-1.52022298752533"
"437","18","0.974923051629535","3.45324286194256"
"54","6","2.73220523060883","-2.26286137915567"
"54","6","2.55082812866462","0.00916195668032031"
"437","18","-1.06928190865119","-2.18499131316311"
"274","3","0.58816636252656","1.22948758977269"
"857","3","-1.189678380462","-2.51530719489339"
"833","18","2.44103322931405","4.35704636720689"
"54","6","1.30789550983895","-3.15501046391079"
"344","9","-0.819105552083805","-0.978791639814674"
"340","3","0.131608773013907","-3.36805934211773"
"833","18","1.16993761879024","3.70897703094243"
"54","6","1.09840254249847","-3.2747721326056"
"833","18","-0.512265108508409","-1.46977064657518"
"54","6","2.51828523656284","-0.0898079453359569"
"340","3","2.31788281231003","4.33634887227507"
"857","3","-0.414267481493575","-1.58693962932187"
"204","6","1.21145629563831","4.78745761211351"
"857","3","-2.12278872038473","-3.5134866971104"
"437","18","1.3811052073052","4.14944359175748"
"54","6","2.23097823611862","-2.70893111318464"
"54","6","-2.05456131792157","-0.734423492352867"
"833","18","0.42724917696732","-1.7910459471706"
"204","6","2.30166659726849","3.46835572893387"
"437","18","2.14327357608666","-1.09457377812618"
"340","3","2.53814415743603","4.47870794760256"
"833","18","0.26255196184559","-1.02973890180323"
"833","18","0.46956751822598","-1.03390568810875"
"833","18","0.130960015639028","2.05411924610916"
"857","3","-2.18614742953111","-3.01207487805271"
"300","6","0.49292805708008","-1.05775974548333"
"833","18","-3.30670154510372","-1.19645129628479"
"54","6","0.084982215951045","-1.33138506183648"
"340","3","-0.817655003202814","-2.6916798427446"
"833","18","1.01865963495","1.92943700579091"
"54","6","2.50886842247845","-0.409803484139993"
"204","6","2.61197759305276","4.097449360526"
"857","3","-1.42616156030042","-2.34597496922929"
"196","9","2.6088270615219","3.16305387653886"
"204","6","2.3939399445128","3.8008549315595"
"857","3","-0.333612972664825","-3.52192594272263"
"833","18","0.551558309231663","-2.41457649669781"
"196","9","-3.34794681335985","-1.52050336779662"
"833","18","0.566156212241959","-0.951833571536439"
"196","9","2.6383434527628","3.82114316249587"
"437","18","1.66728274765422","3.26134349811805"
"340","3","-1.24226851765586","-3.66644833680088"
"204","6","1.93739039488094","-1.34796407128759"
"204","6","2.36450263492095","3.07392647264755"
"857","3","2.39406772089564","-1.02008686103962"
"196","9","1.3142934328001","5.35472564703428"
"204","6","1.16113116584688","3.45853550764659"
"833","18","0.640650626750583","-3.01157290034893"
"857","3","-3.65363122741971","-1.8916844007861"
"54","6","1.487129487559","3.39258950779521"
"196","9","1.3772566216404","-3.06558260612418"
"344","9","-1.47375083464778","0.138325108601935"
"196","9","-0.691885321242619","1.23705811225358"
"54","6","1.3819045544663","1.8111897924125"
"833","18","-0.101969768687082","-1.56841999134479"
"437","18","-3.31380501646262","-2.19261996020839"
"204","6","-1.5531217674593","-2.74004379931474"
"857","3","0.926643592780631","2.23789811078657"
"340","3","1.50492382205329","2.09436998990441"
"857","3","0.830035055647776","3.24472701229991"
"437","18","-3.98242534784815","-1.97066292083024"
"833","18","0.939653246443664","-0.498880053490964"
"274","3","1.16456060445453","3.55706363588784"
"833","18","1.15878887937271","3.15597728736361"
"344","9","-1.58691191476749","2.05641333318925"
"54","6","1.71706774050733","2.82020683266412"
"54","6","2.31991540380904","-2.13005393218384"
"196","9","-1.56434242237091","-1.21800340680381"
"857","3","1.12312347093274","1.09360756228811"
"833","18","0.56221591815459","-0.74918233978904"
"833","18","1.74310762229104","-2.8696958915656"
"833","18","-1.70215867471427","-0.987425025245207"
"340","3","1.04400956388664","-0.63159014115898"
"437","18","-2.33268096485572","1.78885243262098"
"833","18","3.20928883260956","3.26179601471684"
"340","3","2.48032059487717","3.2057032610423"
"340","3","0.136658537289643","-0.617051633754195"
"340","3","0.292693021793137","-2.10082377288185"
"340","3","-0.0601664996285364","-2.73614314871765"
"833","18","0.841132233699138","5.44698066227809"
"833","18","-1.18007774612982","-0.255575902463433"
"340","3","1.64720252574377","1.92958451638937"
"204","6","1.03153128187156","-2.92500760824672"
"437","18","1.64332452007132","1.33522674069945"
"340","3","-0.724064714078452","-3.80106567971257"
"340","3","2.22143455499189","5.28693615001423"
"54","6","2.24420589559168","2.82488222202119"
"340","3","0.261851332788765","-3.14122514116566"
"54","6","1.75569156567755","1.83590780480114"
"833","18","2.62956693352246","-0.694661299365665"
"857","3","-0.165185279910114","1.07101173264563"
"204","6","-2.28237387083965","1.58716062530176"
"274","3","0.381349884970714","1.10360780704162"
