"infant","age","wavFile","x","y"
"204","6","196_272_27014.04_27016.69.wav","0.647211145497095","0.50909673568671"
"204","6","204_189_38.89_39.77.wav","1.36080349066348","-2.71038313697786"
"833","18","340_91_32866.06_32867.1.wav","-3.06060224752372","1.22121149380526"
"833","18","340_91_13780.3_13784.27.wav","-2.22888090591143","-1.34855261745725"
"300","6","204_189_36949.35_36950.39.wav","-0.0308958711537939","2.92330338543511"
"340","3","204_189_37180.5_37182.6.wav","-0.95475609790863","3.30446263949294"
"54","6","300_187_7932.86_7933.48.wav","0.706349667008622","-0.0883107840556684"
"300","6","204_189_37317.45_37318.19.wav","0.0117383077748353","3.4668211568164"
"437","18","300_187_5754.35_5756.83.wav","-1.67845117598913","-1.01695840770831"
"857","3","437_548_15680.94_15681.61.wav","0.840395031029958","2.08488589553301"
"196","9","196_272_36426.49_36429.16.wav","0.643899851075457","-1.39201927056633"
"833","18","437_548_5239.06_5239.96.wav","0.284124811092237","-1.15070877332015"
"54","6","340_91_385.27_386.32.wav","-2.47692041266421","-0.865819281593756"
"857","3","54_183_13988.95_13989.57.wav","-0.244354569283762","2.72785249932684"
"857","3","437_548_29393.31_29395.61.wav","2.47134233283546","2.93206868660651"
"54","6","300_187_8246.26_8247.26.wav","0.0505127826266005","4.31758365997418"
"437","18","300_187_27838.89_27839.72.wav","2.3232201190292","-0.862287895649221"
"54","6","340_91_37259.7_37262.34.wav","1.20761492512496","0.221145327311619"
"857","3","54_183_5488.66_5490.21.wav","1.38988957766071","3.77157310097963"
"196","9","196_272_22990.26_22994.1.wav","2.52207174327452","2.66580291562141"
"344","9","204_189_17808.81_17809.79.wav","-2.24853368482093","-0.861533121778966"
"857","3","437_548_27937.65_27938.28.wav","-2.17666829030463","1.99443067201353"
"204","6","204_189_3285.79_3287.57.wav","0.228353380969823","0.969664424141625"
"833","18","344_283_34481.56_34483.61.wav","-2.14070901204626","-2.94750620098832"
"857","3","54_183_10446.8_10447.4.wav","1.47120068249753","-2.55609064980833"
"857","3","54_183_30097.43_30098.23.wav","0.936259793521388","0.148558721001932"
"833","18","437_548_28951.2_28951.8.wav","2.35877771715257","0.705587965535301"
"300","6","204_189_36061.71_36063.86.wav","-0.643690426768355","3.58947986082575"
"54","6","300_187_522.97_523.69.wav","1.0612870714413","-1.78784935937617"
"833","18","340_91_969.56_970.52.wav","-0.0970884363846252","-3.053139594292"
"437","18","204_189_30466.15_30466.87.wav","-0.752669068422649","-1.95118364165081"
"204","6","196_272_41727.31_41728.33.wav","-1.44348996175926","-3.47561588370931"
"340","3","204_189_30877.7_30878.85.wav","-0.274290386522578","-2.59857568917754"
"437","18","300_187_6713.12_6714.12.wav","1.40676965723562","3.55913790240013"
"437","18","300_187_132.03_132.72.wav","-2.76234680595932","0.947406756521253"
"54","6","340_91_31020.41_31021.19.wav","1.45013289432856","-1.54390244465136"
"54","6","340_91_12559.07_12559.67.wav","2.71631902302453","1.41417383465571"
