"infant","age","wavFile","x","y"
"204","6","204_189_13293.38_13294.12.wav","2.31749847185927","-0.560801190644645"
"204","6","204_189_3417.17_3418.14.wav","-0.509445793499001","-1.50985005730446"
"833","18","340_91_1490.09_1490.83.wav","-3.25213782650677","2.98750250308801"
"196","9","196_272_27438.42_27439.37.wav","0.531519578902252","-3.8623282065061"
"857","3","437_548_29601.67_29603.49.wav","0.908133424334488","0.77382759671836"
"340","3","204_189_3418.94_3420.81.wav","2.50676790486592","2.02690246839814"
"344","9","204_189_36506.01_36506.78.wav","-2.60444995070927","3.41645466904021"
"196","9","196_272_586.02_586.62.wav","-3.20185738659858","1.65324602484335"
"54","6","340_91_37198.33_37200.4.wav","-0.984707502010979","-2.14505637490281"
"833","18","340_91_342.11_343.05.wav","1.08343143149885","-3.23913971797622"
"344","9","204_189_17464.57_17465.37.wav","2.4005483573076","0.528626060040234"
"833","18","437_548_31835.87_31836.49.wav","0.9382464586015","-1.31363251729166"
"340","3","204_189_3653.84_3655.75.wav","1.02504443973046","-1.30278363430844"
"833","18","340_91_364.32_368.92.wav","1.26091764447295","2.71642096544209"
"204","6","204_189_974.18_976.78.wav","1.98564542174439","0.741720313571334"
"54","6","300_187_6671.14_6672.96.wav","1.441256738517","1.03466458348724"
"833","18","437_548_36812.14_36812.75.wav","2.34027576453942","-0.464555565120289"
"437","18","300_187_3265.14_3267.88.wav","1.41642781250754","0.489119067226363"
"54","6","300_187_11910.11_11910.71.wav","0.632653234313683","0.637806851298611"
"833","18","437_548_27824.03_27825.03.wav","-1.74583953163156","1.09620680330446"
"833","18","340_91_4942.31_4942.91.wav","-1.53032810587124","2.66601047674158"
"300","6","204_189_13247.56_13248.39.wav","1.72965345473644","-1.24543499713068"
"204","6","204_189_36082.08_36083.31.wav","-1.54729170135038","0.243853848889014"
"857","3","54_183_13988.95_13989.57.wav","0.533699041374405","-5.50426427789879"
"340","3","204_189_13202.93_13204.9.wav","-0.729798689436055","-0.307127444613893"
"857","3","437_548_29973.51_29974.95.wav","1.68477251521831","1.59277382402957"
"340","3","204_189_54584.24_54584.96.wav","1.37039528835124","1.83180032074259"
"54","6","340_91_37407.02_37407.62.wav","2.65096700884864","-1.23586800170167"
"857","3","54_183_29868.49_29873.15.wav","0.620393044450859","-4.13592763306845"
"340","3","204_189_17720.36_17722.22.wav","1.09143320942453","-0.148242074601962"
"340","3","204_189_30490.13_30491.13.wav","0.781301356399297","-0.107833413059918"
"204","6","204_189_13550.55_13551.36.wav","0.750655593460848","-4.39699969162199"
"196","9","196_272_17605.59_17606.66.wav","-3.37402665613004","2.6300859405313"
"833","18","437_548_15375.8_15376.44.wav","1.70977056819071","1.12409925619365"
"833","18","344_283_2161.67_2162.48.wav","0.80472311780467","-2.68197655309656"
"300","6","204_189_30848.66_30851.23.wav","-2.70485513864333","1.43259503720297"
"833","18","344_283_36234.94_36235.55.wav","0.00695622648501158","3.26717895466635"
"833","18","344_283_29308.21_29309.02.wav","-2.01037137749649","0.417822294634228"
"54","6","340_91_13960.94_13972.31.wav","1.20816082706157","1.84905818153223"
"857","3","54_183_28803_28803.6.wav","2.25488709915469","-0.721974925980334"
"340","3","204_189_46268.15_46268.75.wav","-3.24282575899716","2.54306129915811"
"54","6","340_91_37315.14_37326.43.wav","0.502237977953201","1.7868751209689"
"54","6","300_187_126.89_128.02.wav","-0.0743354190323615","-1.42330935947683"
"833","18","344_283_34478.78_34480.76.wav","2.3996416622627","0.0419024113642332"
"196","9","196_272_38082.24_38082.84.wav","0.875211798460743","-1.87040258663582"
"857","3","437_548_28146.58_28147.26.wav","-0.606230282792359","-1.03832126929687"
"437","18","274_81_28264.33_28265.29.wav","-2.59822124164577","1.25148632650851"
"857","3","437_548_26946.77_26948.03.wav","1.21202668043574","-4.53096418415694"
"833","18","437_548_39309.06_39310.24.wav","1.86640612881175","-5.27478034921556"
"833","18","340_91_14099.86_14102.55.wav","-0.586857247907907","-1.877755154018"
"833","18","340_91_18413.13_18413.96.wav","1.46652471213575","-0.094383503505322"
"833","18","340_91_13800.32_13807.46.wav","-1.68459547022823","2.9526983299067"
"857","3","437_548_14318.49_14319.09.wav","0.944244344652104","2.31844106280584"
"204","6","196_272_25857.95_25859.69.wav","-1.88138816863494","-0.433942119343411"
"54","6","300_187_505.43_509.53.wav","-3.40059395658345","2.45823008231109"
"300","6","204_189_36573.17_36574.21.wav","-0.0682911735067544","-0.388968023799714"
"204","6","196_272_40037.21_40037.93.wav","-1.46776484155139","-0.16317473421435"
"340","3","204_189_31112.76_31113.36.wav","0.285949418087589","-1.21189661677504"
"344","9","204_189_44115.34_44116.04.wav","-1.24562184973872","-1.15676372234313"
