"infant","age","wavFile","x","y"
"54","6","300_187_7879.14_7883.78.wav","-1.96406322204369","2.67768092122315"
"204","6","204_189_1846.59_1847.93.wav","2.40986531622923","1.70615111192807"
"833","18","437_548_15498.71_15500.6.wav","0.784648736021396","-1.29167770075862"
"54","6","340_91_2176.49_2177.35.wav","-1.54188235603083","-2.35249192129218"
"196","9","196_272_21266.23_21267.14.wav","3.05210179732789","-1.16779873665243"
"204","6","204_189_1153.19_1155.63.wav","-0.00369862773718906","-0.605231793992193"
"857","3","54_183_19386.06_19386.66.wav","-0.0472098632661936","-3.14821446917604"
"833","18","437_548_26330.75_26333.07.wav","0.861260109872104","1.53723773986263"
"833","18","344_283_9454.07_9457.79.wav","-1.95044617755251","1.68462090067587"
"204","6","204_189_17484.32_17485.42.wav","-2.2295536430962","-2.39655769934791"
"857","3","437_548_27135.24_27136.61.wav","2.27572874441847","-3.20925301401003"
"857","3","437_548_27104.99_27106.65.wav","2.00517010833486","-3.53465681077315"
"340","3","204_189_12942.3_12942.9.wav","0.0987987869162172","-0.357327567259393"
"833","18","437_548_29971.81_29972.42.wav","-1.95795989845804","2.524914526317"
"437","18","204_189_90.1_90.78.wav","2.50957625385552","-1.84945529272576"
"344","9","204_189_36191.7_36195.54.wav","-2.27743121641189","0.98340514509474"
"437","18","204_189_44034.81_44035.61.wav","-0.755737160752139","1.20141766014435"
"833","18","340_91_31023.32_31023.92.wav","-1.16303472597229","-0.737013161686559"
"857","3","437_548_27429.69_27430.38.wav","2.29108287678785","-2.91011861273236"
"204","6","204_189_2333.34_2335.19.wav","-2.17971323087558","-1.9620692242197"
"204","6","196_272_25766.52_25769.14.wav","-0.454435213384117","0.951017032883467"
"437","18","274_81_27646.05_27647.56.wav","-1.15532532982972","0.0490329883327272"
"54","6","340_91_37407.02_37407.62.wav","-2.47455350274793","-0.261323781216352"
"833","18","437_548_26379.79_26381.32.wav","0.201676857120187","2.20127966489705"
"196","9","196_272_37173.95_37175.22.wav","-2.49748221610186","-1.95591567363477"
"54","6","340_91_3865.5_3866.1.wav","-0.0613218963096902","-0.941625751553529"
"204","6","196_272_36056.77_36057.66.wav","0.897080434446962","-2.34543414336687"
"196","9","196_272_40112.14_40112.74.wav","-1.88254168834639","3.25749319653389"
"857","3","437_548_26595.46_26596.42.wav","2.0926669720108","-3.33462019066026"
"857","3","437_548_32612.1_32612.72.wav","3.53319762354285","-2.38951301632536"
"54","6","340_91_34320.09_34320.71.wav","-0.46006128401125","-2.19715826885757"
"196","9","196_272_41463.96_41464.58.wav","-1.5899037295227","3.46512762567962"
"340","3","204_189_14707.67_14708.58.wav","0.112794440684428","-2.74987690375242"
"54","6","340_91_13686.67_13687.61.wav","-0.633938318145476","-2.68583085330869"
"196","9","196_272_20998.97_21000.01.wav","2.63094811385044","-0.519685974100563"
"857","3","437_548_33295.34_33295.94.wav","-3.04960219871439","0.074853979861778"
"204","6","196_272_40782.58_40783.37.wav","-2.65071122445868","-0.624517882673586"
"54","6","340_91_13679.16_13681.06.wav","-2.84089743251012","-0.321803870828801"
"833","18","437_548_42460.06_42460.7.wav","1.62080164814806","-1.14160730117149"
"204","6","196_272_386.68_387.28.wav","0.403839745123771","1.00516805010715"
"437","18","300_187_46550.27_46550.88.wav","-0.448748742688549","0.804311557830336"
"833","18","340_91_32959.47_32960.86.wav","-2.5194223133744","-0.812447412320212"
"340","3","204_189_30466.15_30466.87.wav","1.01698198098518","-3.49636504140875"
"204","6","196_272_23031.43_23032.25.wav","-2.50370764479861","1.80768661805849"
"340","3","204_189_14846.48_14847.53.wav","-1.7654422291697","2.99503275243544"
"833","18","340_91_31706.59_31709.35.wav","0.913637989826838","2.94121263117991"
"204","6","196_272_25374.7_25376.41.wav","-0.976850557094284","4.6090670396962"
"833","18","344_283_36706.65_36707.39.wav","-1.7566147892444","3.50359915101523"
"340","3","204_189_14147.22_14148.39.wav","1.63984251050996","-3.42850935704958"
"196","9","196_272_38404.96_38405.81.wav","-1.63047840635624","-0.681758819894869"
"833","18","437_548_16581.52_16584.22.wav","1.98243727333686","-1.22784260519236"
"344","9","204_189_3631.07_3632.19.wav","-2.59488342318255","-0.958705869324499"
"833","18","437_548_29251.91_29253.51.wav","-1.09882750378188","5.03006420868304"
"833","18","344_283_9818.6_9819.83.wav","-2.06130741566719","3.15691816157955"
