"infant","age","wavFile","x","y"
"204","6","204_189_13293.38_13294.12.wav","2.81536586536976","-0.915080022498089"
"204","6","204_189_3417.17_3418.14.wav","-1.35957272191825","2.84219407384587"
"833","18","340_91_1490.09_1490.83.wav","-3.82787258482165","0.390087260191303"
"196","9","196_272_27438.42_27439.37.wav","2.4790442276069","-2.08670004363376"
"857","3","437_548_29601.67_29603.49.wav","1.19883977288203","0.240639148641993"
"340","3","204_189_3418.94_3420.81.wav","2.02575494374349","-0.7581946853294"
"344","9","204_189_36506.01_36506.78.wav","3.78702075957527","-1.38460958393173"
"196","9","196_272_586.02_586.62.wav","-2.94614785323612","-0.851626786310499"
"54","6","340_91_37198.33_37200.4.wav","1.37200043798628","-0.556211347979874"
"833","18","340_91_342.11_343.05.wav","2.49905012804533","-2.26971163792898"
"344","9","204_189_17464.57_17465.37.wav","3.12998515945935","0.474193805601292"
"833","18","437_548_31835.87_31836.49.wav","0.745097265762559","0.562812581732711"
"340","3","204_189_3653.84_3655.75.wav","1.64803070536005","0.0791496286684209"
"833","18","340_91_364.32_368.92.wav","0.361105962753924","2.81266381514888"
"204","6","204_189_974.18_976.78.wav","0.906686223206895","1.17988513182435"
"54","6","300_187_6671.14_6672.96.wav","3.33633498470206","0.516900659089883"
"833","18","437_548_36812.14_36812.75.wav","2.10077091230797","1.44052371147679"
"437","18","300_187_3265.14_3267.88.wav","-1.46651966725605","-1.67421275142874"
"54","6","300_187_11910.11_11910.71.wav","-1.57649999098233","-0.921773116762408"
"833","18","437_548_27824.03_27825.03.wav","-0.46235837320825","1.02052199582032"
"833","18","340_91_4942.31_4942.91.wav","-1.36453641042656","0.0686633110641594"
"300","6","204_189_13247.56_13248.39.wav","2.84838913277661","-0.940543661036684"
"204","6","204_189_36082.08_36083.31.wav","-0.932477079288696","1.11126090984981"
"857","3","54_183_13988.95_13989.57.wav","2.45885723146235","-4.3020351215423"
"340","3","204_189_13202.93_13204.9.wav","-1.03992112591388","1.9271995519454"
"857","3","437_548_29973.51_29974.95.wav","3.25679204144018","1.14733998601211"
"340","3","204_189_54584.24_54584.96.wav","0.682014001631397","0.459449434065616"
"54","6","340_91_37407.02_37407.62.wav","0.934676025759358","0.406811672745361"
"857","3","54_183_29868.49_29873.15.wav","2.25795546500092","-3.27552422860816"
"340","3","204_189_17720.36_17722.22.wav","2.9260656165954","0.648184546231385"
"340","3","204_189_30490.13_30491.13.wav","1.99951165959267","0.0839054610240632"
"204","6","204_189_13550.55_13551.36.wav","1.72148913952498","-3.28174790647242"
"196","9","196_272_17605.59_17606.66.wav","-3.69533534619931","-0.163615682749091"
"833","18","437_548_15375.8_15376.44.wav","1.841928385008","1.39197179654849"
"833","18","344_283_2161.67_2162.48.wav","1.17970926725491","-1.82470761472295"
"300","6","204_189_30848.66_30851.23.wav","-2.9030461375302","-0.717734159798323"
"833","18","344_283_36234.94_36235.55.wav","0.728911342924334","2.77838607770796"
"833","18","344_283_29308.21_29309.02.wav","-1.25815441272508","3.3077615269869"
"54","6","340_91_13960.94_13972.31.wav","-0.325470563359971","1.52627117566209"
"857","3","54_183_28803_28803.6.wav","2.49404726603432","-0.675737659597012"
"340","3","204_189_46268.15_46268.75.wav","-3.67209363928928","0.95409890908321"
"54","6","340_91_37315.14_37326.43.wav","-1.04590351256697","2.63699705162555"
"54","6","300_187_126.89_128.02.wav","0.500577589673015","0.432269827340326"
"833","18","344_283_34478.78_34480.76.wav","3.16077236547899","0.522117429537412"
"196","9","196_272_38082.24_38082.84.wav","2.77466245687587","-2.05656343217601"
"857","3","437_548_28146.58_28147.26.wav","-0.0265049818604681","-0.130652376459335"
"437","18","274_81_28264.33_28265.29.wav","-2.26926333765404","-0.65241444450411"
"857","3","437_548_26946.77_26948.03.wav","1.63710109557234","-3.8354073589432"
"833","18","437_548_39309.06_39310.24.wav","1.58492381544464","-4.0482993852391"
"833","18","340_91_14099.86_14102.55.wav","-1.47092662793086","-2.05593981317901"
"833","18","340_91_18413.13_18413.96.wav","-1.09706738140332","-1.45544657312556"
"833","18","340_91_13800.32_13807.46.wav","-3.09335722142394","0.592172954565475"
"857","3","437_548_14318.49_14319.09.wav","0.140183041651517","2.78131677903736"
"204","6","196_272_25857.95_25859.69.wav","2.52231695999175","1.53253857850954"
"54","6","300_187_505.43_509.53.wav","-3.56350596725591","-0.345520082065717"
"300","6","204_189_36573.17_36574.21.wav","3.65341856541451","0.299162640432018"
"204","6","196_272_40037.21_40037.93.wav","0.942458873218856","-0.662234704257886"
"340","3","204_189_31112.76_31113.36.wav","-0.291551577797197","-0.801829421758553"
"344","9","204_189_44115.34_44116.04.wav","2.14556779902866","1.43371157963526"
"833","18","344_283_11002.71_11003.98.wav","1.61014440755921","1.52261396675278"
"833","18","437_548_5323.31_5323.91.wav","-1.3211500913566","1.64908399518353"
"54","6","300_187_8370.18_8370.79.wav","-2.91081861687213","1.14362363865052"
"857","3","54_183_30774.55_30777.31.wav","-1.47792098150673","-0.925694726449776"
"340","3","204_189_46854.81_46855.41.wav","-3.77536137773112","1.34241952201627"
"833","18","344_283_36712.82_36713.61.wav","1.33706670577132","1.64805541307052"
"204","6","204_189_17395.71_17396.31.wav","0.179595068964344","-0.573971894790231"
"54","6","340_91_14087.52_14088.86.wav","0.95523669116855","0.0685121738150972"
"54","6","300_187_3052.11_3053.27.wav","2.12727233803504","-0.623472659942216"
"204","6","196_272_22834.59_22835.36.wav","0.795414883177538","0.156806235070121"
"833","18","340_91_12588.93_12590.22.wav","-1.7880045920643","2.59254992519995"
"54","6","340_91_38721.32_38721.92.wav","-3.4256847761991","-0.441375613739484"
"833","18","437_548_16074.83_16075.43.wav","-0.445739686599248","1.45630970281973"
"437","18","204_189_35990.31_35991.45.wav","2.66760205197926","-4.08626461775469"
"340","3","204_189_982.9_985.52.wav","1.51439201800713","-0.975357856040201"
"833","18","340_91_343.05_343.83.wav","-3.78135380580024","1.65530687416396"
"833","18","344_283_14423.6_14425.3.wav","-1.38525235074954","2.0762528643445"
"196","9","196_272_41122.86_41123.47.wav","2.47409876964356","-4.25668973320152"
"204","6","196_272_26723.15_26723.84.wav","1.08413170655269","0.632438799429985"
"857","3","437_548_33503.97_33504.63.wav","2.9985237320245","-1.19045837235662"
"204","6","196_272_20111.34_20112.wav","1.47569174484037","2.60882550265189"
"857","3","54_183_5734.62_5741.57.wav","-2.08057948106644","-0.586693083974283"
"833","18","437_548_14501.01_14501.67.wav","0.329300284212983","-1.78610789940593"
"437","18","204_189_30858.09_30859.32.wav","-3.03652144415092","1.0431072295543"
"857","3","437_548_26050.99_26051.59.wav","2.14796698234311","1.59397208356892"
"204","6","196_272_25696.27_25696.87.wav","-0.0185078802168191","1.09039308635366"
"204","6","196_272_26766.95_26768.11.wav","-1.59993365952778","2.75392623798602"
"196","9","196_272_25181.13_25183.1.wav","1.14496352321509","-1.36606394859734"
"54","6","300_187_4300.12_4300.72.wav","2.50718348289043","-0.262855904514664"
"204","6","204_189_46587.05_46589.55.wav","-3.18178984438163","-0.964133127845097"
"54","6","340_91_171.92_172.52.wav","-1.63260244967426","-1.60206172490332"
"857","3","437_548_35789.56_35790.16.wav","2.88068052057849","-0.678051631601833"
"54","6","300_187_3039.84_3042.62.wav","-3.94885686002102","1.61444489005449"
"300","6","204_189_24020.15_24020.76.wav","3.32277812739414","1.18828324330336"
"833","18","340_91_13857.59_13860.79.wav","2.45793800048846","-3.36947905852188"
"437","18","274_81_31781.61_31782.58.wav","2.5616336971436","0.479427011834949"
"833","18","437_548_26556.89_26557.51.wav","0.51584994278759","2.57754522067631"
"833","18","437_548_28904.21_28905.02.wav","1.95850434595241","1.95858219411643"
"857","3","54_183_13300.36_13302.69.wav","-2.67460498207153","-1.16799323706396"
"204","6","204_189_558.24_559.22.wav","-2.05991242255416","0.327952512740053"
"857","3","54_183_40783.35_40786.6.wav","-3.74865154444768","1.01536374200067"
"437","18","300_187_11849.62_11851.06.wav","3.09519902813989","0.744163562742512"
"833","18","437_548_14408.53_14409.13.wav","2.62598253299153","1.87671537353929"
"54","6","300_187_7803.14_7805.42.wav","0.147080732165673","0.351557485578664"
"833","18","340_91_472.82_473.57.wav","-0.2472835745841","1.05855342892044"
"204","6","204_189_29519.72_29520.64.wav","0.226750452408098","3.00089612606363"
"340","3","204_189_14571.27_14572.04.wav","2.05795691404704","1.98174764877271"
"437","18","204_189_30467.87_30469.36.wav","1.76271192900141","-0.796620473009992"
"54","6","300_187_7874.19_7874.94.wav","2.08423955734697","-2.2403060117563"
