"infant","age","wavFile","x","y"
"204","6","204_189_13293.38_13294.12.wav","-0.442642233265918","-1.72234731029526"
"204","6","204_189_3417.17_3418.14.wav","-2.90862136196718","-0.914500330829761"
"833","18","340_91_1490.09_1490.83.wav","3.5873447103418","1.11108557699146"
"196","9","196_272_27438.42_27439.37.wav","-0.578192171902211","-3.4728417677751"
"857","3","437_548_29601.67_29603.49.wav","-1.70362240058588","0.475249208503907"
"340","3","204_189_3418.94_3420.81.wav","-2.26480677832964","0.24190410148896"
"344","9","204_189_36506.01_36506.78.wav","2.84189019638814","1.95376427565418"
"196","9","196_272_586.02_586.62.wav","2.74298128662586","-0.150004498438764"
"54","6","340_91_37198.33_37200.4.wav","0.0260485772907246","-0.662972118275355"
"833","18","340_91_342.11_343.05.wav","-0.517882037400438","-2.83355207713419"
"344","9","204_189_17464.57_17465.37.wav","-0.789928340313197","-0.534642202553732"
"833","18","437_548_31835.87_31836.49.wav","-2.7966154023003","0.928758808688446"
"340","3","204_189_3653.84_3655.75.wav","-2.48307958556736","0.173192819234818"
"833","18","340_91_364.32_368.92.wav","-0.153327945911263","2.65661735661328"
"204","6","204_189_974.18_976.78.wav","-0.906843099027013","0.147452919258693"
"54","6","300_187_6671.14_6672.96.wav","-2.25414370286693","1.70648133040403"
"833","18","437_548_36812.14_36812.75.wav","-0.198729198203226","-0.439843474023655"
"437","18","300_187_3265.14_3267.88.wav","0.316505361830129","-1.17174329001783"
"54","6","300_187_11910.11_11910.71.wav","-1.31777263010471","1.46629608866228"
"833","18","437_548_27824.03_27825.03.wav","1.69153829768642","0.500497047061679"
"833","18","340_91_4942.31_4942.91.wav","1.53865689799939","1.80071175794916"
"300","6","204_189_13247.56_13248.39.wav","-0.677104560588318","-1.6400569123607"
"204","6","204_189_36082.08_36083.31.wav","1.08595286024001","1.18090392852445"
"857","3","54_183_13988.95_13989.57.wav","0.481147060396722","-4.72705311059613"
"340","3","204_189_13202.93_13204.9.wav","0.598741805709242","3.57450306931133"
"857","3","437_548_29973.51_29974.95.wav","-0.50307459881298","1.1008569387879"
"340","3","204_189_54584.24_54584.96.wav","-2.44279425213768","1.02741368126255"
"54","6","340_91_37407.02_37407.62.wav","-1.96370691531828","0.897902507655447"
"857","3","54_183_29868.49_29873.15.wav","-0.295071699223949","-3.49677232976216"
"340","3","204_189_17720.36_17722.22.wav","-1.21468705811672","-1.14298708865225"
"340","3","204_189_30490.13_30491.13.wav","1.4331242486978","4.10151421392013"
"204","6","204_189_13550.55_13551.36.wav","-0.235734860682881","-4.07600570986909"
