"","wav_filename","segments_filename","relabels_filename","listenerID","listen_pass","babyID","babyAge"
"44","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_jvfs_1.csv","jvfs","1","0344",283
"45","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_jvfs_1.csv","jvfs","1","0196",272
"46","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_jvfs_1.csv","jvfs","1","0274",81
"47","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_jvfs_1.csv","jvfs","1","0437",548
"48","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_jvfs_1.csv","jvfs","1","0204",189
"49","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_jvfs_1.csv","jvfs","1","0340",91
"50","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_jvfs_2.csv","jvfs","2","0344",283
"51","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_jvfs_2.csv","jvfs","2","0857",91
"52","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_jvfs_2.csv","jvfs","2","0196",272
"53","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_kfav_2.csv","kfav","2","0340",91
"54","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_kfav_1.csv","kfav","1","0204",189
"55","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_kfav_1.csv","kfav","1","0054",183
"56","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_kfav_2.csv","kfav","2","0857",91
"57","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_kfav_1.csv","kfav","1","0300",187
"58","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_kfav_1.csv","kfav","1","0196",272
"59","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_kfav_2.csv","kfav","2","0274",81
"60","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_kfav_3.csv","kfav","3","0833",551
"61","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_lant_1.csv","lant","1","0274",81
"62","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_lant_1.csv","lant","1","0196",272
"63","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_lant_1.csv","lant","1","0054",183
"64","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_lant_1.csv","lant","1","0857",91
"65","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_lant_1.csv","lant","1","0344",283
"66","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_lant_1.csv","lant","1","0437",548
"67","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_lant_1.csv","lant","1","0340",91
"68","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_lant_1.csv","lant","1","0204",189
"69","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_lant_1.csv","lant","1","0300",187
"70","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_lant_1.csv","lant","1","0833",551
"71","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_lant_2.csv","lant","2","0437",548
"72","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_lant_2.csv","lant","2","0274",81
"73","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_lant_2.csv","lant","2","0340",91
"74","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_lant_2.csv","lant","2","0833",551
"75","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_lant_2.csv","lant","2","0857",91
"76","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_lant_2.csv","lant","2","0300",187
"77","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_lant_2.csv","lant","2","0344",283
"78","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_lant_2.csv","lant","2","0204",189
"79","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_lant_2.csv","lant","2","0196",272
"80","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_lant_2.csv","lant","2","0054",183
"81","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_lplf_2.csv","lplf","2","0340",91
"82","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_lplf_1.csv","lplf","1","0204",189
"83","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_lplf_1.csv","lplf","1","0054",183
"84","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_lskw_1.csv","lskw","1","0857",91
"85","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_lskw_1.csv","lskw","1","0274",81
"86","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_lskw_1.csv","lskw","1","0437",548
"87","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_lskw_1.csv","lskw","1","0340",91
"88","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_lskw_1.csv","lskw","1","0054",183
"89","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_lskw_1.csv","lskw","1","0196",272
"90","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_lskw_1.csv","lskw","1","0204",189
"91","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_lskw_1.csv","lskw","1","0833",551
"92","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_lskw_1.csv","lskw","1","0300",187
"93","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_lskw_1.csv","lskw","1","0344",283
"94","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_lyur_1.csv","lyur","1","0344",283
"95","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_lyur_1.csv","lyur","1","0857",91
"96","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_anusreedhara22_1.csv","mrkf","1","0204",189
"97","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_anusreedhara22_1.csv","mrkf","1","0196",272
"98","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_anusreedhara22_1.csv","mrkf","1","0833",551
"99","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_anusreedhara22_1.csv","mrkf","1","0054",183
"100","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_anusreedhara22_1.csv","mrkf","1","0344",283
"101","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_anusreedhara22_1.csv","mrkf","1","0437",548
"102","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_anusreedhara22_1.csv","mrkf","1","0300",187
"103","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_pdav_1.csv","pdav","1","0054",183
"104","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_pdav_1.csv","pdav","1","0857",91
"105","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_pdav_1.csv","pdav","1","0204",189
"106","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_pdav_1.csv","pdav","1","0274",81
"107","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_pdav_1.csv","pdav","1","0196",272
"108","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_pdav_1.csv","pdav","1","0340",91
"109","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_pdav_1.csv","pdav","1","0833",551
"110","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_pdav_1.csv","pdav","1","0437",548
"111","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_pdav_1.csv","pdav","1","0344",283
"112","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_pdav_1.csv","pdav","1","0300",187
"113","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_pwwr_1.csv","pwwr","1","0857",91
"114","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_pwwr_1.csv","pwwr","1","0437",548
"115","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_pwwr_1.csv","pwwr","1","0340",91
"116","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_pwwr_1.csv","pwwr","1","0204",189
"117","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_pwwr_1.csv","pwwr","1","0344",283
"118","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_pwwr_1.csv","pwwr","1","0054",183
"119","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_pwwr_1.csv","pwwr","1","0300",187
"120","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_pwwr_1.csv","pwwr","1","0833",551
"121","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_pwwr_1.csv","pwwr","1","0274",81
"122","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_qoth_1.csv","qoth","1","0857",91
"123","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_qoth_1.csv","qoth","1","0204",189
"124","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_qoth_1.csv","qoth","1","0833",551
"125","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_qoth_1.csv","qoth","1","0274",81
"126","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_qoth_1.csv","qoth","1","0196",272
"127","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_qoth_1.csv","qoth","1","0344",283
"128","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_qoth_1.csv","qoth","1","0437",548
"129","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_qoth_1.csv","qoth","1","0054",183
"130","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_qoth_1.csv","qoth","1","0300",187
"131","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_qoth_1.csv","qoth","1","0340",91
"132","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_qoth_2.csv","qoth","2","0344",283
"133","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_qoth_2.csv","qoth","2","0274",81
"134","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_qoth_2.csv","qoth","2","0833",551
"135","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_qoth_2.csv","qoth","2","0340",91
"136","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_qoth_2.csv","qoth","2","0204",189
"137","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_qoth_2.csv","qoth","2","0196",272
"138","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_qoth_2.csv","qoth","2","0300",187
"139","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_qoth_2.csv","qoth","2","0437",548
"140","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_qoth_2.csv","qoth","2","0054",183
"141","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_qoth_2.csv","qoth","2","0857",91
"142","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_szch_1.csv","szch","1","0204",189
"143","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_szch_1.csv","szch","1","0340",91
"144","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_szch_1.csv","szch","1","0437",548
"145","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_szch_1.csv","szch","1","0344",283
"146","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_szch_1.csv","szch","1","0196",272
"147","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_szch_1.csv","szch","1","0857",91
"148","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_szch_1.csv","szch","1","0054",183
"149","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_szch_1.csv","szch","1","0300",187
"150","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_szch_1.csv","szch","1","0833",551
"151","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_szch_1.csv","szch","1","0274",81
"152","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_szch_2.csv","szch","2","0437",548
"153","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_szch_2.csv","szch","2","0300",187
"154","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_szch_2.csv","szch","2","0344",283
"155","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_szch_2.csv","szch","2","0833",551
"156","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_szch_2.csv","szch","2","0274",81
"157","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_szch_2.csv","szch","2","0857",91
"158","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_szch_2.csv","szch","2","0204",189
"159","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_szch_2.csv","szch","2","0340",91
"160","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_szch_2.csv","szch","2","0196",272
"161","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_ukqu_1.csv","ukqu","1","0054",183
"162","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_vgvn_1.csv","vgvn","1","0300",187
"163","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_vgvn_1.csv","vgvn","1","0340",91
"164","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_vgvn_1.csv","vgvn","1","0204",189
"165","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_vgvn_1.csv","vgvn","1","0437",548
"166","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_vgvn_1.csv","vgvn","1","0833",551
"167","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_vgvn_1.csv","vgvn","1","0274",81
"168","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_vgvn_1.csv","vgvn","1","0054",183
"169","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_vgvn_1.csv","vgvn","1","0196",272
"170","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_vgvn_1.csv","vgvn","1","0344",283
"171","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_vgvn_1.csv","vgvn","1","0857",91
"172","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_xgju_1.csv","xgju","1","0204",189
"173","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_xgju_1.csv","xgju","1","0274",81
"174","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_xgju_1.csv","xgju","1","0196",272
"175","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_xgju_1.csv","xgju","1","0054",183
"176","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_xgju_1.csv","xgju","1","0340",91
"177","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_xgju_1.csv","xgju","1","0300",187
"178","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_xgju_1.csv","xgju","1","0857",91
"179","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_xgju_1.csv","xgju","1","0344",283
"180","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_xgju_1.csv","xgju","1","0437",548
"181","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_xgju_1.csv","xgju","1","0833",551
"182","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_yzxn_1.csv","yzxn","1","0344",283
"183","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_yzxn_1.csv","yzxn","1","0204",189
"184","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_yzxn_1.csv","yzxn","1","0833",551
"185","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_yzxn_1.csv","yzxn","1","0437",548
"186","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_yzxn_1.csv","yzxn","1","0340",91
"187","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_yzxn_1.csv","yzxn","1","0054",183
"188","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_yzxn_1.csv","yzxn","1","0196",272
"189","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_yzxn_1.csv","yzxn","1","0300",187
"190","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_yzxn_1.csv","yzxn","1","0274",81
"191","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_yzxn_1.csv","yzxn","1","0857",91
"192","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_yzxn_2.csv","yzxn","2","0196",272
"193","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_yzxn_2.csv","yzxn","2","0274",81
"194","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_yzxn_2.csv","yzxn","2","0054",183
"195","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_yzxn_2.csv","yzxn","2","0344",283
"196","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_yzxn_2.csv","yzxn","2","0857",91
"197","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_yzxn_2.csv","yzxn","2","0300",187
"198","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_yzxn_2.csv","yzxn","2","0204",189
"199","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_yzxn_2.csv","yzxn","2","0340",91
"200","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_yzxn_2.csv","yzxn","2","0833",551
"201","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_ztcp_1.csv","ztcp","1","0857",91
"202","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_ztcp_1.csv","ztcp","1","0300",187
"203","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_ztcp_1.csv","ztcp","1","0344",283
"204","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_ztcp_1.csv","ztcp","1","0274",81
