"","wavFile","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"1","833_551_10035.4_10036.15.wav","5142.36964583092","-552.103728212355","-464.698434609367","-310.256702224773","-155.233260734815","-50.6440994432536","-554.670405824606","-35.4458098731147","-361.833614658366","234.956134111124","-122.493772708308","-100.885555945533","-54456.9002053539","-53177.1844773456","-48720.5602295886","-36489.99754637","-20387.1706265884","3607.01854876044","2606.45473833497","1699.74030747148","1201.42165986713","1268.84907343332","1804.87458866805","-128.98997150171","202932.021971553","376135.009046487","487271.822125605","537718.42253758","530015.107846313","466923.180944089","356648.185464058","205938.79391612","67790.6455261882","-26204.3758397042","-20486.631983939","-16035.6986600391"
"2","833_551_10090.27_10091.07.wav","7777.14704860693","-1233.15898372538","114.935745832256","-473.693602457563","-334.916962973625","-666.565390096379","-521.426402268641","-631.038444859366","-729.820177958151","315.482937739332","8.58785554145978","435.766540376591","-81535.5066373974","-82274.9343944586","-73990.0937615055","-57845.1278480398","-33687.1033735029","3159.10079038901","1187.85857469547","6424.05790686379","8396.27970303868","10152.9245537991","9480.64376559555","8431.7259860577","276816.147418373","537249.809957436","705103.896205938","811179.41457102","837184.255576542","780283.889644669","625308.830583479","415806.725408849","204607.630053984","47921.8032377061","33348.1678813273","3645.6962508121"
"3","833_551_10109.73_10110.33.wav","4777.9247720674","-354.709470941591","-234.407316695625","-195.671109657882","163.625493698285","40.2324864630901","-232.993337851078","30.7827235964515","-438.930311500847","-143.926568809904","44.1216391557116","-220.229081380516","-48535.2831791873","-47753.1908297382","-43326.3094919414","-32833.405798436","-19472.2121968488","285.851459070383","54.7880726843849","-1030.99853471401","-1937.2823422388","-1022.52516126012","-340.878441378605","-764.899275224326","174557.955795549","319086.479948795","413869.615918239","455719.534206218","446440.032619625","394221.558919997","301127.375829214","181059.203703673","70894.1398289416","-4533.46256106547","121.940406898898","4672.77717722798"
"4","833_551_10157.53_10158.71.wav","11246.4488243516","-1282.47580605146","-131.035572190398","-924.510217304338","12.9548928600823","-124.599192382289","-1115.9690171563","-393.82230650356","-1203.583568743","551.551791312769","-722.292845525252","-644.497849850316","-116730.746274421","-114904.076341264","-105671.837690469","-81188.5943555555","-48304.1249387444","4050.9183113843","-639.143104815512","178.993670463506","-2456.78050216725","-685.241491429932","1055.97983580593","-1639.74930336022","404277.428200363","770549.734771933","997280.131092899","1111191.47134537","1097649.97496244","976920.668850209","756244.09292971","454985.737529452","172111.510416652","-25889.2146642866","-8779.09912996629","-9428.62306190055"
"5","833_551_10182.34_10182.94.wav","3841.36437485276","-403.459561152786","-241.944732365768","-357.474764104164","19.4163887128219","15.0628225034911","-397.430225640356","-29.2718947401544","-417.396170178903","-17.8132121193652","-168.114314512495","-68.9943420936339","-40295.7515118731","-39252.0375529492","-36031.9942342515","-27100.5229914598","-15850.9125808303","1255.79020706911","396.3464923404","505.611564581914","-135.723912140682","818.915953211118","1840.19871832272","883.073407312215","146936.269799578","270194.897987345","348464.209597256","386478.483491918","381126.052403236","339432.153176228","265927.287339202","163601.90058035","69018.802393893","2700.15986181179","5181.04528108502","3737.42892647157"
"6","833_551_1019.46_1020.21.wav","4753.25979791257","-284.058024010413","372.279220470426","-238.524240098094","-618.297852116321","-43.3805950840164","-466.673209147772","-239.599447053749","-456.746727867749","-226.985429533451","-312.377802427666","-383.359909719416","-50260.8616909548","-49665.7831755365","-45967.2347233766","-36140.4582157803","-22189.4115864736","-2109.31323804945","-2577.12826337102","-18.8657170381664","241.018656641934","-1253.12936014778","-107.629034172879","-738.612463881349","163829.343294023","309354.978042992","404857.80423777","462909.947190295","471759.631663624","424130.843722197","335051.717330955","212383.245340314","93620.0336281599","9210.20931064019","3750.07761264898","-5419.8299861182"
"7","833_551_10195.76_10196.36.wav","3218.97330393302","-218.72849307848","85.7789508688383","-235.735207482788","-240.174159565124","-235.625017506115","-569.69241195384","-241.782480438026","-131.66694589866","-123.368922162002","-159.02969476611","6.68160998941696","-33904.8058913799","-34238.4470521468","-32453.7594692654","-25568.766444434","-14782.5554970741","-612.512204935781","-431.278762176411","1875.63832102927","2654.08195335625","3167.91400779934","3457.63600298293","1834.71439843237","104065.571601523","208659.0512447","280685.170972471","328465.43190386","343579.023152149","324189.054773474","267217.048672519","174980.711012639","82880.8646092188","17308.5920997317","5969.26615542962","-6911.1191784438"
"8","833_551_10199.9_10200.5.wav","3633.21508153231","-204.432939833024","-316.289915402377","-498.417574990799","-43.2968397009725","-246.150770474838","-262.677093792108","250.468746930934","-399.23666569112","-162.144935818522","-71.4433568357301","130.920346335024","-38837.6036697372","-38759.7694817093","-34868.6747349435","-25029.104449961","-14405.6094808654","1198.7041549441","1772.9440172089","2464.36423131264","1797.93588573688","2777.77329528442","2569.12386492664","1900.77170117264","147169.166472431","265027.141239686","345145.76763132","387419.527192423","385725.605470172","347315.493830638","266844.57844479","161826.834791119","69237.4961262448","2835.75615571512","-1850.79681780529","-4368.21802623025"
"9","833_551_10234.97_10235.57.wav","4691.33652032051","-158.188389262116","132.697442278486","-197.719989983993","-579.822866405913","-279.565130176329","-344.255419736047","-293.712483071176","-345.91817853785","-528.719886178474","-280.448970118172","-229.570457273222","-49718.6101434858","-50033.8368608176","-45636.9230858914","-36002.2456242492","-21591.341941082","-2874.39038961894","-2191.92331532879","270.747548900216","1443.59915136854","737.786839016486","1183.01079867967","1254.78863764115","161506.313765182","303273.099718747","400925.534215605","460901.965341222","475580.445184327","436273.466483168","346714.853051502","228211.072190815","110988.966914806","28564.3457927431","16878.3518492724","4475.51424999234"
"10","833_551_10237.87_10239.03.wav","8993.7570342125","-772.225423650068","-382.909086652705","-805.085544600584","-650.656026618723","-108.024305208338","-860.41266941852","-239.75231303284","-525.970987827768","-116.526885914503","-443.603904802977","-869.252173471945","-96493.4946793571","-94314.7158186684","-86043.7090753995","-65435.891202957","-36739.4386824488","3114.51826775275","1940.53877321457","681.92637014022","-2201.22523585428","-4248.06262306813","-3363.14525637681","-5478.9418424728","355267.384485437","650259.212335922","840947.109261144","928166.523121497","906677.909508375","782709.676902894","580929.576011334","321089.751929442","83724.2499768359","-70115.9387337131","-55946.8395332303","-39054.1776952131"
"11","833_551_10251.45_10252.08.wav","5738.2740152333","-553.516963779349","-102.683480223442","-443.867316131653","-629.42496165057","-184.293032745201","-167.23420009937","-157.407278306574","-205.307658704659","-58.2733276320361","-118.982615572413","-195.685406669669","-61990.9258715565","-60998.6052807523","-54015.4823113863","-41087.5434395164","-22455.5247956989","2708.21284634695","1966.70578443342","2738.02062770345","1896.41821787866","-121.154329002711","-346.806786338129","-475.772706519926","237794.959310696","427184.966523437","548909.806770621","609762.274734896","602519.386560611","523318.864109365","386307.563240245","223044.215042814","70880.8515998661","-28734.1893569912","-24510.294192798","-20809.9487853055"
"12","833_551_10286.89_10287.49.wav","5078.91113780188","-591.807435341184","-125.432748971944","-467.366439641531","-438.330968578775","72.4217133762565","-185.025737265404","-267.861245558259","-385.551337204819","93.8046855780572","-401.702644170544","-28.3591782926615","-54787.2075045435","-52874.5830585051","-46985.2589906076","-36163.3400808143","-20465.4091542472","2614.40833845825","343.710098677763","1708.15436308436","1265.85660346374","529.728937808028","1937.39289164136","2158.60048393531","210675.317146283","377621.54178429","478083.357620174","528872.032910463","521396.155294641","454922.702908189","348326.092124911","217248.95610015","91137.5551498118","5193.86826756036","12025.2592106535","7958.96680936703"
