"","wavFile","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"1","54_183_100.73_101.53.wav","5661.01394476939","-307.41977283109","-468.662312771727","-336.069498328147","-431.628985691771","-417.71190998988","145.82111998334","58.0574363955212","-676.450238207558","-254.685784277378","-561.365948785148","-363.219092085713","-60589.6082838199","-60716.6753541567","-52510.8844498414","-39140.9554550912","-23106.1006503796","953.276153029793","-140.536560547548","-994.028371076286","-1289.99933007313","-2036.61813213054","-2782.06144928456","-764.332434476629","230310.369617568","409598.090139156","522967.675369585","572474.221634627","561201.304150937","487642.302505271","351913.202087616","207349.358345897","77888.607562564","-9774.49221782513","517.523802929515","7058.08484330387"
"2","54_183_10177.06_10177.72.wav","5017.57759511452","-18.2203519094991","-132.838681184269","-499.504526020205","-739.72765444326","-222.663405057494","-1135.41849858891","-60.383872683334","-17.1584792456569","54.6451565388671","-330.008884112226","-804.517389976176","-54917.0978612569","-54417.4602679296","-52328.602048556","-39786.6092318566","-21993.7533736088","1121.05310213739","2481.18611873476","1681.98199770519","-278.872638712141","-3135.83005328879","-3342.67648540368","-7531.44440025696","182761.473057522","355772.110388022","478185.128821518","540003.046790904","537378.466355659","468687.831039562","349886.730153674","173700.064922715","15426.2061269532","-86138.5382091685","-86591.5591399112","-71591.4174852727"
"3","54_183_10194.19_10195.45.wav","9101.55757063014","344.47777239333","-362.066573062303","-1152.48577309432","-2241.9941345213","-985.861154798196","-341.870830675578","-221.6515790164","-73.0933294048502","1000.46528758218","-269.935276947343","-119.388087809252","-103820.664937401","-104352.040848309","-92220.0367372985","-70163.7272183454","-38189.9755512996","7252.6614837293","11929.389552504","14289.9976998936","12455.8313618701","4141.02553142656","-15.721447113485","-1818.98987202937","386163.451190868","720099.877481038","961669.889625176","1096932.27986897","1106747.34212337","967026.68475673","700060.469452559","382204.881602583","84229.7944821027","-122221.271649465","-137830.138285158","-120983.713221218"
"4","54_183_10198.48_10199.08.wav","4518.90854089753","55.775216958885","-5.8270467542265","-473.543007146533","-784.239198467651","-132.172304994335","-403.288123481488","-243.352069403015","-327.665004590636","62.0764145426628","-399.597140800447","-465.617807945573","-49702.5501008351","-49023.4052854029","-44777.6428980274","-34969.9396299591","-20737.2274923407","-98.9761327009253","833.74651222806","1649.7475277703","586.95950254236","-2037.23467849213","-1719.71578268213","-2424.33047635664","170588.081067653","319700.391842579","422940.019229087","478907.354064702","479271.239170798","418848.83794938","315426.920966019","183111.667642117","57481.6182368861","-29530.4796338554","-31664.2177223822","-26808.9882426083"
"5","54_183_10201.82_10202.63.wav","5816.88767242053","266.20541779192","46.3739687538837","-746.432720954102","-1486.87574979366","-787.683197435243","-364.556688774128","130.929070943769","-157.9674402331","668.661496631475","-103.232413314878","388.441599593428","-65996.7245309425","-67226.7282364815","-60159.6550375203","-44929.1944384929","-25168.3612826961","3873.84273321253","7223.28601198182","11809.7059283009","12090.0247652406","7533.2541374349","4597.12892203421","2600.51145291043","236960.17855164","449939.488479681","606446.004258644","708078.189159959","733025.21894979","661658.416932214","498867.116856963","291600.855741508","97726.7311307586","-44872.9335924099","-70030.4509716418","-77167.4206767251"
"6","54_183_10206.19_10206.86.wav","4781.4661614394","-53.9486947928016","-1.10693374420473","-366.246002911698","-950.128673257776","-492.054497455065","-345.134977030178","107.059232664243","-248.302316835678","349.544413666632","-457.307130547316","-102.408819813431","-52770.0768784414","-53366.8645635552","-48102.4535080749","-35902.6644753474","-20449.9147118445","2423.99045194279","2325.33690548605","4313.84384296234","4577.9573206704","1658.82026354979","182.334231998397","-949.199875070194","188621.344931288","356139.203997882","468068.381548264","532856.173064624","541616.497770412","481352.240048606","357769.202633034","202432.885271036","60942.2594396702","-38238.0821744578","-42549.6128064238","-43981.2208436605"
"7","54_183_10206.86_10208.29.wav","11554.9462920961","-237.799156981895","-194.49062009219","-963.209645505681","-2337.17095315435","-1261.28659092568","-336.234029037225","177.464748074226","-690.488423962296","1339.21866604035","-890.954919583885","228.052140106734","-128414.556067262","-129727.03205523","-114523.064912623","-85373.122340437","-48317.5109123752","9102.36359175557","8853.54413405533","13950.451362168","14781.2207030144","7550.92172000495","3134.8214548778","1854.64526816052","475982.988121326","890333.172709014","1166171.15980688","1325128.67561589","1345044.26135885","1192842.87439949","880449.228652522","506092.860361607","161108.49475084","-85825.5813282165","-95832.441067154","-99835.6797709979"
"8","54_183_10212.87_10213.89.wav","6695.09154561239","-208.523478592293","-194.664031863414","-236.602194123269","-1127.11542115252","-812.747044902414","-430.620424218223","-16.2010526231548","-223.729405414966","549.96902738759","-239.81457462063","-121.30704490505","-72767.0352654229","-74251.118319301","-66698.8562999276","-50363.2048243434","-28146.3741616908","4084.07118319939","4782.4295172581","6055.40629985183","7045.33528418793","3467.40298415952","455.504189134197","-1337.20150246753","256346.41061528","492142.24895334","653880.414179013","743161.02175238","757578.903697816","677872.685893529","502464.019390166","282939.217708828","79731.018607952","-61419.0305015371","-68226.0255457986","-66119.9562340996"
"9","54_183_10216.06_10216.66.wav","4007.49654940175","65.3533710899754","-120.862557298212","-148.391849700013","-683.520263693002","-304.513439603829","-41.8736708508312","99.4864320002638","-61.4002635310223","418.554048628255","-170.483996733818","15.9105296409062","-43430.593841396","-43761.22630021","-38729.2896950065","-29082.5424581461","-16171.3318860093","2728.59274769741","3150.59180917044","3622.92670202521","3820.84204593186","1178.81294053264","-267.612837754615","-721.263741521618","161153.177805261","299811.939135423","393999.510122383","443495.235030196","446729.100770215","392143.414201308","285509.455443254","158726.962633694","42170.1800549508","-38191.8283797325","-39504.28179037","-35256.8834044233"
"10","54_183_10218.23_10218.83.wav","3711.11623835553","-178.998921750553","-83.243786771102","-292.343859279084","-516.885139432028","-111.410608251993","-467.564822238964","19.3257337464867","106.436093774573","206.532010201802","-20.230356500297","-91.8979330496173","-40401.2210144134","-39775.3917401886","-36751.6524753042","-27601.6699258835","-14411.4554317413","2783.82287269065","3126.06013793756","3501.63420663419","2840.36205906942","855.937584510466","473.898559469275","-1708.42421070914","150282.681948721","279958.143012602","367817.509250366","413651.890610565","412938.328159457","361045.484736631","269496.472985841","144087.576179101","29385.363854869","-45259.0217138262","-46630.0469813936","-41797.6388393267"
