"","wavFile","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"1","274_81_116.87_117.47.wav","63.4453163522435","-7.64793927640175","0.698031310841189","-0.412602902836422","-1.98552033803466","0.57417318878249","-3.55128534036051","3.43269661423851","0.994940161618274","-0.670227098918306","0.603759665400839","-0.112403351352369","-649.884930237803","-638.240206276241","-580.22617326779","-427.27961074834","-224.071454301365","34.926409294089","7.6694852547549","11.0260631428199","9.63990462469051","0.088959379085804","1.46336478088458","-17.1029459228968","2522.03210011572","4531.55518188582","5747.23922796668","6318.79517010725","6223.89548479467","5431.26718363719","4052.38623427782","2249.60663608845","648.436623151439","-346.869272376138","-254.154358304915","-245.694709213376"
"2","274_81_118.98_119.9.wav","75.1452570742885","-2.13858597845583","-5.0242627060996","-5.33640984421423","-3.57521106958075","-3.75121802986587","-7.80567118163705","-1.02827327483192","-4.4215271762082","2.91544995208357","-5.14357951534444","-4.89085025589671","-793.949755944506","-792.880158465619","-729.131898489662","-555.32311863056","-318.913824027842","26.41016333854","25.3086246936932","13.7946129853068","0.586453136144457","-4.2612724281681","-8.67339360759025","-32.2181483198375","2746.72895199707","5248.61860496491","6925.74218407032","7737.55133570398","7688.78347901119","6826.08851098049","5161.4045621102","2937.07612941268","884.877845840841","-508.378935028127","-461.711454773189","-361.923356084109"
"3","274_81_125.78_126.4.wav","62.9215612547833","-9.19079802736813","-5.47484424079853","-0.222792554286586","2.46920492642104","-0.521021291803011","0.495575552542039","-2.91886739639632","-1.43881200498272","1.89180323113795","0.205619161132698","-0.286129889932478","-640.147657013974","-629.812512285154","-551.968397632367","-425.356069073092","-226.983090296984","49.0727226833732","18.8517609965977","-4.15284515009137","-6.08590721508683","5.5043554591017","4.89882185852353","9.1413810778001","2483.72669418264","4514.13765420373","5734.44438778037","6203.73327875968","6029.29510961513","5267.15624136844","3908.61894989047","2321.56113440986","806.45518301546","-151.283324649293","35.1327612129555","110.3753802469"
"4","274_81_131.84_132.59.wav","85.3860800484087","-8.87408954127356","-3.39090274263225","-3.41450368995624","-6.04421583305688","-4.01901649649952","-6.44345014730049","-1.91670322316681","-1.39724571034332","-4.19110425435159","-3.3074490319104","-5.24873601533201","-903.937069912722","-898.2894240918","-812.934416329176","-617.642890674306","-332.970751696568","27.3092788638898","9.40026666846131","5.57540002318949","3.49036191399753","-9.90900458532193","-13.9778542195794","-28.9391525890093","3330.40076356787","6101.47536181528","7869.66756250436","8709.22296003118","8630.92573518532","7591.60361251546","5670.21625508576","3231.44717311927","985.140455686942","-426.509304941984","-340.79051187618","-288.36834833462"
"5","274_81_136.9_137.55.wav","66.3145223181607","-9.66380526236088","-10.2811721634374","-3.34588117687785","1.35658620382399","-5.48731184142313","-1.98557506597479","1.9490289553693","0.0334957137123293","1.12047582624095","-3.19579550211373","3.67436217193156","-697.98267148618","-697.99764645302","-612.203840158483","-442.371520394435","-215.835840234223","81.328786980552","46.5307374712203","29.6584743924398","33.5071319110881","53.8478829844362","37.6513678634412","29.8018626063332","2866.96346597161","5160.68746113398","6535.9077997923","7099.12567717808","6950.09703875985","6150.94160123773","4535.09467392682","2581.1697427437","834.400707616005","-251.863309711398","-97.9418938054814","-66.4838010720054"
"6","274_81_138.35_138.99.wav","63.0804951182245","-5.6914979499718","-4.37271127537052","-3.07765000081125","-0.707797325469223","-3.39130022698639","-4.66463990042917","1.76086315369231","-1.52091878542758","-2.33591104548166","-2.5385237389836","-0.662216820336327","-657.306010987269","-657.021555343591","-595.358663048474","-440.248623518218","-236.946079779909","27.6979088218365","13.0878874722985","9.42405295936765","8.52503036419899","17.0598379652655","12.1315505536133","-1.89251863190282","2456.79103875786","4497.15759573539","5794.08014750568","6405.95346276467","6347.50062369635","5657.35597368082","4274.55460328455","2474.81831172458","857.166073399331","-182.329551120689","-133.658793779989","-128.44771573324"
"7","274_81_140.07_140.75.wav","75.2201393179261","-8.80159857571121","-7.59694016768343","-6.03785155954942","-2.47398396045431","-6.77498333367261","-0.206034798249055","-0.985254863429809","-4.02422123031405","6.36834035772387","-2.13387003640375","-3.35459603986504","-804.206362610804","-806.395921682096","-700.314563960096","-521.923912382643","-279.483732091371","83.7710551002929","61.760110207462","34.2218248016173","10.2366383086242","1.38753429142219","-28.0859545124605","-28.135087933033","3151.33191099234","5794.53426150972","7461.71541474468","8152.77695353799","7909.46955894691","6816.32274736759","4788.74028831405","2513.05811701859","457.149727583332","-880.346584845174","-652.917605473701","-423.637207533056"
"8","274_81_14311.88_14315.03.wav","88.9744972580313","-4.02788671107524","-2.34522994545604","-6.30251475548627","-12.5520074124571","-7.04768265237426","-2.45059697326654","-5.6060416132319","-3.6758667330848","1.31200776895547","-8.40666562647305","1.1685462248431","-967.578893098587","-970.541984883609","-859.094554041796","-668.843807528545","-376.291822623443","28.8620242809357","17.7917472471442","57.8143803621108","74.5368132566271","52.5407218859601","44.345700678407","50.9198789891751","3475.35912493926","6465.5793911404","8415.07763182684","9539.29576462743","9705.01035554538","8740.62487462545","6708.52423496564","4245.06977719596","1822.85461896156","143.635698734958","62.974311417627","-95.0963157769007"
"9","274_81_14414.37_14416.2.wav","91.9428657422712","-2.79373465019753","-0.437264866433535","-5.38661986881468","-9.33585966363604","-10.8609035719721","-6.20410737452463","-5.47951676467342","-6.96945157842222","-0.697403160102731","-10.8471601711822","-2.74434043887603","-976.600220066764","-1002.09035530557","-906.149536440345","-709.163382018917","-420.714584345541","-8.26527567819304","-17.4577281151322","25.5968728169575","46.211774309584","44.438197398165","28.4478817203056","27.6249838965876","3141.26428904247","6146.32104444007","8146.27304570134","9359.30095873935","9652.59138486413","8915.97550896689","6966.90927669925","4463.71731043699","2011.68159594494","265.101503904263","132.428386958199","-82.0972517473413"
"10","274_81_145.43_146.05.wav","63.584645750326","-8.05395525490701","-1.10566197600878","-2.3230113342673","-0.507034206041612","0.060153067517082","-3.06358724839634","1.96481506109818","-5.28159405312523","0.136816486488653","-1.87810241771092","1.3737890534261","-655.108907537153","-642.87863249586","-579.618826035412","-429.597177338263","-246.94133440878","26.2543904826095","-3.35473600512675","8.60931694897998","12.0071720823593","20.7881124691735","30.5241659643136","23.3278818939776","2472.41592115494","4476.46945336369","5680.72318160173","6281.07895012418","6231.30791469401","5549.54456119159","4291.97977686986","2648.52609010886","1152.23393890421","116.295943114734","176.06735547945","90.719643994117"
