"","wavFile","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"1","196_272_1093.93_1094.53.wav","51.5397035877726","-3.0270890761727","2.29950068060896","-2.81530639041527","-3.74787439196045","-7.93980507474468","-12.367712070773","1.81911721310274","-2.83216695091247","-8.63556258246009","-10.5682966233822","-6.822656840918","-537.262540331768","-561.730991452808","-544.431561895443","-406.47739954403","-237.407787474007","-37.1798873914904","-57.3416206221556","-28.3466383918464","-15.8035339951314","-3.91591915563957","-9.91317528111132","-39.1671146205512","1552.96793954587","3154.2961303462","4174.89473528358","4831.5523494326","5029.46647922855","4753.47206204583","3797.79974357989","2259.79099937133","906.288619644936","30.8240153451794","-41.741761395449","-213.128977060342"
"2","196_272_1358.95_1359.8.wav","79.8705733583589","-9.74818170977794","-3.95838590799383","-10.4501195729291","-5.54069132620866","-6.27290137556996","-1.02507082523748","3.78006981893443","-4.89894367992139","1.8005809841121","-5.27109027889884","-2.91088586485507","-869.883811132977","-865.278038118347","-753.537468168458","-541.680691458286","-288.449465204112","76.3493767444757","42.8377506745827","43.238829838906","10.133740635414","-5.96344104254963","-28.3514784286733","-27.8623785738495","3547.6452016832","6301.9883716103","7976.05184938038","8738.9980820002","8456.40131683417","7229.39827318789","5071.95157497983","2638.23756625084","538.132351478106","-809.635044908197","-593.995318181823","-441.701966486589"
"3","196_272_13942.74_13943.34.wav","59.288443944667","0.968611355446837","-0.409507258275513","-5.12198706503076","-5.96765826108745","3.11763600122784","-11.398962351266","-5.37746198736777","-0.339937261303071","-6.10575812213093","3.75112888464383","-8.87600629823023","-631.971436847216","-608.970351613358","-587.864851846036","-471.985944327188","-271.291031972047","-34.0310218542464","16.4515754113501","6.75252134764141","-18.0424327098887","-43.3117235145029","-20.2461949703978","-57.770015889304","2033.89235229698","3837.88044463862","5245.85851104968","5966.61734894734","5949.47241242002","5217.32130853692","4103.77803166681","2356.94281331473","659.407296600156","-448.869586776593","-584.367435647084","-443.713304154536"
"4","196_272_15213.27_15214.72.wav","71.8605216595624","6.1454780546636","0.834822151849514","-12.1264015014275","-9.44719429034772","-3.40475938211277","-8.1753288623796","-1.85463056086895","-3.47061294016297","0.8815254591895","-4.37118427128988","2.385632069906","-784.958075902934","-783.983817846123","-726.826556668705","-564.350651763301","-334.623524154643","-12.1567083488488","31.7030467109068","86.5534499473287","75.0469249993091","62.4244025353548","68.1812282523216","44.2948151159356","2580.39777593734","4941.55549297471","6705.35086269703","7871.88672275118","8120.88495716301","7459.38810081676","5978.40735918415","3835.50222479465","1733.85524314752","172.198432664449","-156.042638060231","-321.436456950918"
"5","196_272_15219_15223.94.wav","84.6117765778456","6.9262157332933","1.1586212861201","-15.2823142195004","-11.2272559373287","-2.89988829238878","-10.7295328298255","-5.26384586984628","-3.65575198490186","0.0867994862142207","-2.4665825370357","-2.45783048947729","-927.630273880739","-920.805093912878","-857.78682722453","-677.564503288594","-401.034181365189","-21.2661249945708","44.3855761519171","90.6271115231013","58.2804211417803","33.3845384412947","41.3560685176575","9.73731810392511","3003.09375511891","5775.21986093182","7903.58862244451","9244.90767540928","9438.58258144492","8546.76326165612","6759.94114969003","4199.57420708021","1672.79473882161","-158.634941212469","-501.995838862577","-548.101673878742"
"6","196_272_15232.22_15236.07.wav","78.6439112671328","8.49286757818074","1.53863313709599","-15.9082290115528","-11.9234624528851","-3.34980648596316","-7.61564075553192","-4.24104422419147","-4.76378794023851","0.580979326937057","-1.30380552042857","-1.73313170173329","-870.287515665154","-865.886550859846","-796.555205379716","-627.46592175156","-377.582657496268","-22.9126249649025","51.5259816724363","99.2727844777417","63.0570413786323","32.5900337630417","34.8009752309092","14.066070566703","2851.14979979251","5426.98963542029","7453.20900689717","8748.60209225768","8929.57190507887","8055.3291303939","6309.05739617876","3925.81524461667","1577.39823524894","-163.13444516058","-521.965690976248","-545.582599136827"
"7","196_272_15348.41_15349.35.wav","87.7624813828108","-8.15317236799389","5.5327960449801","-5.65244792035124","-5.5868518372515","-5.34218027587092","-9.33895478666281","3.43254448325647","-10.4475980628341","1.15132080090445","-3.89441271266844","-1.53437596371696","-914.017145216201","-921.526190239068","-851.917671646421","-634.121719804624","-387.516401247634","3.6946722099548","-18.2442965588648","33.4279640776659","36.2411768962369","35.2642981736723","31.458301384476","3.86062772916638","3062.37915422569","5872.23982600326","7676.63280527939","8791.94197844431","8971.05889358965","8196.00997173229","6418.91039421393","3926.47822341403","1667.24751244752","3.06104673217851","-96.4470806720217","-305.816007439531"
"8","196_272_15400.98_15402.wav","69.3490378729681","-5.51187211218017","-2.3340592609884","-1.25545681729571","-5.37887137509654","-9.50635606602971","-3.09368477671852","4.09805359840724","-1.72008083907944","-6.27533097563656","-5.33929814393182","-4.84088976032959","-728.952225316111","-752.49739001467","-671.536475616985","-489.365885069111","-265.216847996622","11.7803072416852","-6.15858727032495","-6.38735796021589","1.28371406769786","-8.07685375035875","-38.6128266378481","-41.7509093844816","2664.98686471865","4890.72469238278","6303.97440944107","6993.51540569402","6991.17582270272","6221.15802905538","4490.39514879954","2437.99994616877","666.672130044872","-431.525476401215","-368.203245267906","-341.04427006848"
"9","196_272_15403.09_15403.69.wav","89.9025632555121","-9.63073661803216","-0.325549866724183","-3.32948672234524","-5.72464745954383","-9.16797789066498","-6.70335249191026","7.06962845280295","-2.18179811296933","-5.25444746946802","-11.4271172777627","-6.37906899900268","-942.194518911813","-959.856009807827","-868.588457962646","-625.623066591189","-336.830446680113","31.755937173451","-26.8578468489055","-16.9571233399516","-16.0225649768244","-24.0142280230328","-48.568121685388","-63.5877972456319","3500.72127689099","6418.64300662657","8128.15914418746","8961.94150372126","8874.2247011357","7828.36929243033","5677.81056370667","3012.22300384552","756.461740124626","-617.371693386436","-421.515857064161","-423.385206434586"
"10","196_272_16134.22_16134.82.wav","65.3788660295518","-0.857288115893844","0.111175355709858","-4.46010767223798","-8.46960218264042","-13.5480192818822","-0.801068873502865","2.15889183442407","0.231432326224771","-2.05389531575696","-2.10234288348134","-3.31032554212179","-701.682329447268","-742.198583959734","-652.80015152725","-485.381941360002","-262.453595030424","16.4808744345539","31.473544246715","47.7216555499201","44.5348526112178","20.150794990387","-34.7846247671712","-36.2229862225932","2463.06420325674","4671.82197287237","6222.38721785482","7104.7890343561","7225.0396541054","6501.53686131287","4633.87799249013","2500.04388081556","586.723654672576","-661.11379495993","-740.509506075375","-692.238007472868"
