"","wavFile","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"1","196_272_1093.93_1094.53.wav","2989.30280809081","-175.571166418016","133.37103947532","-163.287770644085","-217.376714733706","-460.508694335191","-717.327300104833","105.508798359959","-164.265683152923","-500.862629782685","-612.961204156166","-395.714096773244","-31161.2273392426","-32580.3975042628","-31577.0305899357","-23575.6891735537","-13769.6516734924","-2156.43346870644","-3325.81399608502","-1644.10502672709","-916.60497171762","-227.123311027095","-574.964166304457","-2271.69264799197","90072.1404936606","182949.17556008","242143.894646448","280230.036267091","291709.055795256","275701.379598658","220272.385127634","131067.877963537","52564.7399394063","1787.7928900204","-2421.02216093604","-12361.4806694999"
"2","196_272_1358.95_1359.8.wav","6629.25758874379","-809.099081911569","-328.546030363488","-867.359924553119","-459.877380075318","-520.650814172307","-85.0808784947108","313.745794971558","-406.612325433476","149.448221681304","-437.500493148604","-241.603526782971","-72200.3563240371","-71818.0771638228","-62543.609857982","-44959.4973910378","-23941.3056119413","6336.99826979148","3555.53330599036","3588.8228766292","841.100472739366","-494.965606531619","-2353.17270957989","-2312.57742162951","294454.551739705","523065.034843655","662012.303498572","725336.840806017","701881.309297236","600040.056674595","420971.980723326","218973.71799882","44664.9851726828","-67199.7087273803","-49301.6114090913","-36661.2632183869"
"3","196_272_13942.74_13943.34.wav","3438.72974879068","56.1794586159165","-23.7514209799798","-297.075249771784","-346.124179143072","180.822888071214","-661.13981637343","-311.892795267331","-19.7163611555781","-354.133971083594","217.565475309342","-514.808365297353","-36654.3433371385","-35320.2803935748","-34096.1614070701","-27375.1847709769","-15734.8798543787","-1973.79926754629","954.191373858304","391.646238163202","-1046.46109717355","-2512.07996384117","-1174.27930828307","-3350.66092157963","117965.756433225","222597.06578904","304259.793640881","346063.806238946","345069.399920361","302604.635895141","238019.125836675","136702.683172254","38245.6232028091","-26034.4360330424","-33893.3112675309","-25735.3716409631"
"4","196_272_15213.27_15214.72.wav","10276.0545973174","878.803361816895","119.37956771448","-1734.07541470413","-1350.94878351972","-486.880591642126","-1169.07202732028","-265.21217020426","-496.297650443304","126.058140664099","-625.079350794453","341.145385996557","-112249.00485412","-112109.685951996","-103936.197603625","-80702.1432021521","-47851.1639541139","-1738.40929388537","4533.53567965967","12377.143342468","10731.7102749012","8926.68956255574","9749.915640082","6334.15856157879","368996.881959039","706642.435495384","958865.173365675","1125679.80135342","1161286.54887431","1066692.4984168","854912.252363334","548476.818145635","247941.299770095","24624.3758710162","-22314.0972426131","-45965.4133439812"
"5","196_272_15219_15223.94.wav","41628.9940763","3407.6981407803","570.041672771088","-7518.89859599422","-5523.80992116571","-1426.74503985528","-5278.93015227415","-2589.81216796437","-1798.62997657171","42.7053472173966","-1213.55860822156","-1209.25260082283","-456394.094749323","-453036.106205136","-422031.118994469","-333361.735617988","-197308.817231673","-10462.9334973288","21837.7034667432","44588.5388693658","28673.9672017559","16425.192913117","20347.1857106875","4790.76050713116","1477522.1275185","2841408.17157845","3888565.6022427","4548494.57630137","4643782.6300709","4205007.52473481","3325891.04564749","2066190.50988346","823015.011500234","-78048.3910765347","-246981.952720388","-269666.023548341"
"6","196_272_15232.22_15236.07.wav","30120.6180153119","3252.76828244322","589.296491507765","-6092.85171142472","-4566.68611945501","-1282.97588412389","-2916.79040936872","-1624.31993786533","-1824.53078111135","222.515082216893","-499.357514324141","-663.789441763851","-333320.118499754","-331634.548979321","-305080.643660431","-240319.448030848","-144614.157821071","-8775.53536155766","19734.4509805431","38021.4764549751","24150.8468480162","12481.982931245","13328.7735134382","5387.30502704723","1091990.37332053","2078537.03036597","2854579.04964162","3350714.60133469","3420026.03964521","3085191.05694086","2416368.98273646","1503587.23868818","604143.524100345","-62480.4924965023","-199912.859643903","-208958.135469405"
"7","196_272_15348.41_15349.35.wav","8074.14828721859","-750.091857855438","509.017236138169","-520.025208672314","-513.990369027138","-491.480585380125","-859.183840372979","315.794092459595","-961.179021780734","105.921513683209","-358.285969565497","-141.16258866196","-84089.5773598905","-84780.4095019943","-78376.4257914708","-58339.1982220254","-35651.5089147823","339.909843315841","-1678.47528341556","3075.37269514526","3334.18827445379","3244.31543197785","2894.16372737179","355.177751083307","281738.882188764","540246.0639923","706250.218085704","808858.662016877","825337.418210248","754032.917399371","590539.756267682","361235.99655409","153386.771145172","281.616299360423","-8873.13142182599","-28135.0726844369"
"8","196_272_15400.98_15402.wav","6934.90378729681","-551.187211218017","-233.40592609884","-125.545681729571","-537.887137509654","-950.635606602971","-309.368477671852","409.805359840725","-172.008083907944","-627.533097563656","-533.929814393182","-484.088976032959","-72895.2225316111","-75249.739001467","-67153.6475616985","-48936.5885069111","-26521.6847996622","1178.03072416852","-615.858727032495","-638.735796021589","128.371406769786","-807.685375035875","-3861.28266378481","-4175.09093844816","266498.686471865","489072.469238278","630397.440944107","699351.540569402","699117.582270272","622115.802905538","449039.514879954","243799.994616877","66667.2130044872","-43152.5476401215","-36820.3245267906","-34104.427006848"
"9","196_272_15403.09_15403.69.wav","5214.3486688197","-558.582723845865","-18.8818922700026","-193.110229896024","-332.029552653542","-531.742717658569","-388.794444530795","410.038450262571","-126.544290552221","-304.757953229145","-662.772802110239","-369.986001942156","-54647.2820968852","-55671.648568854","-50378.1305618335","-36286.137862289","-19536.1659074465","1841.84435606016","-1557.75511723652","-983.513153717193","-929.308768655815","-1392.8252253359","-2816.9510577525","-3688.09224024665","203041.834059677","372281.294384341","471433.230362873","519792.607215833","514705.032665871","454045.418960959","329313.012694987","174708.93422304","43874.7809272283","-35807.5582164133","-24447.9197097214","-24556.341973206"
"10","196_272_16134.22_16134.82.wav","3791.97422971401","-49.7227107218429","6.44817063117177","-258.686244989803","-491.236926593144","-785.785118349166","-46.4619946631662","125.215726396596","13.4230749210367","-119.125928313904","-121.935887241918","-191.998881443064","-40697.5751079416","-43047.5178696646","-37862.4087885805","-28152.1525988801","-15222.3085117646","955.890717204123","1825.46556630947","2767.85602189537","2583.02145145063","1168.74610944244","-2017.50823649593","-2100.9332009104","142857.723788891","270965.674426597","360898.45863558","412077.763992654","419052.299938113","377089.137956147","268764.923564428","145002.545087303","34029.9719710094","-38344.6001076759","-42949.5513523717","-40149.8044334264"
"11","196_272_1615.62_1616.22.wav","2749.77908961902","-344.106189444522","-75.1158147170323","-321.951910851962","-258.574383156938","-287.557926193221","-536.470687046536","84.929081669266","-311.549935495931","-256.377272544883","-632.415780929415","-135.550250645772","-29992.2819802524","-30142.7653868548","-28251.5628210583","-20588.511403733","-11846.5260471187","177.478986414715","-1765.94004674379","-88.6354936453899","414.923014707103","1048.96750132853","1415.07014025737","384.601299372187","104125.290373879","195664.571978302","249260.416483425","281339.137267432","285528.445598243","261846.726880579","207835.752204038","127601.079465827","57045.4996938121","9226.7340017632","9296.86613089044","-557.219218732311"
"12","196_272_1637.15_1637.75.wav","4001.32196445277","-697.815735065069","-436.117645166157","-148.180318101414","-62.3191296549767","-125.314820723486","-395.893332884285","-241.907769124565","-190.237357462387","269.420792403941","-514.526189506842","-280.740994943423","-42277.0881428493","-41433.9145977556","-37546.4183161289","-28645.7644821262","-15295.1992678975","4085.55786771173","566.73975013743","-891.736685246878","-1065.9031355302","-678.202966739332","-387.05938800256","-1293.38219584985","159126.039680511","298389.567815266","377215.177469163","407363.053488536","395428.912249173","343834.386677655","256021.417970442","142973.78423022","38176.3835397332","-27220.5733658865","-9715.56166550788","-4425.70048943918"
"13","196_272_16479.92_16481.52.wav","12558.9894079335","-1811.69270717072","-724.562938402152","-559.832806732488","-131.947320031969","84.2988045683217","-764.454173291471","-293.354479256401","-278.166952005262","1336.06513698827","-391.279638208026","-1259.07629294833","-131058.000363636","-127492.769373025","-114847.859690489","-86995.1076505866","-46229.2616144901","13830.6691375193","6350.73448416748","-585.15101326544","-6162.87249780385","-8901.92306262383","-9432.61403152599","-12863.6947922104","507489.145472636","938376.820351304","1194456.08711541","1285383.07704198","1223526.33168003","1025818.25619296","721657.494482326","348936.80280014","13495.7064191841","-192247.572639665","-131056.764760747","-80571.2662188575"
"14","196_272_16533.26_16533.86.wav","3251.04805820936","-145.881289717896","-63.8897246471511","-437.762108757174","-316.954193397316","-203.65135597754","-608.468441132949","-228.235260568419","-311.039861456131","-57.9925976442763","-351.760012331546","3.82448462826691","-35365.2444209666","-35215.3625283572","-33230.0495621826","-25864.2873744075","-15350.4602714055","-262.356193490588","-24.9278581073916","2250.67501308242","2589.20175444671","3090.18147922484","3836.89671307626","2352.05068054484","112982.279348099","221593.014310489","296050.574386936","344270.229385284","356228.071915039","332235.387168494","273523.54692021","179746.628131239","87216.4200384172","19039.0094056527","8599.60821051238","-3267.05818174739"
"15","196_272_16778.17_16780.26.wav","17008.8841158413","-1398.97912933011","-16.0820762014007","-1643.71946389937","-1230.07841914751","-2521.52755118334","-940.190626899525","732.783538035331","-1953.48887651664","-570.898265642904","-1963.3851790416","-1224.03254909473","-181371.456508434","-187168.707624589","-167110.199376584","-122410.719726099","-72180.2291560157","2542.99684992047","-2763.258642111","2366.78770100005","566.59757851461","414.92576498378","-6200.03757877895","-6205.81130321124","636372.382904224","1195414.22618719","1549316.59414368","1745130.94960629","1750006.30036953","1572336.90979169","1157435.02798461","661833.922474013","228825.82714247","-69234.723761544","-59653.5624886817","-67854.8705228451"
"16","196_272_16781.86_16782.46.wav","4206.01875067136","-255.81447615598","171.420702095379","-309.70013383814","-444.394832223674","-15.279202641542","-337.276755945936","-219.553637480878","-111.534754570836","-38.7026117132036","-205.278905744276","-42.8115449209739","-44679.840309088","-43902.4683795317","-40191.7887098802","-31466.921059751","-17884.4054898295","306.992156764718","-232.360144517465","1963.79731833864","1968.5828485435","1033.00629790353","1841.42460787152","1067.38749359697","156573.972153017","291247.524419068","378776.835014138","430643.295296062","435885.260071378","390736.495486504","306995.41718229","192967.695781834","81305.1364285455","5020.8463715169","741.75156403304","-6994.500086694"
"17","196_272_16786.8_16788.35.wav","12210.7492890074","-954.199391576361","-384.923658174831","-435.650784043404","-923.750300969209","-911.79198372918","-357.939232116622","-915.230670417412","-602.163800329086","360.540258280778","-1166.10688320936","-834.15527329107","-128833.493154007","-129782.13695416","-115392.828475126","-90663.9972281714","-51556.9185414385","4213.88946907035","-96.4254585735475","-20.6477879036556","250.725868539612","-1519.89357039849","-3320.31645081458","-2429.11228360598","449547.471785392","853798.91086057","1107761.70760209","1233290.54733086","1231092.03631931","1092726.82852945","815103.110633548","486528.93129831","168635.192006324","-41958.0387965616","-22825.0358047355","-18600.6056984525"
"18","196_272_16809.45_16810.05.wav","5076.64819371896","-187.604899845446","-548.341890072581","-513.054845422214","-424.274089723878","-67.3086702756426","-81.7883473051402","69.1825825244239","-775.301256109221","-232.964615792234","-32.5986600171461","-220.84355568272","-55287.0315123423","-53882.9904683808","-47392.9112685426","-35140.5118083621","-21258.5820915216","644.643636414938","2337.68052914107","1319.04664824091","149.349656202736","-868.65484708326","-305.262787169233","339.265773004384","213745.638326784","373999.208509251","485093.251113865","534488.046153396","522597.97506419","451199.504793295","334656.431316605","199564.140398588","78001.6697399276","-9630.92991589737","-9345.24879656543","-289.005350192286"
"19","196_272_16810.85_16811.94.wav","9757.21468395955","-296.67445752778","-1170.13397445076","-1382.91618485279","-100.414215215218","-689.32305214918","-1155.73981197305","91.8130729994938","-1247.49103792611","-49.5874026550987","51.417816754828","373.473983659846","-104759.494661444","-104566.648037994","-95792.9307177312","-71116.0473616453","-42130.9788383018","2650.4099480114","7373.17599114232","8668.77684299577","7356.85868472849","10701.0602061364","10626.8293439995","7157.71764693418","369570.379702841","693778.624450559","929468.028761345","1058207.16582696","1068270.35875506","979594.004422628","776124.404891312","487453.467791058","219216.299106567","17630.7080302143","-9336.63559980831","-17197.4567130991"
"20","196_272_16825.2_16825.8.wav","4162.22487271175","-658.385714402758","-133.534895502621","-157.0950419657","-163.572018551323","35.5542843280382","-252.317650700734","-30.0959572953747","-216.710623536379","109.664561894907","-346.166755650045","-184.5892405715","-43673.2774326279","-42418.4726248934","-38188.4849688902","-28655.0680158531","-15675.7888977729","2987.92645828062","-222.176080601398","-473.933423421275","-792.437153487664","-1115.83156787637","-422.577245848092","-948.539074064134","169268.972124955","306158.492465487","383546.398759582","416476.174330371","404932.590971688","349214.589676311","259986.183842967","147807.97359773","46056.9022228521","-18504.3025034134","-4474.18027312025","-2558.10520489242"
"21","196_272_16849.11_16849.92.wav","5901.3666792509","-476.706968906841","-299.469069265656","-795.074013563118","-17.5843888914692","44.5999119929033","-890.376042889548","220.830282219765","-837.272242029694","-45.8927108312077","-65.5725539145155","397.258360236383","-62544.8714962024","-60777.6374076037","-56893.5403712768","-41772.8753123722","-25204.0839534343","1268.86445157809","1719.98463355071","4497.4835553405","4100.23032614095","6398.09284650013","8592.03412215332","5758.43717515079","224749.035061012","414472.629912012","542186.969543121","616746.448731636","622674.559951811","571149.019431079","468292.45011325","304152.306659289","152963.510953423","37087.3595547239","22613.4290525014","5905.5267365694"
"22","196_272_16849.92_16850.68.wav","5062.56663261418","-438.459033485268","-91.88538293112","-582.945861620886","-172.91413385872","-80.1885316572189","-584.104169323481","305.851291854618","-652.550093506134","71.9094510385649","-115.339801775719","640.173127056474","-53688.3902457868","-52722.9399605197","-48630.3970616463","-35331.3615161227","-21109.2161712827","1725.88407785653","1297.51616681697","5300.94899216736","6117.02091408133","7760.13248612876","9053.78480826852","7107.49728336326","196469.219140557","361166.670161555","468736.375214751","537333.905156744","550206.38354844","509845.897068457","418038.748571452","277132.439700406","146983.414211968","45506.2566482447","29987.8868755712","6946.0643421931"
"23","196_272_17381.65_17382.25.wav","4516.44127992789","-268.337661565565","-368.453278829571","-273.185146461621","-7.04139199075754","-20.0260388006963","-362.78713879715","40.6733091116703","-334.55536179583","-158.289441528209","83.1200928211151","-373.514870195141","-47017.3780258515","-46180.4647022068","-42178.1284598193","-31682.7220070715","-18212.4622671374","813.857795590833","1556.65200970521","-379.129468952163","-1833.50869440421","-1856.83942376843","-1578.61990897795","-2660.7170627753","171739.043546906","313248.252165504","409897.401819118","450229.395522545","438105.623767265","380704.65976308","283440.601834198","157257.991708835","44035.0024501674","-30858.6930531261","-26172.5334471405","-14297.8279122169"
"24","196_272_17564.2_17564.93.wav","6621.0216450933","-433.964504046693","-561.050347457396","-523.79296052694","-495.243661353087","-325.020054750128","-308.874370252331","-586.01318084431","-428.662557695903","581.433484243387","370.29380025617","289.81456460101","-71318.6351768877","-70604.6639225041","-62880.0682302859","-49334.1317650899","-27951.7579813627","4520.6841729108","6913.22500638544","7544.16137588304","7510.51976797451","6806.01713080729","6167.57430070077","4995.0252737321","257012.12416508","485865.482755966","648449.685330952","735325.773200655","743204.498085954","669436.057477721","518559.049513285","324842.585678861","130980.710666398","-10298.4524662505","-22162.1880826262","-22537.56063245"
"25","196_272_17605.59_17606.66.wav","9105.04382946868","-1125.90410040277","441.993516468972","-582.598833601591","-797.207101676554","-1369.72271897872","-1033.89150324703","173.173659629278","-831.923933050743","198.157190358528","476.605782821652","238.887661415195","-96228.9802696627","-99644.1546263656","-91241.2375716943","-67871.1245328022","-39589.5316947907","2749.3533993773","3954.1798531507","10445.1120224325","12016.1882964153","11692.7367350066","7470.6123239952","3319.03361124837","318191.672549303","627535.134572465","842719.56874168","983684.57146521","1024259.78699258","955296.027708228","744446.181991652","451889.839747083","181623.791514032","-18424.4506730114","-49686.8326952541","-75494.7626605009"
"26","196_272_1954.64_1955.32.wav","4111.78075674048","-514.703367718767","129.887084796169","-27.72820057304","-609.631481383237","-439.38810163608","-311.85780334267","-433.963997636849","40.0599828823165","-14.6474408382663","0.648896604316066","363.767194936167","-43894.4472927833","-44629.8237344488","-40303.910124564","-32042.7827317728","-17339.8146625276","1216.04448569339","827.096558967252","4598.22182382011","7347.39055168692","6795.54747999353","6121.52263071653","5281.99397633433","148219.222098827","287399.731294914","379913.95700562","442791.139923986","468172.328637216","440104.307219203","354973.309422977","237362.418693481","115471.260827043","29770.166598723","14226.5594726466","-7327.73677770145"
"27","196_272_19662.95_19663.61.wav","5055.53284743239","-413.2842012704","-164.903380405832","-239.281462772379","-793.481229603588","-210.710166838119","-277.975315861527","61.3342987304571","-407.1389298154","-341.099104812361","-544.261759217004","-251.898726071393","-55190.1887431375","-54422.0791364378","-48656.7871115611","-36200.7484650227","-20624.4041839657","678.771174351176","-778.15737621968","307.247868061338","1107.75804617519","-850.113346568003","-435.711929016037","-316.447697347833","209066.371940884","371685.475535276","472607.905009896","523459.924094722","522016.547280805","456443.738106602","342029.007239536","202931.426216105","77773.6990111524","-5386.60755619017","-2338.99381856604","-5580.80396209724"
"28","196_272_19708.32_19708.92.wav","5557.3848054211","-360.519086820585","-688.727843359921","-289.403825365606","-54.8285618529865","-256.686509912648","-344.636603970941","492.263930250872","538.841152596677","109.912241285628","-599.251966619276","-729.564951406526","-58399.3485512602","-58032.6152735117","-52203.6110566626","-37124.9832935342","-16794.9257658524","6837.95976940964","3492.14157597913","-1777.23945949838","-5009.1632969577","-6628.04969081302","-8581.48943541309","-10501.8012088108","242998.995181753","434506.969648952","547394.36302176","577312.742125418","537681.316787477","438184.160619813","280935.613002043","95699.7135368297","-55844.8569605937","-132362.321904331","-97008.4837288006","-61043.9755422018"
"29","196_272_19754.58_19755.91.wav","12580.0026673773","-703.862749723366","-1288.82450325348","-1022.8760880053","-951.475895295436","-253.259760582845","-346.155765029835","499.895116283884","-1601.92587563631","-1109.27313641661","139.454863549509","1020.77275902015","-135956.070275201","-133002.070081255","-117586.391477136","-85860.350915356","-50461.4867701629","1089.91687492249","4906.18123816302","8479.59080236264","11073.1451805295","11980.0516752203","14405.7901891584","15093.0161612586","531958.849889762","923228.816633362","1192717.8536798","1335638.27746967","1344497.25769465","1209954.64844266","951948.872265732","626362.532727384","326726.988359543","103132.397641052","71740.3222165665","45426.4693219479"
"30","196_272_19782.76_19783.36.wav","5249.42246816514","-164.848525842545","232.911042315178","-245.743573113625","-601.365550931488","-341.164034602022","-585.258409235285","-436.555902344053","-513.926178298133","-104.513358445066","-425.209513457033","-20.1867070527363","-55335.9440459304","-55921.553576766","-51892.9541033675","-41434.8637250036","-25600.2760799469","-2364.68850901468","-2129.30470155848","1975.32915991799","3939.78769361836","3900.57947216852","4581.19998848727","3720.37130409042","166946.283181004","332337.176630029","445698.349771964","522271.419015432","549391.049187853","517078.114734927","425323.091174999","289764.996679222","150884.028667807","46020.7638525808","28014.7895079788","5100.6743875528"
"31","196_272_20099.72_20100.52.wav","6746.49136713142","-543.476578249192","-616.031475102849","-341.520436270255","66.8794716936019","-685.368410385964","-469.645543440505","472.400730016199","379.309920458595","991.118017517387","397.185895573565","-477.112143154121","-69997.4966218054","-71304.8212454206","-64317.3946237365","-46345.6459976537","-22472.1699726861","10215.7198871894","9833.41488200073","4650.48076381023","701.18250783397","-1070.52450143915","-6059.47930626236","-10178.0760435901","271109.737841455","516412.649229709","679973.124088215","742970.950970151","715523.607442568","610290.756748253","409638.491596201","162203.630664102","-49511.8057177304","-178027.431928788","-155397.702769564","-114285.702705503"
