"","wavFile","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"1","300_187_101.87_104.18.wav","17636.8788158578","98.5766286587116","-293.469641074772","-1161.98269967845","-924.575099253024","-1287.86730329137","-1825.43680985186","376.503193313674","-1649.85482112932","-618.837381631535","-717.528159822965","-1332.03488992977","-184041.399308116","-186911.417709934","-173006.968018845","-130832.442689384","-79502.9737951507","-4762.70150593924","147.012932000435","1454.5738893271","-541.865197509605","-1181.21409196788","-3229.56421594112","-7921.59428607841","596979.416084784","1148182.41227434","1539745.56841348","1752350.55614181","1771473.81432535","1604540.14282045","1232202.79359441","726937.719049284","267459.897418693","-58281.428144036","-81902.7717697801","-77816.6504256868"
"2","300_187_108.17_108.77.wav","4696.4889849892","-141.273970992497","-140.970113979828","-189.963050704464","-435.077009709877","-252.743567292469","-178.545217142898","261.523384662812","-291.962275005731","-156.815813644758","-73.9420937412605","86.7416585049621","-49698.301239797","-49801.9913635802","-44659.6555344835","-32882.0110960318","-18883.3436959279","644.360809614772","1168.05021349697","2268.66203417615","2896.59739874736","2022.25825908208","1537.767663289","1084.78359244635","183682.301893616","332486.746822098","433043.287316698","487135.92364072","491773.338149054","440318.497460183","334686.684270344","201614.854915748","81686.8086264818","-2214.6953507436","-8445.80408862966","-12498.8885899364"
"3","300_187_109.57_113.07.wav","30155.3684559139","-991.675900402029","-1347.10430658715","-2543.79979155906","-2088.84672673428","-2027.38876815802","-1281.87156038865","2847.08736417668","-2377.020255496","-633.329371455916","-26.8782309565452","-1523.38901076502","-321226.35535433","-322364.483701679","-288337.78599388","-206358.012571516","-117966.388536106","9932.38774687497","15310.4446376431","11960.5187088062","2803.40005928765","-5099.3640469011","-13260.2960761778","-18197.6418240006","1222283.90599489","2197040.12778557","2862149.83403812","3177323.03658335","3122680.89046736","2712397.93251301","1947653.61339737","1024189.21220394","240483.533952443","-289424.394869513","-279607.188988672","-214769.669083114"
"4","300_187_11776.97_11777.57.wav","4429.09891647887","-124.774246506395","-378.458417982472","-596.059198077411","-400.493236893505","-641.929564284248","-284.434471146979","232.728618036238","-106.067815652049","227.120417517783","269.684626905519","465.830207521334","-48562.8307890663","-49630.7639467435","-44197.6882511085","-31982.4268111148","-16925.9808074316","3998.3848610618","6525.62005114095","8174.55783289104","7891.20308866264","7523.78874475502","5082.86931947885","3321.66558808345","183950.963778631","342681.363039277","458959.487410112","526744.912067739","536659.529126495","488650.454931892","369451.417713977","215659.310782433","75424.157211665","-24832.858739885","-40715.6927444828","-43285.6315257066"
"5","300_187_11849.62_11851.06.wav","8119.92400484755","-643.410407462328","-362.41004795222","-267.677889956648","-1247.10923713049","-790.158277487505","-1305.96650328457","1176.83172424756","-12.1104269981888","-280.245548075146","45.3402072303339","-20.8803139603276","-88358.9411702341","-88998.9666976825","-82792.142845984","-57228.2355760249","-29477.0046304488","5333.72026266514","6030.2856683744","7178.22017217886","8458.2857319693","4594.39697989419","1789.03410286386","-4364.64786667897","339413.434062821","619244.664863621","808169.49585436","907296.838021708","916007.281085804","812444.942239397","601507.686097499","306201.820535375","60287.9963437412","-99733.2608293579","-110813.250300657","-108712.044614065"
"6","300_187_11888.21_11889.77.wav","9709.1965741745","-913.759817639618","-552.837618813191","-1042.49989188417","-621.741116172028","-750.78288945187","-134.407289963408","540.077073389329","-867.786340763382","-139.95551334121","-441.402843914471","-200.000509087564","-104725.864937352","-104598.15805065","-91544.9693023683","-65950.2392365377","-36817.8433265328","5802.85880809867","3952.14174888227","4399.28804938045","2045.28587479811","952.578195979875","-1207.07895632203","-835.640491545921","414448.461702385","736571.106850869","940762.160017036","1038063.79169896","1016824.26169583","884442.750165271","638382.701325682","355683.270992278","110248.162177204","-54639.565832836","-42405.9860047058","-32787.4921730131"
"7","300_187_11890.57_11891.37.wav","4562.63455196667","-484.818903011938","-141.55893526686","-477.196694747826","-404.747646650991","-256.601633385047","-488.654096926644","315.037750341199","-500.355865145504","87.7090501726601","-365.751686071607","-415.068521452028","-49444.8629640599","-48962.9473179224","-44590.0053405997","-31951.0073253122","-18325.9869703461","2714.28346300485","1178.36917827969","1042.4201738179","-498.208041863551","-1738.71919035663","-2228.17939771895","-3719.43503472227","187148.701784156","341835.782590355","438220.05983059","483437.308910638","472004.761990082","406663.515553358","294067.862744168","150637.129353375","29530.815733142","-51681.9684028502","-42299.9523077115","-34163.7891384715"
"8","300_187_11892.73_11894.45.wav","14462.6457231906","-1434.87624059518","-258.639196772027","-669.947198985991","-643.722264093375","-1266.14969213491","-737.319478525453","771.055836686584","-948.63571123627","61.7496474131892","-1310.31444555015","144.055054506765","-151163.342519376","-153220.756387469","-137434.053985799","-100413.885121565","-56580.8925625179","6704.92286555379","-584.231821379243","3700.71491598608","5526.42739100281","6669.26228698984","3912.18272416906","2389.0494827539","555979.33521993","1030448.6147395","1317893.0101264","1471898.08176477","1478341.94586784","1332667.37964448","1007844.82102301","598730.30233259","234893.524494788","-12581.2251520985","-2596.83970389786","-24742.3543075626"
"9","300_187_11906.04_11906.97.wav","6885.6529348264","-849.926186950674","9.26389618833642","-539.011275397892","-682.995644566922","-141.451897910948","-537.755949045554","400.746520241843","-480.767583682553","-18.3763018266099","-252.969004057585","-221.175913314106","-74036.9441472993","-72540.0825282159","-65601.3322809337","-47485.1632726298","-26410.1442654391","3880.86038768442","1459.6278596517","2864.56092739484","1758.55794670928","-385.202241905216","-283.063428492655","-2082.72085534997","288530.627503264","516090.79140122","656048.220652062","726128.810166925","714883.882684352","619268.412353312","457894.063465945","251757.817007837","72683.8041656644","-46417.5560578342","-38391.3164258044","-36507.6581909038"
"10","300_187_11908.19_11908.8.wav","4347.69166174069","-615.642224175381","-37.8523129566813","-262.524766435952","-422.644163424182","-268.418941657973","-128.05275934256","275.912690845237","-398.242526232537","246.394691109982","84.4675519373935","-197.771275924032","-46646.4144205002","-46381.4267201399","-40938.8636871193","-29404.6944322642","-16495.3670748248","3738.44333995788","2609.1727391006","2539.78660677834","1506.95717002708","-391.22274217726","-1743.1494330507","-2463.89287808101","184009.438514532","332183.563788712","425455.748899004","469194.802320407","459616.336967526","394291.780375301","278629.26384306","142658.311408712","25883.2344396003","-53286.007296497","-45317.6711554245","-36793.3518005995"
