"infant","age","wavFile","MFCC1","MFCC2","MFCC3","MFCC4","MFCC5","MFCC6","MFCC7","MFCC8","MFCC9","MFCC10","MFCC11","MFCC12","dMFCC1","dMFCC2","dMFCC3","dMFCC4","dMFCC5","dMFCC6","dMFCC7","dMFCC8","dMFCC9","dMFCC10","dMFCC11","dMFCC12","ddMFCC1","ddMFCC2","ddMFCC3","ddMFCC4","ddMFCC5","ddMFCC6","ddMFCC7","ddMFCC8","ddMFCC9","ddMFCC10","ddMFCC11","ddMFCC12"
"340","3","204_189_12942.3_12942.9.wav","-0.508113919932954","0.00938116443542754","0.544371335590114","-1.00566411202152","-1.565626245116","0.0609731347239863","0.792281216646926","0.137073523482049","1.30544286207244","-0.388110026189142","-0.332120314724226","0.326443271360673","0.243845610139902","0.312816209833846","0.469583478073294","0.529620143323698","0.980549735490489","0.520132895359664","0.38844838405944","0.973301540159081","0.618808865784195","-0.0973223488771583","-0.159469046727232","0.0265419636434643","0.275763683270345","0.0509402407672288","-0.0596574174373491","-0.0805169247962478","-0.128476150876591","-0.287636081144249","-0.457344635852402","-0.523112462522814","-0.541541257775574","-0.356488438533491","-0.380400613098254","-0.498530912474458"
"833","18","437_548_29971.81_29972.42.wav","-1.01921782584153","-0.727865919814762","-0.748460161987415","1.53279713225283","1.43647304287063","-0.441382962966378","1.04786327935027","-0.0636481222119417","0.445886532768299","1.19099538677654","1.60097787784566","1.04796364588317","1.15420592050459","1.10953654653101","1.2723090257176","1.25737523982384","1.382214135117","0.980708798629338","0.996694883460012","0.411829301162683","0.604351031024479","0.902890676571196","0.458920176580337","0.523114749449601","-0.783580987860589","-0.802446752232473","-0.827663364466209","-0.910675383533411","-0.928289739443506","-0.862245152958395","-0.845822270207989","-0.646850622237506","-0.347595489710283","-0.0701268477968666","-0.0176155685365084","0.0715898843666974"
"437","18","204_189_90.1_90.78.wav","0.585616498023165","0.109203096811407","0.0408825655776486","0.0598677518201412","-0.160716206510812","1.14758845947517","0.328936852829032","-1.08833572301136","-0.898758885917384","-0.469339854368352","-0.244290167861748","0.499553377737191","-0.551873766526951","-0.449850398404549","-0.442171336641604","-0.660263455490773","-0.974081597755442","-0.789484061243983","-0.753718045062046","-0.292027200557785","0.110852514662527","0.262076508583952","0.793092568994671","1.13624045005236","0.319131021385199","0.297619682863969","0.299139197919125","0.345614696909629","0.413301235315484","0.48777394836227","0.72733746107476","1.1063304896124","1.34990214802897","1.33914537427581","1.41267816467621","1.51151834312997"
"344","9","204_189_36191.7_36195.54.wav","-1.06361809191529","1.08161117157638","-0.13263485490891","-1.79999689071608","0.608631468063409","-0.857026776425492","-1.37535571923145","0.910688365766996","1.61101556602663","-0.749597176615379","0.610579998689219","0.872622995095008","0.962704209431785","0.896420259773587","0.743650056091879","0.903865196560229","1.31060759362649","0.0433818582233901","0.985492034735803","1.47829288521589","0.869289616108418","1.11268922169348","0.783264752103603","0.179475672708725","-0.784011391330963","-0.814029264003132","-0.73395151337268","-0.639872037046578","-0.584555920164161","-0.437543148807928","-0.302419985480049","-0.363882043043889","-0.337263428648151","-0.213484279874762","-0.657574235079559","-1.02169144249644"
"437","18","204_189_44034.81_44035.61.wav","-0.165532626367138","-0.53878842121121","0.140123886661627","-0.671310432143965","1.37293578249141","2.33014836539522","-0.144906559647096","1.4043205716832","-0.321110057051152","-0.379010709239053","-0.38631310396466","0.389549606526452","0.271482311962018","0.507181950586909","0.453979932883465","0.68297746230961","0.635249148039472","0.149114401812751","-0.707727105766808","-0.821732260878111","-1.10040150294456","-0.56487566041653","0.138337134100853","0.0733638411311155","0.197547489534667","-0.0669868951028025","-0.275007428249533","-0.428223873074868","-0.615796207661911","-0.757468352617433","-0.647331411438074","-0.513666841063046","-0.103796425494377","0.336066910381244","0.690068980266321","0.932353887910477"
"833","18","340_91_31023.32_31023.92.wav","0.281969420246281","-0.374766075739831","1.01992522541342","-0.560444243133782","-0.530932964980966","0.428894640851322","-0.572104266394558","0.69835564245285","0.903966566686583","0.113133424777242","0.225502499114801","-0.588314305652872","-0.310368298993149","-0.267326402874989","-0.355554729606696","-0.231255577737135","0.0659165699498134","0.411086698917116","0.1743734827725","0.289878083698144","-0.252922373335161","-0.680187277608293","-0.674924739863216","-1.02690275949612","0.409286425614808","0.396552703744157","0.369756828073942","0.366278453019155","0.295803960861721","0.142924991907496","-0.0395735827585137","-0.4455175769871","-0.858004525505631","-1.02827936888982","-1.06785300677722","-1.20983128096211"
"857","3","437_548_27429.69_27430.38.wav","0.805925122459785","-0.618238916662306","-1.3388629723292","-0.481774189671499","0.316971628643594","-0.791074510221176","0.367051779029819","-1.37969773489462","0.414304078515314","0.741418258842736","1.0296560666512","1.4066263682453","-0.841432894676939","-0.887118247407274","-0.781754060244179","-0.919932315121407","-0.55576214029473","1.0149416442718","1.52280662026735","1.58654678120579","1.53950265262982","1.66989169607757","1.34663065812723","1.41565679619039","0.762999729327049","0.915057597193533","1.04066903214287","1.13210472533479","1.22078753978277","1.33883842982594","1.34170041326009","1.29366417050537","0.892632490182605","0.407915862772556","0.282755514200589","0.239929128202161"
"204","6","204_189_2333.34_2335.19.wav","0.302885700476448","0.204269014692387","0.424057211317125","-2.64500131695296","-0.987858856431573","-1.47824851436842","0.36407156288695","1.03264840311049","-0.22830787007563","-0.460948736786886","1.68578333928859","-1.05738718481915","-0.546055040130082","-0.645728828389841","-0.530289995517312","-0.261574823472271","-0.125024204690885","0.286039631611731","1.59548084560975","1.52380781573933","0.0876864981040838","-0.585795593671147","-1.22750427605152","-1.30754719398179","0.697341575957735","0.634140864971359","0.759867483222011","0.833919880237161","0.741650868677592","0.534791824085553","0.0454538937453059","-0.594463158775086","-1.22867020319567","-1.69608893913149","-2.08918321508979","-2.14409165018678"
"204","6","196_272_25766.52_25769.14.wav","-0.134006071871886","-0.755274969666444","-0.30125121365027","0.656569859263929","0.124469332700946","1.42321083649597","1.0556686483413","0.208434246737096","0.518867763423122","0.388577712905467","-1.10546879803149","0.0790319149219802","0.141885142841186","0.309008579666989","0.453294314271051","0.502186117750603","0.747125179667765","0.834442996155506","-0.440652966591328","-0.919206768052186","-0.766043169169362","-0.795295325991239","-0.417513111501637","-0.0988774587281398","0.397523508401117","0.185962493899158","-0.0453858102006749","-0.24665124647298","-0.425109228123761","-0.646743960651153","-0.758841828690241","-0.693800100840243","-0.488366166704997","-0.0883037419593246","0.420868284977563","0.749648270981537"
"437","18","274_81_27646.05_27647.56.wav","0.187495470162401","0.158703227765807","-0.172370750873217","-0.35280926911963","1.03068781616102","1.28468627358662","-0.0818741966851722","1.1434018688741","1.12630780264175","-0.0833139385472393","-1.14311012102239","0.0607826322689326","-0.0755697779859635","0.0325556925799646","-0.0191768292274243","0.154010313515699","0.505215140448125","0.517707688366773","-0.389138519394483","-0.80793572893374","-1.05873976564153","-0.707766468243679","-0.37028962304016","-0.485889370940256","0.404129105792518","0.27622638078305","0.125734416228092","-0.0119625881703601","-0.180976507124804","-0.330781421773585","-0.400456994211164","-0.54838361521066","-0.561639488982861","-0.310639048206852","0.0218340982871895","0.225319836928384"
"54","6","340_91_37407.02_37407.62.wav","-0.416038496008971","1.47799577661394","-1.03763589294251","-0.74023647609231","-0.368479707830708","-0.549466347557092","1.34549671725263","2.06248572212076","1.1024495476349","0.451376364240844","-0.356130863543545","-1.87703897993892","0.267555825719435","0.236238940078469","0.441850047118722","0.813927396072052","1.21914276581067","1.07607722868974","1.36837001398112","-0.540321965728647","-1.67163549500893","-2.30061573564541","-2.79854280398539","-2.70764835015977","0.402527147330837","0.181748077509087","0.119200235628843","-0.113799583811713","-0.455767309037799","-0.935452724466007","-1.66979724985256","-2.41122413882506","-2.85541597455579","-2.74178823222439","-2.58675833612961","-2.0586499770334"
"833","18","437_548_26379.79_26381.32.wav","-0.968743772892303","0.924407901374641","1.51725567135052","1.60023946648162","1.03362030799346","0.949249991615363","-0.297327580677201","0.388370587302928","0.181738522032303","0.803500443794599","0.405946884733247","0.567972889140581","1.25422794896724","1.24548919765617","1.08267272656884","0.948671226618056","0.525012732477546","-0.830839008575607","-0.94246125375891","-0.444668522405234","-0.0402699026507688","0.242122506518973","0.406259213262961","0.17115613802562","-1.46993304004687","-1.39830005876815","-1.39731295095853","-1.35320953837251","-1.24848977865413","-1.05492561321824","-0.696911107877837","-0.280454614911062","0.268213710310552","0.613181846272074","0.523322785416463","0.303726235030976"
"196","9","196_272_37173.95_37175.22.wav","-0.0518117413411887","-0.10138952519957","0.922832703926441","-0.42768907320992","-0.781320590733685","-1.50779438274769","-1.07674903666314","1.84105049470557","0.748911999387184","1.22532212308259","1.79510125462762","-0.0212692696500041","-0.0218678635746718","-0.172721535742563","-0.293458803389869","0.0578863792364828","0.33883071296928","1.01336635453593","1.73356901030027","1.98160150809933","1.22195069943724","0.469429650786245","-0.360108517187861","-1.1726298181808","0.0451762978165236","0.201920462400311","0.345734725857253","0.466439915778294","0.521949872362775","0.496996631033778","0.206928148682103","-0.523006226939918","-1.2611853203448","-1.85861914925686","-2.37767508639876","-2.93031945764747"
"54","6","340_91_3865.5_3866.1.wav","-0.0603271255430842","1.12661980711238","-1.31154678926275","-0.574756934946289","0.867952191330391","0.913759263586717","1.49521096960409","-0.141738421662377","-1.07926605426121","0.174229369839342","1.13583554564845","-0.109696382328789","0.0749900987711593","0.167160513366723","0.350758147813341","0.299767292223456","-0.0390121336895439","-0.187664215445435","0.853827341785184","-0.202524191840224","-0.700166756959763","-0.515966360080086","-0.359651090715349","0.086397905538949","0.116631172703671","-0.0400058328311795","0.00428446659163685","-0.0815922373535046","-0.223282768433022","-0.359281242263529","-0.448664456090713","-0.298994385128621","-0.085159677343064","0.00269410727788486","0.0553539511026197","0.635534656985921"
"204","6","196_272_36056.77_36057.66.wav","1.20006907339816","-2.41376535237438","-1.27595100039622","4.71817844889456","0.140774199606908","0.362249725529272","-0.392089459812435","0.467774133643605","1.79871260782874","-1.90201846220089","0.937665110699921","1.84076782215263","-0.929929977798556","-0.918848574932821","-0.981206725789181","-0.832342904294649","-0.0256484534149862","0.474667501888282","-0.457596340295426","-0.721237065008039","1.31345753242232","1.44447889838457","1.52404891314382","1.33477002131253","1.09551551053713","1.03174388834739","0.920634929752547","0.834394581743172","0.977993578009032","1.12932025403295","1.28099549372768","1.25522544738815","1.1086100773937","1.14657098635578","1.30490313503493","1.11578205848553"
"196","9","196_272_40112.14_40112.74.wav","-1.37420005319609","-0.0442398797714513","0.374615102748156","0.0988912514811435","-0.0101469446367521","2.22923938616766","0.386810875931609","-0.27096087466326","0.683374664682385","0.859451475014853","-0.0673254703797244","0.71105454956137","1.29905648792422","1.56013840026409","1.60549111325015","1.50555613050265","1.56298767505692","0.492211042300711","-0.0120233247711582","0.131549202929373","0.0229085783234858","-0.152898542262415","0.399022008129885","0.423905178497742","-0.711455752712842","-0.953005569263247","-1.13150974411767","-1.25113272640009","-1.35420831670736","-1.47557521639591","-1.29304773158973","-0.904812266307852","-0.343264424906852","0.230081863329041","0.427576090823793","0.531064129625029"
"857","3","437_548_26595.46_26596.42.wav","1.32753617201795","-1.24945920900574","0.228483240445794","-0.221193979669232","-0.889567744918558","-0.00620734200887399","-0.3202381553122","-1.03895974171699","0.48700452934983","-0.705260142169803","-1.37033234190156","0.982757231658866","-1.37528275550774","-1.35499605646667","-1.37512531189295","-1.47366474559811","-1.1134742272148","0.168641257084386","-0.782571063293344","0.352045802929068","0.951156489193508","0.955929034824228","1.20719490732155","1.35498018427564","1.17327660715576","1.24808226548293","1.19518352368213","1.28546450027403","1.41378740577268","1.52144666247","1.64526299460014","1.69068950086555","1.44048884996356","1.17241209798955","1.30531060485042","1.03987414557716"
"857","3","437_548_32612.1_32612.72.wav","1.35219475615983","-0.962461775624108","-0.111871822915268","-0.689978835466338","-1.92617162971114","-0.720521039440865","0.878903623657968","-1.55031048981645","-0.687821737573949","-0.879252222978207","-0.706157183830426","3.76695345803847","-1.57088715707345","-1.58521438419839","-1.40104289443134","-1.54876859303903","-1.46390994145775","-0.10486424634289","-0.242846493663403","2.51742992520355","3.69825678426225","3.55600540648855","3.65682728479","4.32518544587966","1.38596841936709","1.39581387765121","1.40685049386397","1.69312202949302","2.08896551983022","2.4839294068","2.90433654551095","3.50616975541626","3.67316101602497","3.26893108456954","3.07042037070758","2.45161996674122"
"54","6","340_91_34320.09_34320.71.wav","1.14372389828901","-0.757077650310942","-2.48829418455168","0.87768993662554","1.0612157401501","0.229773422952002","0.846856815321641","-0.310102533494069","0.798875803828413","0.343068214489674","-0.295409547281307","-0.137645684299257","-1.04801419175369","-1.00644380787191","-0.862839156567812","-0.814703508561914","-0.241637284749219","1.40182788528404","0.874613545772276","-0.872526633780444","-0.765586230730895","-0.440894475354749","-0.464011641330318","-0.256088089615445","1.30942887631051","1.29975489882648","1.24935267859042","1.05165616207892","0.860834659112036","0.662569960660452","0.353077721522792","0.00832785488943024","-0.459919797255752","-0.608636793850951","-0.16378507916116","0.418508581851953"
"196","9","196_272_41463.96_41464.58.wav","-1.57041608349327","0.0321476192644939","1.08613866496658","-0.013273392256105","-0.13243960581322","0.827756318083377","0.468500605888661","0.744174224419683","0.827022870249958","-0.0836591179179007","-0.886936604201751","-0.532895298384876","1.50528160809391","1.60700032823713","1.66875728961125","1.73807789743871","1.81569776969469","0.0722986324679883","-0.773509495780579","-0.721436117061057","-0.934191857119396","-1.10918642131243","-0.923689686763619","-0.844162086217349","-0.938165961329328","-1.19611636101529","-1.41499458708416","-1.56373314637964","-1.71070912873159","-1.87907078112935","-1.91691584002821","-1.74542786848031","-1.21777080800332","-0.478480503676305","-0.239952694964589","-0.174843984636113"
"340","3","204_189_14707.67_14708.58.wav","0.550058659759097","-0.71794879900331","-1.40474200311809","-0.754867004102285","-0.722117593328838","0.68420269047861","0.993128325458046","-0.592400810987795","0.108954093337072","-0.677709472372787","-1.24292276415525","-0.2376283074908","-0.758751082313349","-0.602800213681714","-0.393696300172912","-0.368887382111847","-0.00212408388759354","0.70971574999488","0.104789732088562","-0.474356872943325","-0.522342823449014","-0.674586452760958","-0.331308153334777","0.173749656116846","1.21380423696625","0.989349577397163","0.838643966322862","0.683075620216511","0.510507048801033","0.255959589433685","0.0366151446616026","-0.0288192635763857","-0.116602060822073","-0.00125988573776275","0.402638952250638","0.840428543093014"
"54","6","340_91_13686.67_13687.61.wav","0.825494803656755","-0.391376401471391","-1.96418256611712","-1.15965148379814","-0.833258170945869","1.38250818122224","1.16979317750683","0.762324175009382","-2.51815597632554","0.357647633494091","1.27559576357021","-0.502416888092266","-1.08017003362918","-0.839940620569522","-0.607976553623735","-0.324537464918323","-0.636274207199541","0.775966132431263","1.60982896083199","0.310004260835058","-0.398902748941598","-0.936450850996762","-0.612871861675394","-0.25658335321471","1.58176161701749","1.30547372161549","1.28957357606962","1.14187597770187","0.900735931780051","0.504701785410543","0.133844502149469","-0.180430621188834","-0.418511206728264","-0.759786340024028","-0.633701298554555","-0.00512988957146136"
"196","9","196_272_20998.97_21000.01.wav","0.215633432686487","0.52588562907596","1.31704464876824","0.390545403786125","-0.929263482334113","-1.02410456125612","-1.12565865354319","0.371026902922501","0.239551971428585","1.54463193558367","2.071293709652","2.03996511958165","-0.189638963125371","-0.341010408050059","-0.530398051826091","-0.521655874654916","-0.617438160257642","0.125537948068878","1.26710021686149","2.89970028004121","3.02967492499658","2.46641445649119","1.90450477578062","1.23466452349394","-0.292655730680198","0.0202917455141871","0.275786300415132","0.605381655819901","0.961608949494299","1.30828030188608","1.54993727448693","1.45394928816359","1.07654605116675","0.330186986843235","-0.433120008342911","-1.33295129632246"
"857","3","437_548_33295.34_33295.94.wav","-0.085763789585478","0.0975864530929733","-0.186907208298948","0.304949358219418","-1.03150432986974","0.0924996136809223","0.120613545990055","-0.220004893001353","0.539622721354837","-0.0474006322240322","-0.188694131141383","-0.208950948349965","-0.0370709759041846","0.000554933323917248","0.037941998926864","0.0188080101834107","0.207038397675579","0.215104918232173","0.249692284731539","0.117273490762824","0.197596967724466","-0.265851352861245","-0.253295129944197","-0.22739710074335","0.173956256922249","0.119048811431932","0.0999592052356992","0.0728735560330802","0.0588022836293909","-0.031507555867108","-0.124058489066355","-0.213944489732219","-0.329350661415514","-0.331852223224177","-0.339510011252666","-0.33033656289074"
"204","6","196_272_40782.58_40783.37.wav","-0.425325941794404","-0.769720285962103","0.375774679350312","-0.53557641768553","-1.85662771041099","-0.209618985251718","-0.0735473451875222","2.29203986750034","0.365405834473448","1.83424669883379","0.0923953621260906","0.210004292988474","0.128981794614712","0.193672825936925","0.266140384349433","0.770368106517717","1.1379029611464","2.01274254552283","1.53143721186169","1.63555693967347","0.99399928857472","-0.159652278087228","-0.557491763394392","-0.977641644366314","0.582568126569747","0.455823426996127","0.344906439467638","0.278185943631978","0.168512084897358","-0.120612805973781","-0.538675286046492","-1.18448020578815","-1.64152846423495","-1.88583383953901","-1.94567137406356","-2.2426437941525"
"54","6","340_91_13679.16_13681.06.wav","-0.622932462622514","1.00027889601882","-1.53826662892615","-2.62783837059362","-0.878519976012271","-0.792708361446266","0.470056799185083","2.24470318099311","-0.91874971940427","0.934068876560793","0.628993500787802","-0.418292575787296","0.224156069628666","0.256402897199468","0.435882603899047","0.961015397755776","0.993202692003591","1.33400473592209","2.47426269332415","1.54976871172179","0.156574922557524","-0.502202328208525","-0.988681306917156","-1.10610763566504","0.48370501517185","0.26445986724842","0.291351940783927","0.205685097185452","-0.00986711753426456","-0.337020029100075","-0.839698358625006","-1.42377429458855","-1.73843923512278","-1.95333157560358","-2.15698899794078","-1.94715679138673"
