"","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","szch_2_targetChildProminence","modal_prominence","clean","recording","startSecond","endSecond"
"127",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",728.2,729.53
"128",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",729.53,730.33
"129",3,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",730.33,730.93
"130",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",731.73,732.34
"131",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",738.27,739.03
"132",1,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",760.64,764.22
"133",3,2,3,1,3,FALSE,"0300_000607_scrubbed.wav",1001.83,1002.6
"134",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",1407.86,1408.46
"135",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",1409.53,1410.37
"136",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",1444.62,1445.22
"137",4,3,4,2,4,FALSE,"0300_000607_scrubbed.wav",1483.04,1483.64
"138",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1493.25,1493.88
"139",2,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",1498.15,1498.76
"140",2,1,2,2,2,FALSE,"0300_000607_scrubbed.wav",1508.16,1509.04
"141",1,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",1509.9,1510.55
"142",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1521.3,1521.96
"143",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",1522.76,1523.5
"144",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",1593.64,1595.14
"145",1,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",1624.36,1624.98
"146",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1631.06,1631.78
"147",2,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",1643.87,1645.43
"148",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",1648.56,1649.16
"149",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1650.7,1651.3
"150",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1655.42,1656.15
"151",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",1697.66,1700.49
"152",3,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1700.49,1701.49
"153",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",1714.1,1714.9
"154",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",1717.64,1719.33
"155",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",1734.16,1735.57
"156",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",1738.09,1738.69
"157",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1818.26,1819.69
"158",3,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",1823.41,1824.11
"159",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1842.67,1843.37
"160",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1851.73,1853.28
"161",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",1853.28,1854.3
"162",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",1882.9,1883.5
"163",4,3,4,3,3,FALSE,"0300_000607_scrubbed.wav",1884.3,1884.9
"164",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",1891.11,1891.74
"165",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",1893.7,1895.08
"166",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",1895.95,1896.75
"167",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1899.4,1901.94
"168",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1901.94,1903.46
"169",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1903.46,1904.55
"170",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1907.98,1909.26
"171",1,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",1914.74,1915.34
"172",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",1916.78,1917.79
"173",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",1917.79,1920.28
"174",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",1922.53,1925.97
"175",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",1928.74,1929.41
"176",2,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",1931.08,1932.23
"177",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",1943.75,1945.16
"178",2,3,4,3,3,FALSE,"0300_000607_scrubbed.wav",2020.24,2021.01
"179",5,3,5,5,5,FALSE,"0300_000607_scrubbed.wav",2069.31,2069.91
"180",4,3,4,4,4,FALSE,"0300_000607_scrubbed.wav",2104.09,2104.82
"181",5,3,4,4,4,FALSE,"0300_000607_scrubbed.wav",2242.31,2242.93
"182",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",2264.98,2265.58
"183",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",2383.92,2384.86
"184",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",2386.01,2387.05
"185",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",2388.36,2388.96
"186",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",2408.41,2409.49
"187",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",2409.49,2410.49
"188",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",2411.29,2411.89
"189",2,3,3,2,2,FALSE,"0300_000607_scrubbed.wav",2594.56,2595.27
"190",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",2614.63,2617.2
"191",4,3,3,3,3,FALSE,"0300_000607_scrubbed.wav",2717.99,2718.7
"192",2,3,3,2,2,FALSE,"0300_000607_scrubbed.wav",2720.56,2721.18
"193",1,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",2730.15,2730.75
"194",4,3,5,4,4,FALSE,"0300_000607_scrubbed.wav",2995.66,2996.27
"195",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",2997.38,2998.03
"196",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3003.71,3004.31
"197",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3022.93,3023.53
"198",3,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3028.37,3029.37
"199",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3030.24,3032.38
"200",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3035.07,3036.58
"201",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",3037.99,3038.87
"202",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",3039.84,3042.62
"203",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3049.16,3050.98
"204",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",3052.11,3053.27
"205",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3053.27,3054.3
"206",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",3055.22,3057.51
"207",4,3,4,2,4,FALSE,"0300_000607_scrubbed.wav",3057.51,3058.35
"208",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3058.35,3059.84
"209",1,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3065.86,3066.78
"210",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",3067.58,3068.18
"211",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3068.98,3072.91
"212",3,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3073.91,3074.79
"213",3,3,3,2,3,FALSE,"0300_000607_scrubbed.wav",3088.14,3089.2
"214",3,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3110.99,3111.59
"215",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3114.05,3114.65
"216",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3115.45,3116.05
"217",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3123.93,3124.53
"218",1,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",3125.73,3126.41
"219",1,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3141.99,3142.69
"220",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3144.25,3144.9
"221",1,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3145.72,3146.36
"222",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3150.73,3151.39
"223",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3152.19,3153.48
"224",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3154.43,3155.11
"225",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3162.62,3163.42
"226",3,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3163.42,3165.07
"227",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3165.9,3167.12
"228",2,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",3169.81,3170.88
"229",2,3,2,2,2,FALSE,"0300_000607_scrubbed.wav",3175.54,3176.14
"230",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3180.25,3180.95
"231",5,5,5,5,5,FALSE,"0300_000607_scrubbed.wav",3190.97,3192.73
"232",3,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3219.05,3221.28
"233",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3227.36,3228.54
"234",3,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3229.7,3230.32
"235",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3231.13,3234.28
"236",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3235.12,3236.46
"237",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3237.26,3240.23
"238",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",3242.53,3243.16
"239",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3244.12,3244.76
"240",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",3249.78,3251.22
"241",1,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",3252.28,3253.74
"242",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",3258.27,3259.49
"243",1,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",3260.29,3261.88
"244",1,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",3265.14,3267.88
"245",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3267.88,3268.68
"246",1,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",3268.68,3270.66
"247",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3271.46,3272.85
"248",3,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",3287.5,3288.1
"249",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",3329.52,3330.13
"250",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",3364.54,3366.12
"251",2,2,3,1,2,FALSE,"0300_000607_scrubbed.wav",3823.33,3823.93
"252",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3924.16,3925.31
"253",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3941.87,3942.47
"254",1,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",3958.5,3960.62
"255",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",3975.05,3978.02
"256",1,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",3979.46,3981.94
"257",2,1,2,2,2,FALSE,"0300_000607_scrubbed.wav",3982.74,3986.95
"258",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",3989.39,3990.82
"259",2,3,3,2,2,FALSE,"0300_000607_scrubbed.wav",3991.62,3992.79
"260",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",4002.72,4003.33
"261",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",4004.42,4006.64
"262",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",4006.64,4007.66
"263",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",4007.66,4008.3
"264",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",4012.03,4012.64
"265",5,4,5,5,5,FALSE,"0300_000607_scrubbed.wav",4042.39,4042.99
"266",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",4082.38,4084.14
"267",3,3,3,2,3,FALSE,"0300_000607_scrubbed.wav",4086.28,4086.88
"268",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",4087.85,4089.13
"269",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",4093.05,4093.89
"270",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",4100.73,4101.33
"271",3,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",4121.65,4122.26
"272",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",4123.07,4123.67
"273",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",4125.43,4127
"274",2,2,3,1,2,FALSE,"0300_000607_scrubbed.wav",4177.31,4178.09
"275",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",4189.71,4191.9
"276",3,3,3,2,3,FALSE,"0300_000607_scrubbed.wav",4195.3,4196.1
"277",2,3,2,2,2,FALSE,"0300_000607_scrubbed.wav",4196.9,4197.5
"278",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",4199.05,4199.7
"279",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",4207.21,4208.41
"280",1,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",4209.85,4210.45
"281",1,2,3,1,1,TRUE,"0300_000607_scrubbed.wav",4300.12,4300.72
"282",1,2,3,1,1,TRUE,"0300_000607_scrubbed.wav",4311.15,4311.75
"283",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",4319.52,4320.55
"284",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",4339.63,4340.24
"285",1,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",4352.13,4353.06
"286",5,1,3,1,1,TRUE,"0300_000607_scrubbed.wav",4376.41,4377.01
"287",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",4425.1,4425.7
"288",2,2,3,1,2,FALSE,"0300_000607_scrubbed.wav",4428.73,4429.33
"289",2,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",4457.63,4459.03
"290",1,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",4467.89,4468.98
"291",1,2,2,1,1,TRUE,"0300_000607_scrubbed.wav",4483.58,4484.43
"292",4,3,4,2,4,FALSE,"0300_000607_scrubbed.wav",4507.11,4507.98
"293",1,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",4507.98,4510.22
"294",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",4511.37,4512.96
"295",1,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",4515.03,4515.83
"296",5,5,5,5,5,FALSE,"0300_000607_scrubbed.wav",4534.25,4534.85
"297",1,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",4547.72,4548.32
"298",1,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",4616.79,4618.23
"299",2,3,2,2,2,FALSE,"0300_000607_scrubbed.wav",4672.38,4672.98
"300",3,2,2,1,2,FALSE,"0300_000607_scrubbed.wav",4714.16,4714.76
"301",2,3,2,2,2,FALSE,"0300_000607_scrubbed.wav",4768.68,4769.63
"302",2,1,2,2,2,FALSE,"0300_000607_scrubbed.wav",4780.89,4782.75
"303",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",4801.51,4802.11
"304",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",4805.37,4806.01
"305",5,5,5,5,5,FALSE,"0300_000607_scrubbed.wav",4903.71,4904.31
"306",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",4924.53,4925.13
"307",4,3,4,2,4,FALSE,"0300_000607_scrubbed.wav",4926.64,4927.29
"308",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",4930.19,4930.82
"309",2,1,2,1,1,TRUE,"0300_000607_scrubbed.wav",4934.21,4934.83
"310",1,1,3,1,1,TRUE,"0300_000607_scrubbed.wav",4936.69,4937.29
"311",1,1,3,1,1,TRUE,"0300_000607_scrubbed.wav",4938.22,4939.62
"312",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",4939.62,4940.89
"313",1,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",4944.24,4945.01
"314",2,3,2,2,2,FALSE,"0300_000607_scrubbed.wav",4948.81,4949.44
"315",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",4950.26,4951.25
"316",2,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",4962.83,4963.43
"317",2,3,3,2,2,FALSE,"0300_000607_scrubbed.wav",5078.88,5079.49
"318",2,3,3,2,2,FALSE,"0300_000607_scrubbed.wav",5179.01,5179.66
"319",1,2,2,2,2,FALSE,"0300_000607_scrubbed.wav",5236.91,5237.75
"320",2,2,3,2,2,FALSE,"0300_000607_scrubbed.wav",5285.08,5285.8
