"","recording....ref_completed.wav_filename","blky","cvai","ejkq","eoce","jkwa","jvfs","kfav","lant","lskw","lyur","mrkf","pdav","pwwr","qoth","szch","ukqu","vgvn","xgju","yzxn","ztcp"
"1","0340_000301_scrubbed.wav",0.692698278642694,0.59994097317588,NA,0.241628892869174,0.276149287592077,0.762185631228395,0.762855658028192,0.764310845716304,0.585195827314364,NA,NA,0.227269026388444,0.227317903424015,NA,0.789270280276985,NA,0.242375279845434,0.377688186390795,0.504503391600825,0.607244922187988
"2","0204_000609_scrubbed.wav",0.696193208383518,0.741059445181979,NA,0.77349271213976,0.812194725183552,0.857293778304527,0.823353748799013,0.84056868222504,0.7660170629229,NA,0.795880272153805,0.667921603510062,0.743683317405929,0.735639833564317,0.830113921652044,NA,0.809112876518308,0.717877807251861,0.860794706977326,NA
"3","0054_000603_scrubbed.wav",0.758474945921218,0.788047733892943,NA,0.581666879387364,0.465039603811531,0.822399538139957,0.814705851132957,0.868180246923585,0.802932265996411,NA,0.684641171238969,0.71485450131737,0.630869325874684,0.739992336292957,0.781784434353221,0.514085461810403,0.660719105588887,0.380280882111405,0.759366445917366,0.830877409681385
