"","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","szch_1_targetChildProminence","modal_prominence","clean","recording","startSecond","endSecond"
"56",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",1572.59,1573.56
"57",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",1587.98,1588.58
"58",1,1,1,1,1,TRUE,"0054_000603_scrubbed.wav",1590.36,1591.01
"59",1,1,1,1,1,TRUE,"0054_000603_scrubbed.wav",1591.81,1592.41
"60",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1593.57,1594.22
"61",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1597.4,1598.07
"62",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1601.64,1603.38
"63",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",1603.38,1604.19
"64",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",1604.19,1604.92
"65",2,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1607.91,1610.2
"66",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1611.08,1612.5
"67",2,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1624.54,1625.67
"68",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1633.24,1635.3
"69",3,1,2,2,2,FALSE,"0054_000603_scrubbed.wav",1639.41,1640.53
"70",4,1,4,4,4,FALSE,"0054_000603_scrubbed.wav",1645.28,1645.88
"71",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1652.92,1653.52
"72",2,1,2,2,2,FALSE,"0054_000603_scrubbed.wav",1655.96,1656.68
"73",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1657.6,1658.2
"74",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1670.07,1670.68
"75",2,1,2,2,2,FALSE,"0054_000603_scrubbed.wav",1700.76,1701.37
"76",3,2,3,3,3,FALSE,"0054_000603_scrubbed.wav",1704.53,1705.17
"77",2,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1720.34,1721.35
"78",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1722.42,1724.87
"79",2,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1766.13,1766.8
"80",2,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1776.16,1776.76
"81",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1777.75,1778.6
"82",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1784.3,1784.92
"83",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",1797.87,1799.42
"84",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1808.05,1810.53
"85",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1814.93,1815.53
"86",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1826.51,1828.6
"87",1,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",1831.98,1832.58
"88",5,2,5,5,5,FALSE,"0054_000603_scrubbed.wav",1835.23,1836.04
"89",2,1,2,2,2,FALSE,"0054_000603_scrubbed.wav",1845.38,1846.53
"90",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",1860.98,1861.78
"91",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1862.58,1863.95
"92",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",1867.56,1868.47
"93",3,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",1872.87,1873.47
"94",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",1881.8,1883.83
"95",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",1912.97,1913.67
"96",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",1915.72,1916.53
"97",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",1918.01,1920.68
"98",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",1927.77,1928.79
"99",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",1937.59,1940.83
"100",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",1947.91,1948.54
"101",2,1,3,1,1,TRUE,"0054_000603_scrubbed.wav",1956.15,1956.75
"102",5,2,4,1,1,TRUE,"0054_000603_scrubbed.wav",1957.75,1958.35
"103",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",1970.74,1971.58
"104",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",1981.2,1981.9
"105",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",1983.07,1983.67
"106",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",1992.25,1992.85
"107",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",1996.13,1996.73
"108",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",1999.05,2002.03
"109",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",2005.83,2010.59
"110",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",2013.41,2014.16
"111",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",2015.88,2016.86
"112",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",2022.93,2023.58
"113",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",2024.9,2026.07
"114",3,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",2030.79,2031.39
"115",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",2039.07,2039.67
"116",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",2047.64,2049.15
"117",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",2285.39,2285.99
"118",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",2640.67,2641.37
"119",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",2792.41,2793.01
"120",5,3,4,5,5,FALSE,"0054_000603_scrubbed.wav",2797.96,2799.44
"121",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",2814.96,2816.03
"122",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",2834.83,2835.83
"123",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",2856.97,2857.59
"124",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",2861.84,2862.55
"125",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",2866.78,2867.44
"126",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",2915.48,2916.08
"127",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",2918.6,2919.63
"128",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",2926.62,2927.26
"129",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",2938.41,2939.04
"130",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",2951.71,2952.35
"131",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",2970.96,2971.56
"132",4,3,4,4,4,FALSE,"0054_000603_scrubbed.wav",2988.64,2989.95
"133",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3018.53,3019.32
"134",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",3039.36,3039.96
"135",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3041.65,3042.25
"136",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",3044.83,3045.99
"137",2,3,3,2,2,FALSE,"0054_000603_scrubbed.wav",3077.52,3078.18
"138",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3092.75,3093.77
"139",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3208.61,3209.21
"140",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",3269.98,3272.49
"141",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3273.9,3274.63
"142",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3277.78,3278.57
"143",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3284.82,3285.43
"144",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3286.62,3287.8
"145",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",3298.85,3299.45
"146",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3306.75,3309.44
"147",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",3315.82,3316.42
"148",3,2,4,3,3,FALSE,"0054_000603_scrubbed.wav",3317.78,3318.78
"149",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3327.75,3330.39
"150",3,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",3332.93,3335.02
"151",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3335.02,3336.03
"152",1,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3376.85,3379.29
"153",3,2,4,4,4,FALSE,"0054_000603_scrubbed.wav",3383.34,3383.94
"154",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",3384.8,3387.15
"155",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3389.16,3389.76
"156",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3390.56,3392.4
"157",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",3399.53,3400.2
"158",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",3402.59,3405.36
"159",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",3407.29,3409.69
"160",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",3414.44,3415.43
"161",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3418.83,3420.73
"162",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3425.5,3426.1
"163",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3437.76,3443.07
"164",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3443.87,3444.48
"165",1,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3456.65,3458.68
"166",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",3460.12,3460.72
"167",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3474.07,3476.3
"168",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",3477.29,3478
"169",2,3,2,1,2,FALSE,"0054_000603_scrubbed.wav",3508.64,3509.24
"170",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",3551.04,3551.76
"171",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",3553.46,3554.06
"172",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",3559.33,3559.93
"173",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",3560.73,3562.71
"174",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",3569.44,3571.71
"175",5,5,5,1,5,FALSE,"0054_000603_scrubbed.wav",3613.63,3614.34
"176",5,5,5,1,5,FALSE,"0054_000603_scrubbed.wav",3635.67,3636.27
"177",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",3669.15,3669.75
"178",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",3673.14,3673.75
"179",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",3678.68,3679.35
"180",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",3680.15,3681.15
"181",5,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",3681.15,3681.77
"182",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",3832.02,3833.35
"183",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3834.15,3834.75
"184",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",3835.56,3836.48
"185",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",3839.15,3839.75
"186",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",3840.74,3843.46
"187",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",3844.26,3844.96
"188",2,3,3,2,2,FALSE,"0054_000603_scrubbed.wav",3847.28,3848.05
"189",3,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3848.85,3849.47
"190",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",3850.27,3851.78
"191",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",3853.81,3854.41
"192",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3856.27,3857.2
"193",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3909.4,3910.11
"194",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",3919.63,3922.04
"195",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",3922.04,3923.16
"196",2,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",3924.16,3924.98
"197",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",3926.44,3927.55
"198",2,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",3929.83,3931.84
"199",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",3933.64,3934.28
"200",1,1,1,1,1,TRUE,"0054_000603_scrubbed.wav",3935.12,3935.82
"201",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3936.68,3939.37
"202",2,1,1,1,1,TRUE,"0054_000603_scrubbed.wav",3941.75,3942.36
"203",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",3943.16,3952.19
"204",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",3953,3958.37
"205",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",3959.55,3966.12
"206",4,3,3,3,3,FALSE,"0054_000603_scrubbed.wav",3966.94,3967.81
"207",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",3973.66,3975.02
"208",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4007.71,4008.55
"209",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4053.38,4054.28
"210",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4072.73,4074.38
"211",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4078.87,4079.48
"212",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4090.23,4091.63
"213",4,2,4,4,4,FALSE,"0054_000603_scrubbed.wav",4094.51,4095.51
"214",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4095.51,4096.16
"215",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4097.16,4099.29
"216",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4106.76,4108.37
"217",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4119.28,4121.11
"218",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4130.83,4131.44
"219",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4135.14,4135.75
"220",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4147.56,4148.52
"221",3,5,5,5,5,FALSE,"0054_000603_scrubbed.wav",4157.84,4158.63
"222",1,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4160.11,4161.04
"223",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4184.63,4185.48
"224",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4186.28,4186.88
"225",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4288.99,4289.99
"226",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4291.47,4293.31
"227",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4306.1,4307.69
"228",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",4310.45,4311.06
"229",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4311.86,4312.46
"230",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",4313.26,4314.21
"231",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4315.09,4315.69
"232",3,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",4315.69,4316.69
"233",3,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",4316.69,4317.35
"234",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4324.42,4325.02
"235",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4327.79,4329.38
"236",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4330.38,4331.92
"237",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4332.73,4334.45
"238",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4337.61,4338.22
"239",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4345.75,4347.09
"240",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4349.82,4350.42
"241",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4355.17,4356.15
"242",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4359.34,4360.91
"243",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4378.55,4379.22
"244",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4398.75,4399.92
"245",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4402.97,4403.59
"246",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4422.07,4422.98
"247",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4424.43,4425.33
"248",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",4426.13,4426.88
"249",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4428.07,4430.65
"250",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4431.55,4432.93
"251",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4434.7,4437.42
"252",3,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",4437.42,4438.22
"253",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4438.22,4438.82
"254",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4441.01,4441.62
"255",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4442.62,4447.14
"256",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4448.35,4451.53
"257",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4452.33,4457.2
"258",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4458.3,4458.9
"259",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4467.23,4467.83
"260",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4469.4,4470.57
"261",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4473.58,4476.22
"262",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4477.04,4478.83
"263",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4479.64,4480.85
"264",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4512.05,4512.98
"265",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4521.09,4521.86
"266",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",4535.31,4536.94
"267",3,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4537.74,4538.34
"268",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4541.05,4542.03
"269",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4546.99,4548.1
"270",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4551.78,4552.38
"271",3,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4553.84,4555.32
"272",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4556.26,4558.84
"273",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4559.64,4561.76
"274",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4562.73,4566.71
"275",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4567.95,4569.77
"276",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4570.59,4571.96
"277",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4573.72,4577.98
"278",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4579.68,4580.28
"279",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4587.04,4587.64
"280",3,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",4606,4606.7
"281",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4653.81,4654.53
"282",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4656.91,4658.7
"283",4,3,3,2,3,FALSE,"0054_000603_scrubbed.wav",4881.77,4882.45
"284",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",4897.36,4897.98
"285",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4899.74,4900.34
"286",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",4901.18,4901.79
"287",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4903.39,4903.99
"288",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4913.23,4914.2
"289",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4915,4916.57
"290",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4918.05,4918.96
"291",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4919.84,4920.44
"292",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",4921.44,4922.04
"293",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4924.17,4925.56
"294",5,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4929.07,4929.67
"295",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4932.91,4934.26
"296",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4937.55,4938.16
"297",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4938.96,4939.56
"298",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4953.08,4953.68
"299",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",4954.48,4956.14
"300",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4957.16,4960.06
"301",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",4961.78,4962.44
"302",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5009.35,5010.57
"303",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",5016.95,5017.55
"304",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",5020.75,5021.35
"305",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5022.16,5024.36
"306",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5027.69,5028.47
"307",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5038.33,5038.96
"308",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5094.13,5094.78
"309",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5097.05,5097.67
"310",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",5103.21,5106.32
"311",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",5110.58,5112.95
"312",1,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5122.73,5123.33
"313",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5124.13,5124.73
"314",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5126.06,5126.66
"315",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5131.23,5133.17
"316",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5136.17,5136.77
"317",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5153.14,5154.14
"318",1,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5171.52,5174.05
"319",5,2,5,4,5,FALSE,"0054_000603_scrubbed.wav",5175.87,5176.48
"320",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5188.65,5189.83
"321",3,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5191.33,5191.93
"322",3,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5192.87,5193.49
"323",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5200.92,5201.59
"324",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5262.32,5262.92
"325",3,2,3,3,3,FALSE,"0054_000603_scrubbed.wav",5266.49,5267.27
"326",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",5274.26,5275.07
"327",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5306.34,5306.99
"328",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5311.18,5312.12
"329",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",5314.02,5314.69
"330",1,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5315.65,5316.64
"331",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5318.26,5320.17
"332",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",5342.71,5343.37
"333",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",5359.14,5360.08
"334",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",5360.88,5361.5
"335",5,3,4,3,3,FALSE,"0054_000603_scrubbed.wav",5367.13,5367.86
"336",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",5369.1,5370.11
"337",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",5374.32,5375.33
"338",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5375.33,5376.33
"339",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",5378.74,5379.46
"340",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5382.49,5385.39
"341",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5387.53,5388.13
"342",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",5388.93,5389.53
"343",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",5393.07,5394.52
"344",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5395.32,5395.92
"345",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",5397.09,5398.7
"346",1,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5399.53,5401.36
"347",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",5409.96,5411.24
"348",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5415.75,5416.47
"349",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5418.65,5419.38
"350",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",5421.28,5423.72
"351",1,2,2,1,1,TRUE,"0054_000603_scrubbed.wav",5427.26,5428.93
"352",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5429.97,5430.57
"353",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5434.8,5438.82
"354",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",5439.95,5441.52
"355",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5443.8,5445.14
"356",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5446.94,5447.59
"357",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",5449.64,5450.45
"358",5,4,4,4,4,FALSE,"0054_000603_scrubbed.wav",5464.91,5465.51
"359",2,2,3,3,2,FALSE,"0054_000603_scrubbed.wav",5479.58,5482.83
"360",3,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",5484.47,5485.77
"361",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",5488.66,5490.21
"362",3,2,3,3,3,FALSE,"0054_000603_scrubbed.wav",5492.81,5495.62
"363",3,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",5501.27,5501.87
"364",1,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5504.29,5510.59
"365",4,3,3,3,3,FALSE,"0054_000603_scrubbed.wav",5513.98,5514.72
"366",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",5515.66,5517.02
"367",2,2,2,1,2,FALSE,"0054_000603_scrubbed.wav",5518.18,5521.79
"368",2,2,2,2,2,FALSE,"0054_000603_scrubbed.wav",5522.59,5526.4
"369",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",5527.2,5535.57
"370",1,1,2,1,1,TRUE,"0054_000603_scrubbed.wav",5536.37,5542.65
"371",2,2,3,2,2,FALSE,"0054_000603_scrubbed.wav",5544,5547.24
