"","jvfs_2_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","szch_2_targetChildProminence","modal_prominence","clean","recording","startSecond","endSecond"
"39",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",330.31,331.31
"40",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",332.11,332.72
"41",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3306.85,3307.45
"42",3,3,3,2,3,FALSE,"0857_000301_scrubbed.wav",3310.89,3311.49
"43",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3315.31,3319.12
"44",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3323.34,3323.94
"45",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3325.2,3327.08
"46",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3327.88,3329.51
"47",2,2,2,1,2,FALSE,"0857_000301_scrubbed.wav",3330.31,3331.52
"48",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3332.71,3334.8
"49",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3335.88,3336.48
"50",2,2,3,2,2,FALSE,"0857_000301_scrubbed.wav",3337.38,3338.44
"51",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",3339.32,3341.32
"52",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3342.12,3345.41
"53",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3346.25,3347.52
"54",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",3348.37,3348.97
"55",2,3,2,2,2,FALSE,"0857_000301_scrubbed.wav",3348.97,3350
"56",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",3350,3354.26
"57",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",3354.26,3355.49
"58",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3356.86,3357.52
"59",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3358.32,3365.5
"60",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3366.3,3366.9
"61",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3368.36,3372.01
"62",2,2,2,1,2,FALSE,"0857_000301_scrubbed.wav",3377.25,3377.88
"63",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",3378.86,3384.12
"64",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",3385.01,3388.88
"65",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",3389.91,3391.55
"66",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",3391.55,3392.35
"67",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",3392.35,3394.91
"68",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",3395.72,3396.34
"69",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",3397.14,3399.6
"70",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",3400.4,3401.32
"71",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",3402.21,3403.29
"72",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",3403.29,3404.09
"73",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3404.09,3407.93
"74",2,2,2,1,2,FALSE,"0857_000301_scrubbed.wav",3408.73,3409.39
"75",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",3410.31,3411.55
"76",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3412.88,3413.83
"77",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",3415.12,3416.2
"78",1,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",3417.34,3418.2
"79",1,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",3419.02,3422.79
"80",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",3423.63,3425.3
"81",2,2,4,2,2,FALSE,"0857_000301_scrubbed.wav",3425.3,3426.73
"82",5,3,5,5,5,FALSE,"0857_000301_scrubbed.wav",3582.17,3583.04
"83",5,5,4,4,4,FALSE,"0857_000301_scrubbed.wav",3587.38,3588.94
"84",2,3,2,2,2,FALSE,"0857_000301_scrubbed.wav",3594.43,3595.1
"85",2,3,3,2,2,FALSE,"0857_000301_scrubbed.wav",3596.06,3596.67
"86",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",3598.51,3599.94
"87",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",3600.94,3601.99
"88",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",3601.99,3603.01
"89",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",3603.01,3604.37
"90",2,3,3,2,2,FALSE,"0857_000301_scrubbed.wav",4016.64,4018.06
"91",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",4025.27,4026.28
"92",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",4027.87,4028.49
"93",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",4029.34,4030.01
"94",4,3,3,3,3,FALSE,"0857_000301_scrubbed.wav",4030.88,4031.48
"95",2,2,3,2,2,FALSE,"0857_000301_scrubbed.wav",4089.73,4090.79
"96",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",4092.34,4094.46
"97",2,2,2,1,2,FALSE,"0857_000301_scrubbed.wav",4094.46,4095.46
"98",3,2,3,2,2,FALSE,"0857_000301_scrubbed.wav",4097,4098.44
"99",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",4099.38,4100.45
"100",2,2,2,1,2,FALSE,"0857_000301_scrubbed.wav",4108.96,4109.97
"101",2,2,2,1,2,FALSE,"0857_000301_scrubbed.wav",4109.97,4110.73
"102",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",4111.75,4112.94
"103",1,1,1,1,1,TRUE,"0857_000301_scrubbed.wav",4114.23,4115.65
"104",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",4117.04,4120.48
"105",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",4122.07,4123.43
"106",2,3,2,2,2,FALSE,"0857_000301_scrubbed.wav",4124.58,4125.23
"107",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",4146.28,4148.25
"108",1,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",4149.13,4150.19
"109",2,2,3,2,2,FALSE,"0857_000301_scrubbed.wav",4152.72,4155.18
"110",1,1,2,2,1,TRUE,"0857_000301_scrubbed.wav",4155.18,4155.98
"111",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",4155.98,4168.68
"112",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",4169.48,4171.43
"113",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",4172.32,4178.25
"114",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",4179.05,4186.22
"115",3,3,3,3,3,FALSE,"0857_000301_scrubbed.wav",4186.22,4187.3
"116",2,2,2,1,2,FALSE,"0857_000301_scrubbed.wav",4189.15,4190.94
"117",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",4577.48,4578.58
"118",5,3,4,4,4,FALSE,"0857_000301_scrubbed.wav",4663.69,4664.3
"119",4,3,4,4,4,FALSE,"0857_000301_scrubbed.wav",5332.16,5332.76
"120",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",5566.14,5566.81
"121",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",5568.63,5569.28
"122",4,5,3,3,3,FALSE,"0857_000301_scrubbed.wav",5951.88,5952.51
"123",4,1,3,1,1,TRUE,"0857_000301_scrubbed.wav",6061.05,6061.71
"124",1,2,3,1,1,TRUE,"0857_000301_scrubbed.wav",6117.21,6117.82
"125",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",6172.16,6172.99
"126",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",6175.44,6176.22
"127",4,3,3,3,3,FALSE,"0857_000301_scrubbed.wav",6185,6185.82
"128",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",6206.36,6207.3
"129",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",6399.39,6399.99
"130",5,1,1,1,1,TRUE,"0857_000301_scrubbed.wav",6426.27,6426.88
"131",1,1,3,1,1,TRUE,"0857_000301_scrubbed.wav",6464.67,6465.48
"132",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",6492.68,6493.28
"133",1,2,3,2,2,FALSE,"0857_000301_scrubbed.wav",6499.84,6500.45
"134",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",6554.3,6554.94
"135",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",6602.78,6603.43
"136",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",6671.07,6672.07
"137",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",6680.12,6680.72
"138",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",6725.84,6726.99
"139",1,3,3,1,1,TRUE,"0857_000301_scrubbed.wav",6857.99,6858.63
"140",1,2,4,2,2,FALSE,"0857_000301_scrubbed.wav",6861.53,6862.13
"141",1,3,4,2,1,TRUE,"0857_000301_scrubbed.wav",7010.52,7011.12
"142",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",7575.69,7576.68
"143",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",7875.41,7876.21
"144",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",7876.21,7878.8
"145",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",7880.09,7880.72
"146",1,5,4,5,5,FALSE,"0857_000301_scrubbed.wav",8049,8049.6
"147",1,3,3,2,3,FALSE,"0857_000301_scrubbed.wav",8294.98,8295.78
"148",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",9168.07,9168.67
"149",2,2,3,2,2,FALSE,"0857_000301_scrubbed.wav",9273.53,9274.13
"150",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9288.99,9289.59
"151",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9291.97,9292.57
"152",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9302.85,9303.45
"153",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",9317.65,9318.27
"154",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9334.27,9334.87
"155",3,3,3,2,3,FALSE,"0857_000301_scrubbed.wav",9337.64,9338.24
"156",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",9343.36,9344.11
"157",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",9345.33,9345.93
"158",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",9348.37,9349.53
"159",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9351.62,9352.24
"160",1,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9354.42,9355.43
"161",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",9356.26,9357.03
"162",1,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9357.84,9358.44
"163",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9382.01,9382.61
"164",3,3,3,2,3,FALSE,"0857_000301_scrubbed.wav",9409.61,9410.21
"165",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9412.56,9413.19
"166",5,5,3,5,5,FALSE,"0857_000301_scrubbed.wav",9439.02,9440.03
"167",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9457.95,9458.55
"168",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9464.6,9465.22
"169",2,3,3,2,2,FALSE,"0857_000301_scrubbed.wav",9475.03,9475.63
"170",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",9477.85,9478.45
"171",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9501.56,9502.18
"172",1,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9506.25,9507.32
"173",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9512.81,9513.47
"174",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9517.96,9519.03
"175",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9526.1,9527.1
"176",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",9530.85,9533.16
"177",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9537.53,9538.13
"178",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9538.13,9539.3
"179",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9541.96,9542.67
"180",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9545.82,9546.47
"181",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",9549.21,9549.91
"182",4,4,4,3,4,FALSE,"0857_000301_scrubbed.wav",9551,9552
"183",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",9552,9552.69
"184",4,4,4,3,4,FALSE,"0857_000301_scrubbed.wav",9581.81,9583.22
"185",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",9583.22,9584.01
"186",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",9585.03,9585.71
"187",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9586.68,9587.74
"188",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9591.05,9591.66
"189",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",9592.46,9593.06
"190",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9649.65,9651.84
"191",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9660.28,9661.57
"192",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9673.3,9674.1
"193",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9691.88,9692.87
"194",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9694.36,9695.56
"195",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9696.7,9697.5
"196",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9759.1,9759.82
"197",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9761.72,9763.14
"198",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9771.38,9772.38
"199",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9782.91,9783.53
"200",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9785.27,9785.87
"201",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9793.1,9793.7
"202",2,3,3,2,2,FALSE,"0857_000301_scrubbed.wav",9794.55,9795.43
"203",2,3,3,2,2,FALSE,"0857_000301_scrubbed.wav",9798.72,9799.4
"204",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",9799.4,9800.4
"205",2,2,3,2,2,FALSE,"0857_000301_scrubbed.wav",9801.66,9802.26
"206",3,2,3,2,2,FALSE,"0857_000301_scrubbed.wav",9803.06,9810.56
"207",2,3,3,2,2,FALSE,"0857_000301_scrubbed.wav",9811.41,9812.42
"208",4,3,4,3,3,FALSE,"0857_000301_scrubbed.wav",9813.27,9814.27
"209",2,3,3,2,2,FALSE,"0857_000301_scrubbed.wav",9815.43,9816.7
"210",4,3,4,3,3,FALSE,"0857_000301_scrubbed.wav",9816.7,9818.62
"211",2,3,3,2,2,FALSE,"0857_000301_scrubbed.wav",9819.97,9820.72
"212",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",9837.62,9839.39
"213",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9839.39,9840.51
"214",4,3,3,3,3,FALSE,"0857_000301_scrubbed.wav",9849.34,9850.56
"215",3,3,3,3,3,FALSE,"0857_000301_scrubbed.wav",9850.56,9851.19
"216",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9857.14,9857.74
"217",4,3,4,3,3,FALSE,"0857_000301_scrubbed.wav",9879.08,9879.86
"218",4,4,4,4,4,FALSE,"0857_000301_scrubbed.wav",9880.66,9881.5
"219",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9883.36,9883.96
"220",5,4,4,4,4,FALSE,"0857_000301_scrubbed.wav",9890.06,9891.7
"221",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",9892.5,9893.1
"222",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9893.9,9894.79
"223",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9894.79,9895.93
"224",1,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9896.85,9897.95
"225",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",9898.76,9899.36
"226",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",9901.14,9901.74
"227",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",9903.25,9903.93
"228",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",9905.51,9906.11
"229",3,3,3,3,3,FALSE,"0857_000301_scrubbed.wav",9907.5,9908.1
"230",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",9912.29,9913.86
"231",4,3,3,2,3,FALSE,"0857_000301_scrubbed.wav",9915.63,9919.1
"232",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9928.21,9928.95
"233",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9928.95,9930.4
"234",4,3,3,3,3,FALSE,"0857_000301_scrubbed.wav",9930.4,9931.12
"235",3,3,2,2,2,FALSE,"0857_000301_scrubbed.wav",9932.93,9933.58
"236",3,3,2,2,2,FALSE,"0857_000301_scrubbed.wav",9939.63,9940.23
"237",4,4,4,4,4,FALSE,"0857_000301_scrubbed.wav",9940.23,9941.25
"238",4,3,3,3,3,FALSE,"0857_000301_scrubbed.wav",9941.25,9941.87
"239",4,3,3,2,3,FALSE,"0857_000301_scrubbed.wav",9941.87,9942.88
"240",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",9942.88,9944.06
"241",5,4,4,5,4,FALSE,"0857_000301_scrubbed.wav",9947.03,9947.63
"242",2,2,3,2,2,FALSE,"0857_000301_scrubbed.wav",9950.53,9952.15
"243",5,4,4,4,4,FALSE,"0857_000301_scrubbed.wav",9952.95,9954.04
"244",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9954.84,9956.14
"245",5,4,5,4,4,FALSE,"0857_000301_scrubbed.wav",9957.19,9959.18
"246",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9984.57,9985.57
"247",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",9997.34,9997.94
"248",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10009.89,10010.87
"249",5,3,3,5,3,FALSE,"0857_000301_scrubbed.wav",10014.27,10014.89
"250",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10014.89,10016.31
"251",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10017.16,10018.61
"252",4,3,3,2,3,FALSE,"0857_000301_scrubbed.wav",10018.61,10019.34
"253",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10021.19,10022.59
"254",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10023.51,10024.83
"255",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10035.33,10036.43
"256",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10037.91,10038.87
"257",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10091.89,10092.89
"258",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10092.89,10093.76
"259",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10095.05,10095.82
"260",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10098.81,10099.42
"261",5,5,3,5,5,FALSE,"0857_000301_scrubbed.wav",10115.27,10116.13
"262",5,5,3,5,5,FALSE,"0857_000301_scrubbed.wav",10116.93,10117.53
"263",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10117.53,10118.8
"264",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",10134.47,10135.48
"265",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",10137.42,10138.02
"266",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",10139.58,10140.18
"267",1,1,2,1,1,TRUE,"0857_000301_scrubbed.wav",10140.99,10142.04
"268",1,2,2,1,1,TRUE,"0857_000301_scrubbed.wav",10143.76,10146.2
"269",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10147,10147.61
"270",3,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10152.12,10152.88
"271",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10153.68,10154.33
"272",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10159.45,10160.06
"273",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10161.85,10162.98
"274",1,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10170.06,10170.77
"275",2,2,3,2,2,FALSE,"0857_000301_scrubbed.wav",10174.05,10174.68
"276",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10177.15,10178.1
"277",2,2,2,1,2,FALSE,"0857_000301_scrubbed.wav",10180.3,10180.91
"278",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10184.24,10185.01
"279",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10186.34,10186.94
"280",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10187.74,10188.54
"281",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10189.88,10190.74
"282",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10191.79,10193.28
"283",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10194.09,10194.72
"284",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10195.52,10197.56
"285",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10198.36,10200.15
"286",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10202.24,10202.85
"287",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10210.26,10210.97
"288",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10211.78,10212.43
"289",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10218.15,10218.75
"290",3,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10224.63,10225.26
"291",3,2,3,2,2,FALSE,"0857_000301_scrubbed.wav",10226.68,10227.28
"292",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10228.23,10229.52
"293",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10232.95,10233.8
"294",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10235.07,10235.68
"295",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10236.6,10237.52
"296",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10238.59,10239.19
"297",2,2,3,2,2,FALSE,"0857_000301_scrubbed.wav",10240.03,10241.77
"298",2,3,3,2,2,FALSE,"0857_000301_scrubbed.wav",10244.63,10245.23
"299",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10252.25,10253.05
"300",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10254.64,10256.39
"301",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10258.54,10260.26
"302",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10265.55,10266.56
"303",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10277.47,10278.07
"304",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10285.45,10286.16
"305",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10295.01,10295.69
"306",5,5,4,5,5,FALSE,"0857_000301_scrubbed.wav",10304.44,10305.04
"307",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10308.98,10309.7
"308",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10320.82,10321.44
"309",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10329.36,10330.46
"310",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10341.52,10342.12
"311",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10345.54,10346.14
"312",5,5,5,5,5,FALSE,"0857_000301_scrubbed.wav",10361,10361.8
"313",4,3,4,4,4,FALSE,"0857_000301_scrubbed.wav",10367.26,10368.28
"314",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10370.89,10371.49
"315",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10376.62,10377.27
"316",2,2,2,2,2,FALSE,"0857_000301_scrubbed.wav",10381,10381.8
