"","wav_filename","segments_filename","relabels_filename","listenerID","listen_pass","babyID","babyAge"
"137","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_qoth_2.csv","qoth",2,"0437",548
"138","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_qoth_2.csv","qoth",2,"0054",183
"139","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_qoth_2.csv","qoth",2,"0857",91
"140","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_szch_1.csv","szch",1,"0204",189
"141","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_szch_1.csv","szch",1,"0340",91
"142","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_szch_1.csv","szch",1,"0437",548
"143","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_szch_1.csv","szch",1,"0344",283
"144","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_szch_1.csv","szch",1,"0196",272
"145","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_szch_1.csv","szch",1,"0857",91
"146","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_szch_1.csv","szch",1,"0054",183
"147","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_szch_1.csv","szch",1,"0300",187
"148","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_szch_1.csv","szch",1,"0833",551
"149","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_szch_1.csv","szch",1,"0274",81
"150","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_szch_2.csv","szch",2,"0437",548
"151","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_szch_2.csv","szch",2,"0300",187
"152","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_szch_2.csv","szch",2,"0344",283
"153","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_szch_2.csv","szch",2,"0833",551
"154","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_szch_2.csv","szch",2,"0274",81
"155","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_szch_2.csv","szch",2,"0857",91
"156","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_szch_2.csv","szch",2,"0204",189
"157","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_szch_2.csv","szch",2,"0340",91
"158","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_szch_2.csv","szch",2,"0196",272
"159","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_ukqu_1.csv","ukqu",1,"0054",183
"160","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_vgvn_1.csv","vgvn",1,"0300",187
"161","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_vgvn_1.csv","vgvn",1,"0340",91
"162","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_vgvn_1.csv","vgvn",1,"0204",189
"163","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_vgvn_1.csv","vgvn",1,"0437",548
"164","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_vgvn_1.csv","vgvn",1,"0833",551
"165","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_vgvn_1.csv","vgvn",1,"0274",81
"166","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_vgvn_1.csv","vgvn",1,"0054",183
"167","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_vgvn_1.csv","vgvn",1,"0196",272
"168","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_vgvn_1.csv","vgvn",1,"0344",283
"169","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_vgvn_1.csv","vgvn",1,"0857",91
"170","0204_000609_scrubbed.wav","0204_000609_segments.csv","0204_000609_scrubbed_CHNrelabel_xgju_1.csv","xgju",1,"0204",189
"171","0274_000221_scrubbed.wav","0274_000221_segments.csv","0274_000221_scrubbed_CHNrelabel_xgju_1.csv","xgju",1,"0274",81
"172","0196_000902_scrubbed.wav","0196_000902_segments.csv","0196_000902_scrubbed_CHNrelabel_xgju_1.csv","xgju",1,"0196",272
"173","0054_000603_scrubbed.wav","0054_000603_segments.csv","0054_000603_scrubbed_CHNrelabel_xgju_1.csv","xgju",1,"0054",183
"174","0340_000301_scrubbed.wav","0340_000301_segments.csv","0340_000301_scrubbed_CHNrelabel_xgju_1.csv","xgju",1,"0340",91
"175","0300_000607_scrubbed.wav","0300_000607_segments.csv","0300_000607_scrubbed_CHNrelabel_xgju_1.csv","xgju",1,"0300",187
"176","0857_000301_scrubbed.wav","0857_000301_segments.csv","0857_000301_scrubbed_CHNrelabel_xgju_1.csv","xgju",1,"0857",91
"177","0344_000913.wav","0344_000913_segments.csv","0344_000913_CHNrelabel_xgju_1.csv","xgju",1,"0344",283
"178","0437_010603_scrubbed.wav","0437_010603_segments.csv","0437_010603_scrubbed_CHNrelabel_xgju_1.csv","xgju",1,"0437",548
"179","0833_010606.wav","0833_010606_segments.csv","0833_010606_CHNrelabel_xgju_1.csv","xgju",1,"0833",551
