"","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","szch_2_targetChildProminence","modal_prominence","clean"
"759",2,3,2,2,2,FALSE
"760",2,3,3,2,2,FALSE
"761",2,3,2,2,2,FALSE
"762",1,1,1,1,1,TRUE
"763",1,1,1,1,1,TRUE
"764",1,1,1,1,1,TRUE
"765",1,1,1,1,1,TRUE
"766",1,1,1,1,1,TRUE
"767",1,1,1,1,1,TRUE
"768",1,1,1,1,1,TRUE
"769",1,1,1,1,1,TRUE
"770",1,1,1,1,1,TRUE
"771",3,3,3,3,3,FALSE
"772",1,1,1,1,1,TRUE
"773",1,1,2,1,1,TRUE
"774",1,1,1,1,1,TRUE
"775",1,1,1,1,1,TRUE
"776",1,1,1,1,1,TRUE
"777",2,2,2,2,2,FALSE
"778",1,2,2,2,2,FALSE
"779",1,2,2,2,2,FALSE
"780",2,2,2,2,2,FALSE
"781",2,2,2,2,2,FALSE
"782",1,2,2,1,1,TRUE
"783",2,1,2,2,2,FALSE
"784",2,2,2,2,2,FALSE
"785",2,1,2,2,2,FALSE
"786",2,1,2,2,2,FALSE
"787",2,1,2,1,1,TRUE
"788",2,1,2,1,1,TRUE
"789",5,5,5,5,5,FALSE
"790",2,2,3,1,2,FALSE
"791",1,1,2,1,1,TRUE
"792",2,3,3,1,3,FALSE
"793",2,2,2,1,2,FALSE
"794",2,1,2,1,1,TRUE
"795",2,1,2,1,1,TRUE
"796",2,3,3,2,2,FALSE
"797",2,2,2,2,2,FALSE
"798",2,2,2,2,2,FALSE
"799",2,2,2,2,2,FALSE
"800",2,2,2,1,2,FALSE
"801",2,2,2,2,2,FALSE
"802",2,2,2,2,2,FALSE
"803",1,5,5,5,5,FALSE
"804",2,5,5,5,5,FALSE
"805",3,2,5,5,5,FALSE
"806",1,5,5,5,5,FALSE
"807",2,5,5,5,5,FALSE
"808",2,2,5,5,2,FALSE
"809",5,5,5,5,5,FALSE
"810",3,3,4,2,3,FALSE
"811",2,2,5,5,2,FALSE
"812",2,2,4,5,2,FALSE
"813",2,1,2,1,1,TRUE
"814",3,3,2,2,2,FALSE
"815",1,1,2,2,1,TRUE
"816",3,2,2,2,2,FALSE
"817",3,3,2,2,2,FALSE
"818",2,2,2,2,2,FALSE
"819",4,3,4,2,4,FALSE
"820",5,5,5,5,5,FALSE
"821",5,5,5,5,5,FALSE
"822",5,5,5,5,5,FALSE
"823",5,5,5,5,5,FALSE
"824",3,3,2,2,2,FALSE
"825",2,2,2,1,2,FALSE
"826",2,2,2,1,2,FALSE
"827",3,3,2,2,2,FALSE
"828",2,2,2,2,2,FALSE
"829",2,2,2,2,2,FALSE
"830",3,2,2,2,2,FALSE
"831",2,2,2,2,2,FALSE
"832",2,2,2,2,2,FALSE
"833",2,2,2,2,2,FALSE
"834",3,3,3,2,3,FALSE
"835",3,2,3,2,2,FALSE
"836",3,3,3,2,3,FALSE
"837",2,2,3,2,2,FALSE
"838",2,2,2,2,2,FALSE
"839",2,2,2,2,2,FALSE
"840",2,2,2,2,2,FALSE
"841",3,2,3,2,2,FALSE
"842",3,2,2,2,2,FALSE
"843",3,2,2,2,2,FALSE
"844",2,2,2,2,2,FALSE
"845",2,2,2,2,2,FALSE
"846",2,2,2,2,2,FALSE
"847",1,2,2,1,1,TRUE
"848",2,3,2,2,2,FALSE
"849",2,2,2,2,2,FALSE
"850",2,3,3,2,2,FALSE
"851",2,2,2,2,2,FALSE
"852",2,1,2,1,1,TRUE
"853",2,2,2,2,2,FALSE
"854",3,3,2,2,2,FALSE
"855",2,1,2,2,2,FALSE
"856",3,3,2,2,2,FALSE
"857",2,2,2,2,2,FALSE
"858",2,2,2,2,2,FALSE
"859",5,5,5,5,5,FALSE
"860",4,3,3,3,3,FALSE
"861",5,5,5,5,5,FALSE
"862",3,3,4,2,3,FALSE
"863",3,3,3,2,3,FALSE
"864",5,5,5,5,5,FALSE
"865",2,4,3,2,2,FALSE
"866",2,2,2,2,2,FALSE
"867",2,2,2,2,2,FALSE
"868",2,2,3,2,2,FALSE
"869",1,1,2,1,1,TRUE
"870",2,1,2,1,1,TRUE
"871",1,1,2,1,1,TRUE
"872",2,1,2,1,1,TRUE
"873",1,1,1,1,1,TRUE
"874",2,1,2,1,1,TRUE
"875",2,2,2,2,2,FALSE
"876",1,1,2,1,1,TRUE
"877",1,1,2,1,1,TRUE
"878",2,2,2,1,2,FALSE
"879",2,1,2,1,1,TRUE
"880",1,1,2,1,1,TRUE
"881",1,1,2,1,1,TRUE
"882",2,2,5,1,2,FALSE
"883",2,1,2,2,2,FALSE
"884",2,2,2,1,2,FALSE
"885",2,2,2,2,2,FALSE
"886",3,1,2,1,1,TRUE
"887",2,2,2,2,2,FALSE
"888",2,2,2,2,2,FALSE
"889",2,2,2,2,2,FALSE
"890",1,1,2,2,1,TRUE
"891",2,2,2,2,2,FALSE
"892",2,2,2,2,2,FALSE
"893",2,2,2,2,2,FALSE
"894",2,2,2,2,2,FALSE
"895",2,3,3,2,2,FALSE
"896",2,3,3,2,2,FALSE
"897",4,4,3,3,3,FALSE
"898",2,2,2,2,2,FALSE
"899",3,1,2,2,2,FALSE
"900",5,2,3,2,2,FALSE
"901",2,2,2,2,2,FALSE
"902",3,2,3,2,2,FALSE
"903",1,1,2,1,1,TRUE
"904",1,1,2,1,1,TRUE
"905",2,2,2,2,2,FALSE
"906",3,2,2,2,2,FALSE
"907",2,2,2,2,2,FALSE
"908",1,1,2,1,1,TRUE
"909",2,1,2,1,1,TRUE
"910",1,1,2,1,1,TRUE
"911",2,2,2,2,2,FALSE
"912",2,2,2,2,2,FALSE
"913",2,1,2,1,1,TRUE
"914",1,1,2,1,1,TRUE
"915",1,1,2,1,1,TRUE
"916",1,2,2,1,1,TRUE
"917",1,2,2,1,1,TRUE
"918",1,1,2,1,1,TRUE
"919",1,1,2,1,1,TRUE
"920",1,1,2,1,1,TRUE
"921",1,1,2,1,1,TRUE
"922",1,1,2,1,1,TRUE
"923",1,1,2,1,1,TRUE
"924",2,2,2,2,2,FALSE
"925",2,2,2,2,2,FALSE
"926",2,2,3,2,2,FALSE
"927",2,2,2,2,2,FALSE
"928",1,2,3,2,2,FALSE
"929",2,2,2,2,2,FALSE
"930",2,2,3,2,2,FALSE
"931",5,5,5,5,5,FALSE
"932",1,1,1,1,1,TRUE
"933",1,1,2,1,1,TRUE
"934",1,1,2,1,1,TRUE
"935",1,1,2,1,1,TRUE
"936",1,1,1,1,1,TRUE
"937",2,2,2,2,2,FALSE
"938",4,3,3,2,3,FALSE
"939",3,2,3,2,2,FALSE
"940",2,2,2,2,2,FALSE
"941",2,2,2,1,2,FALSE
"942",2,1,2,1,1,TRUE
"943",2,2,2,2,2,FALSE
"944",2,3,2,2,2,FALSE
"945",2,2,2,2,2,FALSE
"946",5,5,5,5,5,FALSE
"947",5,2,3,2,2,FALSE
"948",2,1,2,1,1,TRUE
"949",1,1,2,1,1,TRUE
"950",1,1,2,1,1,TRUE
"951",1,2,2,2,2,FALSE
"952",2,2,2,1,2,FALSE
"953",2,1,2,1,1,TRUE
"954",1,2,2,1,1,TRUE
"955",1,1,2,1,1,TRUE
"956",1,1,2,1,1,TRUE
"957",1,1,2,1,1,TRUE
"958",1,1,2,1,1,TRUE
"959",4,3,3,2,3,FALSE
"960",2,5,2,1,2,FALSE
"961",2,3,2,1,2,FALSE
"962",5,5,4,1,5,FALSE
"963",5,5,5,5,5,FALSE
"964",5,5,5,5,5,FALSE
"965",5,5,5,5,5,FALSE
"966",5,5,5,5,5,FALSE
"967",5,5,5,5,5,FALSE
"968",5,5,5,5,5,FALSE
"969",5,5,5,5,5,FALSE
"970",5,4,5,5,5,FALSE
"971",2,4,4,2,2,FALSE
"972",5,2,2,2,2,FALSE
"973",1,2,4,2,2,FALSE
"974",1,1,2,1,1,TRUE
"975",5,3,4,3,3,FALSE
"976",2,3,3,3,3,FALSE
"977",2,3,2,2,2,FALSE
"978",2,3,2,2,2,FALSE
"979",2,1,2,2,2,FALSE
"980",1,2,5,5,5,FALSE
"981",5,5,5,5,5,FALSE
"982",5,5,5,5,5,FALSE
"983",5,5,5,5,5,FALSE
"984",5,5,3,5,5,FALSE
"985",5,5,2,5,5,FALSE
"986",5,5,2,5,5,FALSE
"987",5,5,2,5,5,FALSE
"988",5,5,2,5,5,FALSE
"989",5,5,3,5,5,FALSE
"990",5,5,4,5,5,FALSE
"991",5,5,1,5,5,FALSE
"992",5,5,2,5,5,FALSE
"993",5,5,2,5,5,FALSE
"994",2,5,2,5,2,FALSE
"995",5,5,5,5,5,FALSE
"996",5,5,4,5,5,FALSE
"997",5,5,5,5,5,FALSE
"998",4,4,4,5,4,FALSE
"999",5,5,5,5,5,FALSE
"1000",5,3,5,5,5,FALSE
"1001",5,2,5,5,5,FALSE
"1002",5,3,5,5,5,FALSE
"1003",5,5,5,5,5,FALSE
"1004",5,5,5,5,5,FALSE
"1005",5,5,5,5,5,FALSE
"1006",3,5,4,5,5,FALSE
"1007",5,4,2,5,5,FALSE
"1008",2,2,2,5,2,FALSE
"1009",2,2,2,5,2,FALSE
"1010",5,5,5,5,5,FALSE
"1011",5,5,5,5,5,FALSE
"1012",5,5,5,5,5,FALSE
"1013",2,3,3,5,3,FALSE
"1014",5,1,2,5,5,FALSE
"1015",5,5,2,5,5,FALSE
"1016",5,5,5,5,5,FALSE
"1017",5,5,5,5,5,FALSE
"1018",5,4,4,5,4,FALSE
"1019",5,4,2,5,5,FALSE
"1020",5,5,5,5,5,FALSE
"1021",5,3,5,5,5,FALSE
"1022",5,5,5,5,5,FALSE
"1023",2,3,2,5,2,FALSE
"1024",5,5,5,5,5,FALSE
"1025",2,5,5,5,5,FALSE
"1026",1,5,2,5,5,FALSE
"1027",3,5,2,5,5,FALSE
"1028",5,5,4,5,5,FALSE
"1029",2,3,2,2,2,FALSE
"1030",5,3,3,4,3,FALSE
"1031",3,3,2,2,2,FALSE
"1032",5,4,4,4,4,FALSE
"1033",3,3,2,2,2,FALSE
"1034",3,3,2,2,2,FALSE
"1035",3,3,2,2,2,FALSE
"1036",3,3,3,2,3,FALSE
"1037",3,3,3,2,3,FALSE
"1038",3,2,2,2,2,FALSE
"1039",2,1,2,1,1,TRUE
"1040",2,2,2,2,2,FALSE
"1041",2,2,2,2,2,FALSE
"1042",1,1,2,1,1,TRUE
"1043",2,1,2,2,2,FALSE
"1044",2,1,2,2,2,FALSE
"1045",2,1,2,2,2,FALSE
"1046",2,1,2,2,2,FALSE
"1047",2,2,2,2,2,FALSE
"1048",2,1,2,2,2,FALSE
"1049",1,2,2,2,2,FALSE
"1050",2,2,2,2,2,FALSE
"1051",2,2,2,2,2,FALSE
"1052",3,1,2,2,2,FALSE
"1053",1,1,2,1,1,TRUE
"1054",1,1,2,1,1,TRUE
"1055",1,2,2,1,1,TRUE
"1056",1,1,2,1,1,TRUE
"1057",1,1,2,1,1,TRUE
"1058",1,2,2,1,1,TRUE
"1059",2,2,3,2,2,FALSE
"1060",2,2,2,2,2,FALSE
"1061",1,1,2,1,1,TRUE
"1062",2,1,2,1,1,TRUE
"1063",2,2,2,2,2,FALSE
"1064",3,1,3,2,3,FALSE
"1065",3,2,3,2,2,FALSE
"1066",3,2,3,2,2,FALSE
"1067",3,2,3,2,2,FALSE
"1068",3,3,3,2,3,FALSE
"1069",1,1,2,1,1,TRUE
"1070",2,2,2,2,2,FALSE
"1071",1,2,2,1,1,TRUE
"1072",2,2,2,2,2,FALSE
"1073",2,2,2,2,2,FALSE
"1074",3,2,2,2,2,FALSE
"1075",2,2,2,2,2,FALSE
"1076",2,2,2,2,2,FALSE
"1077",2,2,2,2,2,FALSE
"1078",2,2,2,2,2,FALSE
"1079",2,2,2,2,2,FALSE
"1080",2,2,2,2,2,FALSE
"1081",2,2,2,2,2,FALSE
"1082",2,2,2,2,2,FALSE
"1083",2,2,2,2,2,FALSE
"1084",2,2,2,2,2,FALSE
"1085",2,2,2,2,2,FALSE
"1086",2,2,2,2,2,FALSE
"1087",2,2,2,2,2,FALSE
"1088",2,2,2,2,2,FALSE
"1089",2,2,2,2,2,FALSE
"1090",2,2,2,2,2,FALSE
"1091",2,2,2,2,2,FALSE
"1092",2,1,2,1,1,TRUE
"1093",2,2,2,2,2,FALSE
"1094",2,2,2,2,2,FALSE
"1095",1,2,2,2,2,FALSE
"1096",2,2,2,1,2,FALSE
"1097",2,2,2,2,2,FALSE
"1098",4,5,4,4,4,FALSE
"1099",2,2,2,2,2,FALSE
"1100",2,2,2,2,2,FALSE
"1101",3,2,2,2,2,FALSE
"1102",2,2,2,2,2,FALSE
"1103",2,2,2,2,2,FALSE
"1104",2,2,2,2,2,FALSE
"1105",2,2,2,2,2,FALSE
"1106",2,2,2,2,2,FALSE
"1107",2,2,2,2,2,FALSE
"1108",1,1,2,1,1,TRUE
"1109",2,1,2,2,2,FALSE
"1110",2,1,2,2,2,FALSE
"1111",2,2,2,1,2,FALSE
"1112",2,1,2,1,1,TRUE
"1113",1,2,2,1,1,TRUE
"1114",2,2,2,2,2,FALSE
"1115",2,3,2,2,2,FALSE
"1116",2,2,2,2,2,FALSE
"1117",5,5,5,5,5,FALSE
"1118",2,3,2,2,2,FALSE
"1119",4,3,3,3,3,FALSE
"1120",2,2,2,2,2,FALSE
"1121",3,2,2,2,2,FALSE
"1122",3,2,2,2,2,FALSE
"1123",3,3,3,3,3,FALSE
"1124",5,5,5,5,5,FALSE
"1125",4,2,2,2,2,FALSE
"1126",4,2,2,2,2,FALSE
"1127",4,3,3,2,3,FALSE
"1128",4,3,3,2,3,FALSE
"1129",3,1,3,1,1,TRUE
"1130",3,2,2,2,2,FALSE
"1131",2,1,2,1,1,TRUE
"1132",2,2,2,2,2,FALSE
"1133",2,2,2,2,2,FALSE
"1134",1,1,2,1,1,TRUE
"1135",2,1,2,1,1,TRUE
"1136",2,1,2,2,2,FALSE
"1137",2,1,2,2,2,FALSE
"1138",1,2,2,1,1,TRUE
"1139",1,2,2,2,2,FALSE
"1140",2,2,2,2,2,FALSE
"1141",1,1,2,1,1,TRUE
"1142",1,1,2,2,1,TRUE
"1143",2,2,2,2,2,FALSE
"1144",1,1,2,2,1,TRUE
"1145",2,1,2,1,1,TRUE
"1146",1,1,2,1,1,TRUE
"1147",5,5,5,5,5,FALSE
"1148",5,5,5,5,5,FALSE
"1149",5,5,2,2,2,FALSE
"1150",5,5,5,5,5,FALSE
"1151",5,5,5,5,5,FALSE
"1152",5,5,5,5,5,FALSE
"1153",5,5,5,5,5,FALSE
"1154",5,5,5,5,5,FALSE
"1155",5,5,5,5,5,FALSE
"1156",5,5,5,5,5,FALSE
"1157",5,5,5,5,5,FALSE
"1158",5,5,5,5,5,FALSE
"1159",5,5,5,5,5,FALSE
"1160",5,5,5,5,5,FALSE
"1161",5,5,5,5,5,FALSE
"1162",5,5,5,5,5,FALSE
"1163",5,5,5,5,5,FALSE
"1164",5,5,5,5,5,FALSE
"1165",5,3,2,5,5,FALSE
"1166",1,2,3,2,2,FALSE
"1167",2,3,3,2,2,FALSE
"1168",2,3,2,2,2,FALSE
"1169",2,3,2,2,2,FALSE
"1170",2,2,2,2,2,FALSE
"1171",2,2,2,2,2,FALSE
"1172",2,2,2,2,2,FALSE
