"","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","szch_2_targetChildProminence","modal_prominence","clean","recording","startSecond","endSecond"
"104",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1093.95,1094.65
"105",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1121.57,1122.23
"106",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1148.77,1149.51
"107",3,5,2,5,5,FALSE,"0274_000221_scrubbed.wav",1162.01,1162.61
"108",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1163.41,1164.12
"109",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1165.07,1165.67
"110",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1194.09,1194.77
"111",2,3,2,5,2,FALSE,"0274_000221_scrubbed.wav",1200.29,1200.89
"112",5,3,3,5,3,FALSE,"0274_000221_scrubbed.wav",1201.7,1202.3
"113",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1209.32,1210.16
"114",5,4,4,5,4,FALSE,"0274_000221_scrubbed.wav",1211.13,1212.39
"115",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1213.97,1214.97
"116",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1219.56,1221.56
"117",5,3,3,5,3,FALSE,"0274_000221_scrubbed.wav",1224.53,1225.38
"118",5,4,5,5,5,FALSE,"0274_000221_scrubbed.wav",1229.03,1230.89
"119",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1239.59,1240.19
"120",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1248.68,1249.56
"121",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1250.59,1251.38
"122",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1253.9,1254.97
"123",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1256.27,1257.49
"124",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1259.2,1260.13
"125",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1261.16,1261.77
"126",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1262.77,1263.41
"127",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1265.74,1266.79
"128",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1266.79,1267.83
"129",5,5,4,5,5,FALSE,"0274_000221_scrubbed.wav",1267.83,1268.44
"130",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1276.47,1277.48
"131",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1278.97,1280.06
"132",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1280.06,1280.79
"133",5,3,5,4,5,FALSE,"0274_000221_scrubbed.wav",1280.79,1282.11
"134",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1282.11,1282.83
"135",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1324.37,1324.97
"136",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1336.63,1337.23
"137",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1522.7,1525.03
"138",5,4,4,5,4,FALSE,"0274_000221_scrubbed.wav",1525.84,1526.86
"139",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1535.96,1537.85
"140",4,2,3,5,2,FALSE,"0274_000221_scrubbed.wav",1551.13,1551.73
"141",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1554.45,1555.05
"142",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1557.09,1557.69
"143",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1560.53,1562.83
"144",5,4,4,5,4,FALSE,"0274_000221_scrubbed.wav",1563.63,1564.9
"145",5,5,4,5,5,FALSE,"0274_000221_scrubbed.wav",1568.54,1569.33
"146",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1571.94,1572.54
"147",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1575.46,1576.09
"148",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1579.19,1579.79
"149",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1579.79,1580.79
"150",4,4,4,5,4,FALSE,"0274_000221_scrubbed.wav",1596.12,1596.78
"151",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1612.45,1613.51
"152",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1630.8,1631.42
"153",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1632.24,1632.9
"154",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1757.09,1758.15
"155",5,4,4,5,4,FALSE,"0274_000221_scrubbed.wav",1759.6,1760.2
"156",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1760.2,1761.08
"157",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1761.08,1761.98
"158",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1764.44,1765.87
"159",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1815.35,1815.96
"160",2,5,1,1,1,TRUE,"0274_000221_scrubbed.wav",1826.16,1826.77
"161",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",1831.73,1832.34
"162",2,2,2,1,2,FALSE,"0274_000221_scrubbed.wav",1884.61,1885.66
"163",2,3,2,2,2,FALSE,"0274_000221_scrubbed.wav",1887.42,1888.1
"164",5,4,5,4,4,FALSE,"0274_000221_scrubbed.wav",1890.74,1891.93
"165",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1892.73,1893.73
"166",5,5,4,5,5,FALSE,"0274_000221_scrubbed.wav",1893.73,1896.02
"167",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1896.02,1897.02
"168",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1897.02,1899.91
"169",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1899.91,1900.95
"170",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1900.95,1901.55
"171",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1903.48,1905.55
"172",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1905.55,1906.25
"173",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1906.25,1910.08
"174",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1910.68,1912.38
"175",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1912.38,1913.14
"176",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1915.05,1915.72
"177",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1924.64,1925.64
"178",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1925.64,1926.26
"179",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1926.26,1933.56
"180",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1934.16,1936
"181",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1936.99,1938.97
"182",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1938.97,1939.68
"183",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1939.68,1941.7
"184",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1941.7,1942.3
"185",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1942.3,1951.56
"186",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1951.56,1952.44
"187",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1952.44,1964.45
"188",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1966.17,1967.17
"189",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1967.17,1968.6
"190",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1975.15,1976.5
"191",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",1985.65,1996.5
"192",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2002.55,2014.98
"193",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2016.07,2027.7
"194",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2040.95,2043.9
"195",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2072.55,2079.7
"196",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2136.75,2138
"197",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2138,2138.6
"198",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2138.6,2139.85
"199",5,4,5,5,5,FALSE,"0274_000221_scrubbed.wav",2139.85,2140.55
"200",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2140.55,2145.96
"201",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2145.96,2147
"202",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2148,2151.26
"203",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2151.26,2151.99
"204",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2151.99,2153.9
"205",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2153.9,2154.51
"206",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2154.51,2155.71
"207",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2155.71,2156.46
"208",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2156.46,2161.16
"209",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2161.16,2161.77
"210",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2161.77,2168.03
"211",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2172.51,2176.2
"212",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2190.32,2200.2
"213",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2235.85,2255.59
"214",5,4,4,5,4,FALSE,"0274_000221_scrubbed.wav",2255.59,2256.19
"215",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2264.21,2264.86
"216",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2323.19,2332.83
"217",5,5,4,5,5,FALSE,"0274_000221_scrubbed.wav",2342.83,2343.48
"218",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2345.29,2346.7
"219",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2347.82,2349.47
"220",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2352.11,2353.47
"221",4,3,4,4,4,FALSE,"0274_000221_scrubbed.wav",2360.72,2361.37
"222",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2361.37,2362.37
"223",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2367.76,2368.36
"224",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2369.29,2370.04
"225",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2370.04,2371.51
"226",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2372.18,2377.91
"227",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2378.71,2380.09
"228",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2380.09,2383.5
"229",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2383.5,2384.1
"230",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2391.14,2392.75
"231",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2393.35,2396.51
"232",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2396.51,2397.87
"233",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2397.87,2401.05
"234",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2401.66,2405.15
"235",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2405.95,2414.6
"236",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2425.24,2429.13
"237",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2429.93,2431.8
"238",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2431.8,2432.4
"239",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2432.4,2433.42
"240",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2441.38,2442.84
"241",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2445.84,2461.39
"242",5,5,4,5,5,FALSE,"0274_000221_scrubbed.wav",2461.39,2461.99
"243",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2476.77,2485.01
"244",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2486.06,2486.88
"245",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2490,2491.76
"246",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2491.76,2498.17
"247",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2501.89,2502.49
"248",2,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2564.19,2564.79
"249",3,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2577.48,2578.1
"250",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2587.9,2589.47
"251",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2612.49,2613.21
"252",3,3,3,3,3,FALSE,"0274_000221_scrubbed.wav",2621.9,2622.92
"253",2,3,3,3,3,FALSE,"0274_000221_scrubbed.wav",2625.43,2626.24
"254",5,5,5,4,5,FALSE,"0274_000221_scrubbed.wav",2635.45,2636.37
"255",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2778.93,2779.56
"256",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2836.72,2838.04
"257",2,3,2,2,2,FALSE,"0274_000221_scrubbed.wav",2870.6,2871.2
"258",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2884.76,2885.37
"259",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2926.87,2927.65
"260",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",2929.24,2929.97
"261",3,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",3107.26,3108.22
"262",2,2,2,1,2,FALSE,"0274_000221_scrubbed.wav",3147.37,3147.97
"263",2,2,2,1,2,FALSE,"0274_000221_scrubbed.wav",3197.15,3197.8
"264",2,2,2,1,2,FALSE,"0274_000221_scrubbed.wav",3274.86,3275.46
"265",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",3277.81,3278.41
"266",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",3334.37,3335.02
"267",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",3336.18,3336.85
"268",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",3418.46,3419.07
"269",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",3432.12,3433.12
"270",2,1,2,1,1,TRUE,"0274_000221_scrubbed.wav",3438.75,3439.35
"271",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",3445.17,3445.97
"272",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",3447.12,3447.72
"273",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",3462.78,3463.41
"274",3,3,3,2,3,FALSE,"0274_000221_scrubbed.wav",3470.05,3470.66
"275",3,2,3,1,3,FALSE,"0274_000221_scrubbed.wav",3471.55,3472.4
"276",2,2,2,1,2,FALSE,"0274_000221_scrubbed.wav",3478.74,3481.07
"277",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",3481.87,3482.84
"278",2,2,5,1,2,FALSE,"0274_000221_scrubbed.wav",3491.59,3492.25
"279",5,5,5,1,5,FALSE,"0274_000221_scrubbed.wav",3498.44,3499.04
"280",5,5,5,2,5,FALSE,"0274_000221_scrubbed.wav",3500.79,3501.39
"281",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",3511.25,3512.13
"282",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",3524.99,3525.6
"283",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",3527.62,3528.5
"284",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",3528.5,3529.36
"285",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",3548.77,3549.38
"286",2,5,2,2,2,FALSE,"0274_000221_scrubbed.wav",3554.97,3555.58
"287",2,5,2,2,2,FALSE,"0274_000221_scrubbed.wav",3626.05,3626.65
"288",2,3,2,2,2,FALSE,"0274_000221_scrubbed.wav",3645.21,3646.02
"289",3,3,3,2,3,FALSE,"0274_000221_scrubbed.wav",3686.82,3687.42
"290",2,2,2,1,2,FALSE,"0274_000221_scrubbed.wav",3807.61,3808.24
"291",2,1,2,1,1,TRUE,"0274_000221_scrubbed.wav",3825.12,3825.72
"292",2,1,2,1,1,TRUE,"0274_000221_scrubbed.wav",3841.99,3842.6
"293",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",3907.99,3908.6
"294",2,2,2,1,2,FALSE,"0274_000221_scrubbed.wav",3986.69,3987.39
"295",2,2,2,1,2,FALSE,"0274_000221_scrubbed.wav",4018.31,4018.94
"296",2,2,2,1,2,FALSE,"0274_000221_scrubbed.wav",4061.69,4062.29
"297",2,2,2,1,2,FALSE,"0274_000221_scrubbed.wav",4075.55,4076.15
"298",3,2,2,1,2,FALSE,"0274_000221_scrubbed.wav",4157.44,4158.04
"299",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",4216.61,4217.79
"300",3,3,5,2,3,FALSE,"0274_000221_scrubbed.wav",4672.34,4673.03
"301",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",7080.6,7081.2
"302",5,3,4,3,3,FALSE,"0274_000221_scrubbed.wav",7087.75,7088.35
"303",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",9543.12,9543.79
"304",2,3,3,2,2,FALSE,"0274_000221_scrubbed.wav",9580.67,9581.27
"305",2,2,2,2,2,FALSE,"0274_000221_scrubbed.wav",10551.67,10552.27
"306",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",10653.84,10654.47
"307",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",10662.43,10663.05
"308",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",10664.01,10664.78
"309",2,2,3,2,2,FALSE,"0274_000221_scrubbed.wav",12868.5,12869.1
"310",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",13347.29,13348.52
"311",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",13350.02,13351.22
"312",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",13355.35,13356.08
"313",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",13363.37,13363.99
"314",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",13621.42,13622.51
"315",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",13624.89,13625.6
"316",5,5,5,2,5,FALSE,"0274_000221_scrubbed.wav",13629.28,13629.93
"317",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",13629.93,13630.93
"318",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",13631.78,13632.58
"319",5,5,5,5,5,FALSE,"0274_000221_scrubbed.wav",13632.58,13633.4
