"infant","age","wavFile","x","y"
"833","18","344_283_23613.57_23614.17.wav","0.472783095098748","0.760080494336721"
"833","18","344_283_33807.08_33807.69.wav","-0.202943655023584","0.0799424552404252"
"196","9","196_272_26716.34_26717.24.wav","-1.71786575174909","-3.27132980203003"
"857","3","437_548_6338.88_6339.48.wav","1.31932296665328","2.96035612543831"
"196","9","196_272_36975.98_36976.58.wav","-0.0100124556465841","-3.50277935633895"
"340","3","204_189_17257.19_17258.01.wav","1.62002012428869","1.8883058727134"
"54","6","340_91_476.38_477.43.wav","-2.60301216838285","-1.81526752128358"
"204","6","204_189_398.86_399.48.wav","-0.648977506226064","-1.93669920753933"
"833","18","340_91_13537.84_13539.65.wav","0.78588676011516","-0.435382479398957"
"344","9","204_189_43061.21_43062.14.wav","-1.41440651766095","-2.11424209637012"
"196","9","196_272_25931.6_25933.18.wav","-2.85697394540933","1.98208124001201"
"274","3","204_189_44148.08_44148.83.wav","-0.784668635161033","-4.3470899855916"
"437","18","274_81_28232.92_28234.41.wav","-1.53874939279791","-3.60491696463383"
"833","18","344_283_12862.56_12865.33.wav","-0.230889410890623","-0.297678689567801"
"833","18","437_548_14669.2_14670.23.wav","2.00724060146776","-1.25831762662432"
"300","6","204_189_2402.24_2402.88.wav","1.03865085427298","-0.847918486355515"
"340","3","204_189_30466.15_30466.87.wav","-1.98809438260918","0.082893180018569"
"833","18","437_548_30705.41_30706.01.wav","-2.52387786959151","-2.45294900688922"
"833","18","340_91_39147.99_39149.57.wav","-2.08657096314501","-2.62859176749982"
"300","6","204_189_3623.63_3625.66.wav","-2.01434803737282","0.3032505919505"
"340","3","204_189_974.18_976.78.wav","0.135882109904746","3.19490694858992"
"204","6","196_272_3369.22_3369.86.wav","1.49601815759758","-1.74559443734883"
"833","18","437_548_11541.93_11542.79.wav","0.361767047790996","0.668540779042467"
"54","6","300_187_7848.45_7849.11.wav","1.5404663470967","2.74907661636135"
"833","18","340_91_13283.57_13284.56.wav","0.0566822509877253","0.904053823492035"
"833","18","344_283_11018.46_11019.62.wav","2.73821019322739","2.25978020326082"
"54","6","340_91_31342.22_31342.82.wav","-1.89042256183567","-3.32457022078499"
"833","18","437_548_4853.99_4854.63.wav","0.00355246907702793","0.251065053005214"
"204","6","204_189_974.18_976.78.wav","-0.25938688189297","1.71893183287505"
"437","18","274_81_31781.61_31782.58.wav","0.210650711697551","0.515948976426634"
"204","6","204_189_30864.17_30865.66.wav","-0.289027973507334","-3.16379877497727"
"344","9","204_189_1208.29_1209.29.wav","-0.444102650183952","-1.08097601462876"
"833","18","437_548_41513.05_41513.92.wav","-2.27291657991591","-2.99872231878759"
"204","6","204_189_31142.42_31143.49.wav","0.976067206478698","0.181479594982961"
"437","18","274_81_28320.91_28321.63.wav","-0.962611926347359","0.809489880279539"
"833","18","437_548_33527.38_33528.47.wav","0.846465693589115","1.11820285592264"
"833","18","344_283_10821.63_10823.23.wav","1.67920305041034","-1.09956470963931"
"300","6","204_189_586.95_589.wav","3.47356675916422","0.133697490305634"
"300","6","204_189_44030.48_44031.34.wav","-0.428638071189888","2.70400047673317"
"857","3","54_183_3935.12_3935.82.wav","1.50414135410049","2.61600147500198"
"196","9","196_272_23520.69_23521.29.wav","-0.159392775673961","-0.655067521886626"
"833","18","437_548_33652.73_33653.33.wav","1.41073852447562","-2.57547238581024"
"833","18","437_548_28909.14_28910.87.wav","1.22880947414851","-1.98000387030164"
"857","3","437_548_14746.69_14747.6.wav","-1.55996956563859","-1.66868376494089"
"833","18","344_283_36234.94_36235.55.wav","2.26607117048284","-1.26670553102204"
"340","3","204_189_17468.49_17469.69.wav","-1.9319510303668","2.97333241955519"
"204","6","204_189_46565.2_46566.08.wav","-0.237712195280145","-3.42055977509629"
